alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,170,1,0.476137585839519
0.5,0.5,1,0.99,10,20,170,2,0.429770833022893
0.5,0.5,1,0.99,10,20,170,3,0.422762747948038
0.5,0.5,1,0.99,10,20,170,4,0.356374160292873
0.5,0.5,1,0.99,10,20,170,5,0.518673983730902
0.5,0.5,1,0.99,10,20,170,6,0.324615164952282
0.5,0.5,1,0.99,10,20,170,7,0.471040631567428
0.5,0.5,1,0.99,10,20,170,8,0.489201888722853
0.5,0.5,1,0.99,10,20,170,9,0.4947926536996
0.5,0.5,1,0.99,10,20,170,10,0.445244047696969
