alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,192,1,0.589665072585352
0.5,0.5,1,0.99,10,20,192,2,0.393777547588568
0.5,0.5,1,0.99,10,20,192,3,0.519455625005797
0.5,0.5,1,0.99,10,20,192,4,0.524733031121598
0.5,0.5,1,0.99,10,20,192,5,0.58783976784273
0.5,0.5,1,0.99,10,20,192,6,0.437186521246646
0.5,0.5,1,0.99,10,20,192,7,0.494975158128766
0.5,0.5,1,0.99,10,20,192,8,0.479441101125171
0.5,0.5,1,0.99,10,20,192,9,0.492518356633596
0.5,0.5,1,0.99,10,20,192,10,0.394691322864246
