alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,128,1,0.547393624203648
0.5,0.5,1,0.99,10,20,128,2,0.509809905065309
0.5,0.5,1,0.99,10,20,128,3,0.478639794847995
0.5,0.5,1,0.99,10,20,128,4,0.490564313867162
0.5,0.5,1,0.99,10,20,128,5,0.489620008277755
0.5,0.5,1,0.99,10,20,128,6,0.564003872767777
0.5,0.5,1,0.99,10,20,128,7,0.513676760607556
0.5,0.5,1,0.99,10,20,128,8,0.411523953883152
0.5,0.5,1,0.99,10,20,128,9,0.478639422559466
0.5,0.5,1,0.99,10,20,128,10,0.476819327787874
