alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,203,1,0.411249682505858
0.5,0.5,1,0.99,10,20,203,2,0.484281339675142
0.5,0.5,1,0.99,10,20,203,3,0.46953973129568
0.5,0.5,1,0.99,10,20,203,4,0.506852412131715
0.5,0.5,1,0.99,10,20,203,5,0.45714146267622
0.5,0.5,1,0.99,10,20,203,6,0.503530617307892
0.5,0.5,1,0.99,10,20,203,7,0.478004089021823
0.5,0.5,1,0.99,10,20,203,8,0.536439889053564
0.5,0.5,1,0.99,10,20,203,9,0.535016204178426
0.5,0.5,1,0.99,10,20,203,10,0.55249099571879
