alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,138,1,0.538747334036937
0.5,0.5,1,0.99,10,20,138,2,0.484236805848108
0.5,0.5,1,0.99,10,20,138,3,0.534515916298402
0.5,0.5,1,0.99,10,20,138,4,0.489834529389946
0.5,0.5,1,0.99,10,20,138,5,0.416753146536068
0.5,0.5,1,0.99,10,20,138,6,0.485512869821449
0.5,0.5,1,0.99,10,20,138,7,0.390001110527823
0.5,0.5,1,0.99,10,20,138,8,0.538288137018595
0.5,0.5,1,0.99,10,20,138,9,0.529692433478572
0.5,0.5,1,0.99,10,20,138,10,0.559770147003189
