alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,124,1,0.443739056008128
0.5,0.5,1,0.99,10,20,124,2,0.485102376065651
0.5,0.5,1,0.99,10,20,124,3,0.515091227424823
0.5,0.5,1,0.99,10,20,124,4,0.532881325739114
0.5,0.5,1,0.99,10,20,124,5,0.570257862288807
0.5,0.5,1,0.99,10,20,124,6,0.471814958403964
0.5,0.5,1,0.99,10,20,124,7,0.497343383147471
0.5,0.5,1,0.99,10,20,124,8,0.491639456808867
0.5,0.5,1,0.99,10,20,124,9,0.437415442466335
0.5,0.5,1,0.99,10,20,124,10,0.470177549187354
