alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,145,1,0.503850030548137
0.5,0.5,1,0.99,10,20,145,2,0.548168139209915
0.5,0.5,1,0.99,10,20,145,3,0.501346107563281
0.5,0.5,1,0.99,10,20,145,4,0.532606475330427
0.5,0.5,1,0.99,10,20,145,5,0.512821749567151
0.5,0.5,1,0.99,10,20,145,6,0.437461333827302
0.5,0.5,1,0.99,10,20,145,7,0.514766873819685
0.5,0.5,1,0.99,10,20,145,8,0.484081476362933
0.5,0.5,1,0.99,10,20,145,9,0.449745418060439
0.5,0.5,1,0.99,10,20,145,10,0.497665385151425
