alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,136,1,0.467536532750961
0.5,0.5,1,0.99,10,20,136,2,0.583976044808643
0.5,0.5,1,0.99,10,20,136,3,0.431271551970255
0.5,0.5,1,0.99,10,20,136,4,0.497476353182055
0.5,0.5,1,0.99,10,20,136,5,0.453624618506206
0.5,0.5,1,0.99,10,20,136,6,0.492790002332772
0.5,0.5,1,0.99,10,20,136,7,0.477972583098005
0.5,0.5,1,0.99,10,20,136,8,0.490175466124117
0.5,0.5,1,0.99,10,20,136,9,0.457071502666121
0.5,0.5,1,0.99,10,20,136,10,0.492427570628575
