alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,129,1,0.479275284128274
0.5,0.5,1,0.99,10,20,129,2,0.40792928460816
0.5,0.5,1,0.99,10,20,129,3,0.471635411669594
0.5,0.5,1,0.99,10,20,129,4,0.431453657369852
0.5,0.5,1,0.99,10,20,129,5,0.509315934269556
0.5,0.5,1,0.99,10,20,129,6,0.524277308621942
0.5,0.5,1,0.99,10,20,129,7,0.477911437753956
0.5,0.5,1,0.99,10,20,129,8,0.430084734129344
0.5,0.5,1,0.99,10,20,129,9,0.414207331251475
0.5,0.5,1,0.99,10,20,129,10,0.46876853366659
