alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,219,1,0.554218734785831
0.5,0.5,1,0.99,10,20,219,2,0.508853221932825
0.5,0.5,1,0.99,10,20,219,3,0.557539291889933
0.5,0.5,1,0.99,10,20,219,4,0.508489824326894
0.5,0.5,1,0.99,10,20,219,5,0.527698689692249
0.5,0.5,1,0.99,10,20,219,6,0.488376712523643
0.5,0.5,1,0.99,10,20,219,7,0.548078352289933
0.5,0.5,1,0.99,10,20,219,8,0.471345803930545
0.5,0.5,1,0.99,10,20,219,9,0.487649108419395
0.5,0.5,1,0.99,10,20,219,10,0.528193909022195
