alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,144,1,0.493976355649639
0.5,0.5,1,0.99,10,20,144,2,0.390502895314317
0.5,0.5,1,0.99,10,20,144,3,0.544074429161829
0.5,0.5,1,0.99,10,20,144,4,0.499251663001804
0.5,0.5,1,0.99,10,20,144,5,0.526909227869876
0.5,0.5,1,0.99,10,20,144,6,0.476048802600438
0.5,0.5,1,0.99,10,20,144,7,0.534241299520095
0.5,0.5,1,0.99,10,20,144,8,0.530196757296559
0.5,0.5,1,0.99,10,20,144,9,0.498932370486666
0.5,0.5,1,0.99,10,20,144,10,0.498437273159671
