alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,183,1,0.520593127656218
0.5,0.5,1,0.99,10,20,183,2,0.545074638138303
0.5,0.5,1,0.99,10,20,183,3,0.428815090552343
0.5,0.5,1,0.99,10,20,183,4,0.461621279979935
0.5,0.5,1,0.99,10,20,183,5,0.458392184274768
0.5,0.5,1,0.99,10,20,183,6,0.487105894243667
0.5,0.5,1,0.99,10,20,183,7,0.522095345484878
0.5,0.5,1,0.99,10,20,183,8,0.507199689664806
0.5,0.5,1,0.99,10,20,183,9,0.613555038307279
0.5,0.5,1,0.99,10,20,183,10,0.508899233240035
