alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,110,1,0.506258741936483
0.5,0.5,1,0.99,10,20,110,2,0.400831484535083
0.5,0.5,1,0.99,10,20,110,3,0.343133481196261
0.5,0.5,1,0.99,10,20,110,4,0.507304956936819
0.5,0.5,1,0.99,10,20,110,5,0.46454445243526
0.5,0.5,1,0.99,10,20,110,6,0.450292497212295
0.5,0.5,1,0.99,10,20,110,7,0.477682227399913
0.5,0.5,1,0.99,10,20,110,8,0.45408617272626
0.5,0.5,1,0.99,10,20,110,9,0.501344492059695
0.5,0.5,1,0.99,10,20,110,10,0.325242108836951
