alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,139,1,0.408067106832447
0.5,0.5,1,0.99,10,20,139,2,0.566141862656069
0.5,0.5,1,0.99,10,20,139,3,0.443558574419658
0.5,0.5,1,0.99,10,20,139,4,0.523141437271614
0.5,0.5,1,0.99,10,20,139,5,0.458995204275947
0.5,0.5,1,0.99,10,20,139,6,0.414799506264995
0.5,0.5,1,0.99,10,20,139,7,0.478504351016888
0.5,0.5,1,0.99,10,20,139,8,0.397367611763151
0.5,0.5,1,0.99,10,20,139,9,0.523504933186976
0.5,0.5,1,0.99,10,20,139,10,0.471543620339863
