alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,117,1,0.486421084390031
0.5,0.5,1,0.99,10,20,117,2,0.438188887427901
0.5,0.5,1,0.99,10,20,117,3,0.541432030406454
0.5,0.5,1,0.99,10,20,117,4,0.500207490022288
0.5,0.5,1,0.99,10,20,117,5,0.414444037343175
0.5,0.5,1,0.99,10,20,117,6,0.518361666202904
0.5,0.5,1,0.99,10,20,117,7,0.48232425697744
0.5,0.5,1,0.99,10,20,117,8,0.495181517795369
0.5,0.5,1,0.99,10,20,117,9,0.543661825002997
0.5,0.5,1,0.99,10,20,117,10,0.532513340246136
