alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,108,1,0.593488391829591
0.5,0.5,1,0.99,10,20,108,2,0.565413383184428
0.5,0.5,1,0.99,10,20,108,3,0.540979411706009
0.5,0.5,1,0.99,10,20,108,4,0.563277146640536
0.5,0.5,1,0.99,10,20,108,5,0.562903009310023
0.5,0.5,1,0.99,10,20,108,6,0.542525593001155
0.5,0.5,1,0.99,10,20,108,7,0.598356953998584
0.5,0.5,1,0.99,10,20,108,8,0.593021079005713
0.5,0.5,1,0.99,10,20,108,9,0.526510138177403
0.5,0.5,1,0.99,10,20,108,10,0.573604651880135
