alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,119,1,0.53155850085119
0.5,0.5,1,0.99,10,20,119,2,0.501664959241791
0.5,0.5,1,0.99,10,20,119,3,0.499434282798155
0.5,0.5,1,0.99,10,20,119,4,0.476181712597995
0.5,0.5,1,0.99,10,20,119,5,0.508125565155912
0.5,0.5,1,0.99,10,20,119,6,0.473770247901841
0.5,0.5,1,0.99,10,20,119,7,0.552308188027851
0.5,0.5,1,0.99,10,20,119,8,0.512428009302915
0.5,0.5,1,0.99,10,20,119,9,0.513357844411102
0.5,0.5,1,0.99,10,20,119,10,0.469950349895859
