alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,143,1,0.426404029253431
0.5,0.5,1,0.99,10,20,143,2,0.57560407610138
0.5,0.5,1,0.99,10,20,143,3,0.49570462869353
0.5,0.5,1,0.99,10,20,143,4,0.504484375925801
0.5,0.5,1,0.99,10,20,143,5,0.583669743356217
0.5,0.5,1,0.99,10,20,143,6,0.495974227066522
0.5,0.5,1,0.99,10,20,143,7,0.530494154392745
0.5,0.5,1,0.99,10,20,143,8,0.555842214280709
0.5,0.5,1,0.99,10,20,143,9,0.431362988107505
0.5,0.5,1,0.99,10,20,143,10,0.490743325435323
