alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,142,1,0.543661341732684
0.5,0.5,1,0.99,10,20,142,2,0.483145016074361
0.5,0.5,1,0.99,10,20,142,3,0.555675736438421
0.5,0.5,1,0.99,10,20,142,4,0.465579052720165
0.5,0.5,1,0.99,10,20,142,5,0.548792831284508
0.5,0.5,1,0.99,10,20,142,6,0.529783732439848
0.5,0.5,1,0.99,10,20,142,7,0.504033272991539
0.5,0.5,1,0.99,10,20,142,8,0.557490418571951
0.5,0.5,1,0.99,10,20,142,9,0.53483472977608
0.5,0.5,1,0.99,10,20,142,10,0.486695072458583
