alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,164,1,0.407656994779798
0.5,0.5,1,0.99,10,20,164,2,0.528828300843173
0.5,0.5,1,0.99,10,20,164,3,0.474317013699415
0.5,0.5,1,0.99,10,20,164,4,0.429952078515896
0.5,0.5,1,0.99,10,20,164,5,0.527635072541619
0.5,0.5,1,0.99,10,20,164,6,0.449289745371291
0.5,0.5,1,0.99,10,20,164,7,0.507080882520242
0.5,0.5,1,0.99,10,20,164,8,0.45696677447447
0.5,0.5,1,0.99,10,20,164,9,0.543208008884798
0.5,0.5,1,0.99,10,20,164,10,0.496753394915712
