alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,176,1,0.550033190027827
0.5,0.5,1,0.99,10,20,176,2,0.530330644422098
0.5,0.5,1,0.99,10,20,176,3,0.445924655960879
0.5,0.5,1,0.99,10,20,176,4,0.548804441886861
0.5,0.5,1,0.99,10,20,176,5,0.543008552184241
0.5,0.5,1,0.99,10,20,176,6,0.423447777600614
0.5,0.5,1,0.99,10,20,176,7,0.535701655584009
0.5,0.5,1,0.99,10,20,176,8,0.559387273938046
0.5,0.5,1,0.99,10,20,176,9,0.528726786706426
0.5,0.5,1,0.99,10,20,176,10,0.575105276191059
