alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,167,1,0.523916259314819
0.5,0.5,1,0.99,10,20,167,2,0.474907647815124
0.5,0.5,1,0.99,10,20,167,3,0.40747371699021
0.5,0.5,1,0.99,10,20,167,4,0.512129280167253
0.5,0.5,1,0.99,10,20,167,5,0.467534587865462
0.5,0.5,1,0.99,10,20,167,6,0.439053239415329
0.5,0.5,1,0.99,10,20,167,7,0.531195662494732
0.5,0.5,1,0.99,10,20,167,8,0.484511019773165
0.5,0.5,1,0.99,10,20,167,9,0.470449884746705
0.5,0.5,1,0.99,10,20,167,10,0.470814113647495
