alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,202,1,0.511950513127731
0.5,0.5,1,0.99,10,20,202,2,0.515768381637711
0.5,0.5,1,0.99,10,20,202,3,0.564639276956642
0.5,0.5,1,0.99,10,20,202,4,0.546847291836125
0.5,0.5,1,0.99,10,20,202,5,0.481800104334063
0.5,0.5,1,0.99,10,20,202,6,0.516136815897896
0.5,0.5,1,0.99,10,20,202,7,0.512218349814239
0.5,0.5,1,0.99,10,20,202,8,0.521493624565691
0.5,0.5,1,0.99,10,20,202,9,0.457799896977806
0.5,0.5,1,0.99,10,20,202,10,0.435730833567882
