alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,109,1,0.474998546883826
0.5,0.5,1,0.99,10,20,109,2,0.572147172894901
0.5,0.5,1,0.99,10,20,109,3,0.448518100018425
0.5,0.5,1,0.99,10,20,109,4,0.519181110576659
0.5,0.5,1,0.99,10,20,109,5,0.546701902234366
0.5,0.5,1,0.99,10,20,109,6,0.425220113496774
0.5,0.5,1,0.99,10,20,109,7,0.516633728699231
0.5,0.5,1,0.99,10,20,109,8,0.554186970518331
0.5,0.5,1,0.99,10,20,109,9,0.521138867101551
0.5,0.5,1,0.99,10,20,109,10,0.528101378177891
