alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,217,1,0.498432177835139
0.5,0.5,1,0.99,10,20,217,2,0.495295821326305
0.5,0.5,1,0.99,10,20,217,3,0.45538831905839
0.5,0.5,1,0.99,10,20,217,4,0.532058553789618
0.5,0.5,1,0.99,10,20,217,5,0.497393172319579
0.5,0.5,1,0.99,10,20,217,6,0.445288016566185
0.5,0.5,1,0.99,10,20,217,7,0.494292731905384
0.5,0.5,1,0.99,10,20,217,8,0.479720612090288
0.5,0.5,1,0.99,10,20,217,9,0.481505055279658
0.5,0.5,1,0.99,10,20,217,10,0.422174500529062
