alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,186,1,0.317060826283413
0.5,0.5,1,0.99,10,20,186,2,0.442282538054996
0.5,0.5,1,0.99,10,20,186,3,0.433502131934124
0.5,0.5,1,0.99,10,20,186,4,0.372072253541199
0.5,0.5,1,0.99,10,20,186,5,0.442952659517896
0.5,0.5,1,0.99,10,20,186,6,0.36397450346926
0.5,0.5,1,0.99,10,20,186,7,0.366977709295474
0.5,0.5,1,0.99,10,20,186,8,0.458146963327092
0.5,0.5,1,0.99,10,20,186,9,0.354281053631296
0.5,0.5,1,0.99,10,20,186,10,0.413480305399711
