alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,181,1,0.501073148478456
0.5,0.5,1,0.99,10,20,181,2,0.518273598676404
0.5,0.5,1,0.99,10,20,181,3,0.449335846808887
0.5,0.5,1,0.99,10,20,181,4,0.493475826917865
0.5,0.5,1,0.99,10,20,181,5,0.50164723867409
0.5,0.5,1,0.99,10,20,181,6,0.495930157573799
0.5,0.5,1,0.99,10,20,181,7,0.512858287005146
0.5,0.5,1,0.99,10,20,181,8,0.565541264852994
0.5,0.5,1,0.99,10,20,181,9,0.48692139481316
0.5,0.5,1,0.99,10,20,181,10,0.49916309876468
