alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,133,1,0.410749659376922
0.5,0.5,1,0.99,10,20,133,2,0.372574103521232
0.5,0.5,1,0.99,10,20,133,3,0.545712582920429
0.5,0.5,1,0.99,10,20,133,4,0.571419896422189
0.5,0.5,1,0.99,10,20,133,5,0.472733423178796
0.5,0.5,1,0.99,10,20,133,6,0.537158095670447
0.5,0.5,1,0.99,10,20,133,7,0.467900239518735
0.5,0.5,1,0.99,10,20,133,8,0.530285279303956
0.5,0.5,1,0.99,10,20,133,9,0.554630597877675
0.5,0.5,1,0.99,10,20,133,10,0.477456838431667
