alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,114,1,0.51572494232245
0.5,0.5,1,0.99,10,20,114,2,0.531059096120161
0.5,0.5,1,0.99,10,20,114,3,0.484100675110342
0.5,0.5,1,0.99,10,20,114,4,0.507397540125188
0.5,0.5,1,0.99,10,20,114,5,0.542822740036302
0.5,0.5,1,0.99,10,20,114,6,0.439599317785176
0.5,0.5,1,0.99,10,20,114,7,0.432547300784606
0.5,0.5,1,0.99,10,20,114,8,0.550740908508338
0.5,0.5,1,0.99,10,20,114,9,0.532560499449335
0.5,0.5,1,0.99,10,20,114,10,0.525600437364619
