alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,112,1,0.462259288710788
0.5,0.5,1,0.99,10,20,112,2,0.487512872101103
0.5,0.5,1,0.99,10,20,112,3,0.506899660699639
0.5,0.5,1,0.99,10,20,112,4,0.533787997579559
0.5,0.5,1,0.99,10,20,112,5,0.556701622515912
0.5,0.5,1,0.99,10,20,112,6,0.531648678522719
0.5,0.5,1,0.99,10,20,112,7,0.540478643808345
0.5,0.5,1,0.99,10,20,112,8,0.538103571754824
0.5,0.5,1,0.99,10,20,112,9,0.514358096617697
0.5,0.5,1,0.99,10,20,112,10,0.402243536856805
