alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,187,1,0.473906333624531
0.5,0.5,1,0.99,10,20,187,2,0.538793435024551
0.5,0.5,1,0.99,10,20,187,3,0.456027025242814
0.5,0.5,1,0.99,10,20,187,4,0.462349368857983
0.5,0.5,1,0.99,10,20,187,5,0.474491864811502
0.5,0.5,1,0.99,10,20,187,6,0.523322458457293
0.5,0.5,1,0.99,10,20,187,7,0.473817645567813
0.5,0.5,1,0.99,10,20,187,8,0.388394837331307
0.5,0.5,1,0.99,10,20,187,9,0.522639458713251
0.5,0.5,1,0.99,10,20,187,10,0.517634320354973
