alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,132,1,0.473088448909518
0.5,0.5,1,0.99,10,20,132,2,0.482188018002958
0.5,0.5,1,0.99,10,20,132,3,0.546258796115921
0.5,0.5,1,0.99,10,20,132,4,0.477684350505636
0.5,0.5,1,0.99,10,20,132,5,0.483465631869691
0.5,0.5,1,0.99,10,20,132,6,0.462670352967141
0.5,0.5,1,0.99,10,20,132,7,0.563002879642468
0.5,0.5,1,0.99,10,20,132,8,0.441504450411789
0.5,0.5,1,0.99,10,20,132,9,0.507077839926428
0.5,0.5,1,0.99,10,20,132,10,0.496660071578887
