alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,171,1,0.316970913284684
0.5,0.5,1,0.99,10,20,171,2,0.469539105220027
0.5,0.5,1,0.99,10,20,171,3,0.541433714924174
0.5,0.5,1,0.99,10,20,171,4,0.586752660810086
0.5,0.5,1,0.99,10,20,171,5,0.554251567665347
0.5,0.5,1,0.99,10,20,171,6,0.565368948700252
0.5,0.5,1,0.99,10,20,171,7,0.387909853331511
0.5,0.5,1,0.99,10,20,171,8,0.445529687207293
0.5,0.5,1,0.99,10,20,171,9,0.389408454269828
0.5,0.5,1,0.99,10,20,171,10,0.456754660769606
