5
5
6
6
9
10
11
12
16
15
47
53
60
69
6
6
7
7
11
12
30
1
1
2
6
7
7
9
31
34
61
73
83
92
122
136
149
149
12
13
13
12
12
12
12
12
13
13
13
14
3
2
2
2
2
3
4
5
5
6
7
7
3
3
3
2
12
12
12
11
5
5
6
5
3
3
3
3
3
3
96
104
116
129
1
1
1
1
15
15
1
1
1
1
141
124
107
89
4
4
