"","trial","RT","value"
"248",1,248,35
"249",1,249,36
"250",1,250,36
"251",1,251,37
"252",1,252,38
"253",1,253,38
"254",1,254,39
"255",1,255,39
"256",1,256,40
"257",1,257,40
"258",1,258,41
"259",1,259,41
"260",1,260,42
"261",1,261,42
"262",1,262,42
"263",1,263,43
"264",1,264,43
"265",1,265,43
"266",1,266,44
"267",1,267,44
"268",1,268,44
"269",1,269,44
"270",1,270,44
"271",1,271,44
"272",1,272,44
"273",1,273,44
"274",1,274,44
"275",1,275,44
"276",1,276,44
"277",1,277,44
"278",1,278,44
"279",1,279,44
"280",1,280,43
"281",1,281,43
"282",1,282,43
"283",1,283,43
"284",1,284,42
"285",1,285,42
"286",1,286,41
"287",1,287,41
"288",1,288,40
"289",1,289,39
"290",1,290,38
"291",1,291,37
"292",1,292,36
"293",1,293,35
"294",1,294,34
"295",1,295,33
"296",1,296,31
"297",1,297,30
"298",1,298,29
"299",1,299,28
"300",1,300,27
"301",1,301,26
"302",1,302,25
"303",1,303,25
"304",1,304,24
"305",1,305,24
"306",1,306,23
"307",1,307,23
"308",1,308,23
"309",1,309,23
"310",1,310,23
"311",1,311,23
"312",1,312,23
"313",1,313,22
"314",1,314,22
"315",1,315,22
"316",1,316,22
"317",1,317,21
"318",1,318,21
"319",1,319,20
"320",1,320,20
"321",1,321,19
"322",1,322,19
"323",1,323,18
"324",1,324,18
"325",1,325,17
"326",1,326,17
"327",1,327,16
"328",1,328,16
"329",1,329,15
"330",1,330,15
"331",1,331,14
"332",1,332,14
"333",1,333,14
"334",1,334,13
"335",1,335,13
"336",1,336,12
"337",1,337,12
"338",1,338,12
"339",1,339,11
"340",1,340,11
"341",1,341,11
"342",1,342,10
"343",1,343,10
"344",1,344,10
"345",1,345,9
"346",1,346,9
"347",1,347,9
"348",1,348,8
"349",1,349,8
"350",1,350,8
"351",1,351,7
"352",1,352,7
"353",1,353,7
"354",1,354,6
"355",1,355,6
"356",1,356,6
"357",1,357,5
"358",1,358,5
"359",1,359,5
"360",1,360,5
"361",2,1,5
"362",2,2,4
"363",2,3,4
"364",2,4,4
"365",2,5,3
"366",2,6,3
"367",2,7,3
"368",2,8,3
"369",2,9,2
"370",2,10,2
"371",2,11,2
"372",2,12,2
"373",2,13,2
"374",2,14,2
"375",2,15,2
"376",2,16,2
"377",2,17,2
"378",2,18,2
"379",2,19,2
"380",2,20,2
"381",2,21,2
"382",2,22,3
"383",2,23,3
"384",2,24,4
"385",2,25,4
"386",2,26,5
"387",2,27,5
"388",2,28,6
"389",2,29,7
"390",2,30,8
"391",2,31,9
"392",2,32,10
"393",2,33,11
"394",2,34,12
"395",2,35,14
"396",2,36,15
"397",2,37,17
"398",2,38,19
"399",2,39,20
"400",2,40,22
"401",2,41,24
"402",2,42,27
"403",2,43,29
"404",2,44,31
"405",2,45,34
"406",2,46,36
"407",2,47,39
"408",2,48,42
"409",2,49,45
"410",2,50,48
"411",2,51,51
"412",2,52,54
"413",2,53,57
"414",2,54,61
"415",2,55,64
"416",2,56,68
"417",2,57,72
"418",2,58,76
"419",2,59,79
"420",2,60,83
"421",2,61,87
"422",2,62,91
"423",2,63,95
"424",2,64,100
"425",2,65,104
"426",2,66,108
"427",2,67,112
"428",2,68,116
"429",2,69,121
"430",2,70,125
"431",2,71,129
"432",2,72,133
"433",2,73,137
"434",2,74,141
"435",2,75,145
"436",2,76,149
"437",2,77,153
"438",2,78,157
"439",2,79,161
"440",2,80,164
"441",2,81,168
"442",2,82,171
"443",2,83,174
"444",2,84,177
"445",2,85,180
"446",2,86,183
"447",2,87,186
"448",2,88,188
"449",2,89,190
"450",2,90,192
"451",2,91,194
"452",2,92,196
"453",2,93,197
"454",2,94,198
"455",2,95,199
"456",2,96,200
"457",2,97,201
"458",2,98,201
"459",2,99,201
"460",2,100,201
"461",2,101,201
"462",2,102,200
"463",2,103,199
"464",2,104,198
"465",2,105,197
"466",2,106,196
"467",2,107,194
"468",2,108,192
"469",2,109,190
"470",2,110,188
"471",2,111,186
"472",2,112,183
"473",2,113,180
"474",2,114,178
"475",2,115,175
"476",2,116,171
"477",2,117,168
"478",2,118,165
"479",2,119,161
"480",2,120,158
"481",2,121,154
"482",2,122,150
"483",2,123,146
"484",2,124,142
"485",2,125,138
"486",2,126,134
"487",2,127,130
"488",2,128,126
"489",2,129,122
"490",2,130,118
"491",2,131,114
"492",2,132,110
"493",2,133,106
"494",2,134,102
"495",2,135,98
"496",2,136,94
"497",2,137,90
"498",2,138,86
"499",2,139,82
"500",2,140,79
"501",2,141,75
"502",2,142,71
"503",2,143,68
"504",2,144,64
"505",2,145,61
"506",2,146,58
"507",2,147,55
"508",2,148,52
"509",2,149,49
"510",2,150,46
"511",2,151,43
"512",2,152,40
"513",2,153,38
"514",2,154,35
"515",2,155,33
"516",2,156,31
"517",2,157,29
"518",2,158,26
"519",2,159,24
"520",2,160,23
"521",2,161,21
"522",2,162,19
"523",2,163,18
"524",2,164,16
"525",2,165,15
"526",2,166,13
"527",2,167,12
"528",2,168,11
"529",2,169,10
"530",2,170,9
"531",2,171,8
"532",2,172,7
"533",2,173,6
"534",2,174,5
"535",2,175,5
"536",2,176,4
"537",2,177,4
"538",2,178,3
"539",2,179,3
"540",2,180,2
"541",2,181,2
"542",2,182,2
"543",2,183,1
"544",2,184,1
"545",2,185,1
"546",2,186,1
"547",2,187,1
"548",2,188,1
"549",2,189,1
"550",2,190,1
"551",2,191,1
"552",2,192,1
"553",2,193,1
"554",2,194,2
"555",2,195,2
"556",2,196,2
"557",2,197,2
"558",2,198,3
"559",2,199,3
"560",2,200,3
"561",2,201,4
"562",2,202,4
"563",2,203,5
"564",2,204,5
"565",2,205,6
"566",2,206,6
"567",2,207,7
"568",2,208,7
"569",2,209,8
"570",2,210,8
"571",2,211,9
"572",2,212,9
"573",2,213,10
"574",2,214,11
"575",2,215,11
"576",2,216,12
"577",2,217,13
"578",2,218,13
"579",2,219,14
"580",2,220,15
"581",2,221,15
"582",2,222,16
"583",2,223,17
"584",2,224,18
"585",2,225,18
"586",2,226,19
"587",2,227,20
"588",2,228,21
"589",2,229,21
"590",2,230,22
"591",2,231,23
"592",2,232,24
"593",2,233,24
"594",2,234,25
"595",2,235,26
"596",2,236,27
"597",2,237,27
"598",2,238,28
"599",2,239,29
"600",2,240,30
"601",2,241,30
"602",2,242,31
"603",2,243,32
"604",2,244,32
"605",2,245,33
"606",2,246,34
"607",2,247,35
"608",2,248,35
"609",2,249,36
"610",2,250,36
"611",2,251,37
"612",2,252,38
"613",2,253,38
"614",2,254,39
"615",2,255,39
"616",2,256,40
"617",2,257,40
"618",2,258,41
"619",2,259,41
"620",2,260,42
"621",2,261,42
"622",2,262,42
"623",2,263,43
"624",2,264,43
"625",2,265,43
"626",2,266,44
"627",2,267,44
"628",2,268,44
"629",2,269,44
"630",2,270,44
"631",2,271,44
"632",2,272,44
"633",2,273,44
"634",2,274,44
"635",2,275,44
"636",2,276,44
"637",2,277,44
"638",2,278,44
"639",2,279,44
"640",2,280,43
"641",2,281,43
"642",2,282,43
"643",2,283,43
"644",2,284,42
"645",2,285,42
"646",2,286,41
"647",2,287,41
"648",2,288,40
"649",2,289,39
"650",2,290,38
"651",2,291,37
"652",2,292,36
"653",2,293,35
"654",2,294,34
"655",2,295,33
"656",2,296,31
"657",2,297,30
"658",2,298,29
"659",2,299,28
"660",2,300,27
"661",2,301,26
"662",2,302,25
"663",2,303,25
"664",2,304,24
"665",2,305,24
"666",2,306,23
"667",2,307,23
"668",2,308,23
"669",2,309,23
"670",2,310,23
"671",2,311,23
"672",2,312,23
"673",2,313,22
"674",2,314,22
"675",2,315,22
"676",2,316,22
"677",2,317,21
"678",2,318,21
"679",2,319,20
"680",2,320,20
"681",2,321,19
"682",2,322,19
"683",2,323,18
"684",2,324,18
"685",2,325,17
"686",2,326,17
"687",2,327,16
"688",2,328,16
"689",2,329,15
"690",2,330,15
"691",2,331,14
"692",2,332,14
"693",2,333,14
"694",2,334,13
"695",2,335,13
"696",2,336,12
"697",2,337,12
"698",2,338,12
"699",2,339,11
"700",2,340,11
"701",2,341,11
"702",2,342,10
"703",2,343,10
"704",2,344,10
"705",2,345,9
"706",2,346,9
"707",2,347,9
"708",2,348,8
"709",2,349,8
"710",2,350,8
"711",2,351,7
"712",2,352,7
"713",2,353,7
"714",2,354,6
"715",2,355,6
"716",2,356,6
"717",2,357,5
"718",2,358,5
"719",2,359,5
"720",2,360,5
"721",3,1,4
"722",3,2,4
"723",3,3,4
"724",3,4,3
"725",3,5,3
"726",3,6,3
"727",3,7,3
"728",3,8,2
"729",3,9,2
"730",3,10,2
"731",3,11,2
"732",3,12,2
"733",3,13,2
"734",3,14,2
"735",3,15,2
"736",3,16,2
"737",3,17,2
"738",3,18,2
"739",3,19,2
"740",3,20,2
"741",3,21,3
"742",3,22,3
"743",3,23,4
"744",3,24,4
"745",3,25,5
"746",3,26,5
"747",3,27,6
"748",3,28,7
"749",3,29,8
"750",3,30,9
"751",3,31,10
"752",3,32,11
"753",3,33,12
"754",3,34,14
"755",3,35,15
"756",3,36,17
"757",3,37,19
"758",3,38,20
"759",3,39,22
"760",3,40,24
"761",3,41,27
"762",3,42,29
"763",3,43,31
"764",3,44,34
"765",3,45,36
"766",3,46,39
"767",3,47,42
"768",3,48,45
"769",3,49,48
"770",3,50,51
"771",3,51,54
"772",3,52,57
"773",3,53,61
"774",3,54,64
"775",3,55,68
"776",3,56,72
"777",3,57,76
"778",3,58,79
"779",3,59,83
"780",3,60,87
"781",3,61,91
"782",3,62,95
"783",3,63,100
"784",3,64,104
"785",3,65,108
"786",3,66,112
"787",3,67,116
"788",3,68,121
"789",3,69,125
"790",3,70,129
"791",3,71,133
"792",3,72,137
"793",3,73,141
"794",3,74,145
"795",3,75,149
"796",3,76,153
"797",3,77,157
"798",3,78,161
"799",3,79,164
"800",3,80,168
"801",3,81,171
"802",3,82,174
"803",3,83,177
"804",3,84,180
"805",3,85,183
"806",3,86,186
"807",3,87,188
"808",3,88,190
"809",3,89,192
"810",3,90,194
"811",3,91,196
"812",3,92,197
"813",3,93,198
"814",3,94,199
"815",3,95,200
"816",3,96,201
"817",3,97,201
"818",3,98,201
"819",3,99,201
"820",3,100,201
"821",3,101,200
"822",3,102,199
"823",3,103,198
"824",3,104,197
"825",3,105,196
"826",3,106,194
"827",3,107,192
"828",3,108,190
"829",3,109,188
"830",3,110,186
"831",3,111,183
"832",3,112,180
"833",3,113,178
"834",3,114,175
"835",3,115,171
"836",3,116,168
"837",3,117,165
"838",3,118,161
"839",3,119,158
"840",3,120,154
"841",3,121,150
"842",3,122,146
"843",3,123,142
"844",3,124,138
"845",3,125,134
"846",3,126,130
"847",3,127,126
"848",3,128,122
"849",3,129,118
"850",3,130,114
"851",3,131,110
"852",3,132,106
"853",3,133,102
"854",3,134,98
"855",3,135,94
"856",3,136,90
"857",3,137,86
"858",3,138,82
"859",3,139,79
"860",3,140,75
"861",3,141,71
"862",3,142,68
"863",3,143,64
"864",3,144,61
"865",3,145,58
"866",3,146,55
"867",3,147,52
"868",3,148,49
"869",3,149,46
"870",3,150,43
"871",3,151,40
"872",3,152,38
"873",3,153,35
"874",3,154,33
"875",3,155,31
"876",3,156,29
"877",3,157,26
"878",3,158,24
"879",3,159,23
"880",3,160,21
"881",3,161,19
"882",3,162,18
"883",3,163,16
"884",3,164,15
"885",3,165,13
"886",3,166,12
"887",3,167,11
"888",3,168,10
"889",3,169,9
"890",3,170,8
"891",3,171,7
"892",3,172,6
"893",3,173,5
"894",3,174,5
"895",3,175,4
"896",3,176,4
"897",3,177,3
"898",3,178,3
"899",3,179,2
"900",3,180,2
"901",3,181,2
"902",3,182,1
"903",3,183,1
"904",3,184,1
"905",3,185,1
"906",3,186,1
"907",3,187,1
"908",3,188,1
"909",3,189,1
"910",3,190,1
"911",3,191,1
"912",3,192,1
"913",3,193,2
"914",3,194,2
"915",3,195,2
"916",3,196,2
"917",3,197,3
"918",3,198,3
"919",3,199,3
"920",3,200,4
"921",3,201,4
"922",3,202,5
"923",3,203,5
"924",3,204,6
"925",3,205,6
"926",3,206,7
"927",3,207,7
"928",3,208,8
"929",3,209,8
"930",3,210,9
"931",3,211,9
"932",3,212,10
"933",3,213,11
"934",3,214,11
"935",3,215,12
"936",3,216,13
"937",3,217,13
"938",3,218,14
"939",3,219,15
"940",3,220,15
"941",3,221,16
"942",3,222,17
"943",3,223,18
"944",3,224,18
"945",3,225,19
"946",3,226,20
"947",3,227,21
"948",3,228,21
"949",3,229,22
"950",3,230,23
"951",3,231,24
"952",3,232,24
"953",3,233,25
"954",3,234,26
"955",3,235,27
"956",3,236,27
"957",3,237,28
"958",3,238,29
"959",3,239,30
"960",3,240,30
"961",3,241,31
"962",3,242,32
"963",3,243,32
"964",3,244,33
"965",3,245,34
"966",3,246,35
"967",3,247,35
"968",3,248,36
"969",3,249,36
"970",3,250,37
"971",3,251,38
"972",3,252,38
"973",3,253,39
"974",3,254,39
"975",3,255,40
"976",3,256,40
"977",3,257,41
"978",3,258,41
"979",3,259,42
"980",3,260,42
"981",3,261,42
"982",3,262,43
"983",3,263,43
"984",3,264,43
"985",3,265,44
"986",3,266,44
"987",3,267,44
"988",3,268,44
"989",3,269,44
"990",3,270,44
"991",3,271,44
"992",3,272,44
"993",3,273,44
"994",3,274,44
"995",3,275,44
"996",3,276,44
"997",3,277,44
"998",3,278,44
"999",3,279,43
"1000",3,280,43
"1001",3,281,43
"1002",3,282,43
"1003",3,283,42
"1004",3,284,42
"1005",3,285,41
"1006",3,286,41
"1007",3,287,40
"1008",3,288,39
"1009",3,289,38
"1010",3,290,37
"1011",3,291,36
"1012",3,292,35
"1013",3,293,34
"1014",3,294,33
"1015",3,295,31
"1016",3,296,30
"1017",3,297,29
"1018",3,298,28
"1019",3,299,27
"1020",3,300,26
"1021",3,301,25
"1022",3,302,25
"1023",3,303,24
"1024",3,304,24
"1025",3,305,23
"1026",3,306,23
"1027",3,307,23
"1028",3,308,23
"1029",3,309,23
"1030",3,310,23
"1031",3,311,23
"1032",3,312,22
"1033",3,313,22
"1034",3,314,22
"1035",3,315,22
"1036",3,316,21
"1037",3,317,21
"1038",3,318,20
"1039",3,319,20
"1040",3,320,19
"1041",3,321,19
"1042",3,322,18
"1043",3,323,18
"1044",3,324,17
"1045",3,325,17
"1046",3,326,16
"1047",3,327,16
"1048",3,328,15
"1049",3,329,15
"1050",3,330,14
"1051",3,331,14
"1052",3,332,14
"1053",3,333,13
"1054",3,334,13
"1055",3,335,12
"1056",3,336,12
"1057",3,337,12
"1058",3,338,11
"1059",3,339,11
"1060",3,340,11
"1061",3,341,10
"1062",3,342,10
"1063",3,343,10
"1064",3,344,9
"1065",3,345,9
"1066",3,346,9
"1067",3,347,8
"1068",3,348,8
"1069",3,349,8
"1070",3,350,7
"1071",3,351,7
"1072",3,352,7
"1073",3,353,6
"1074",3,354,6
"1075",3,355,6
"1076",3,356,5
"1077",3,357,5
"1078",3,358,5
"1079",3,359,5
"1080",3,360,5
"1081",4,1,4
"1082",4,2,4
"1083",4,3,3
"1084",4,4,3
"1085",4,5,3
"1086",4,6,3
"1087",4,7,2
"1088",4,8,2
"1089",4,9,2
"1090",4,10,2
"1091",4,11,2
"1092",4,12,2
"1093",4,13,2
"1094",4,14,2
"1095",4,15,2
"1096",4,16,2
"1097",4,17,2
"1098",4,18,2
"1099",4,19,2
"1100",4,20,3
"1101",4,21,3
"1102",4,22,4
"1103",4,23,4
"1104",4,24,5
"1105",4,25,5
"1106",4,26,6
"1107",4,27,7
"1108",4,28,8
"1109",4,29,9
"1110",4,30,10
"1111",4,31,11
"1112",4,32,12
"1113",4,33,14
"1114",4,34,15
"1115",4,35,17
"1116",4,36,19
"1117",4,37,20
"1118",4,38,22
"1119",4,39,24
"1120",4,40,27
"1121",4,41,29
"1122",4,42,31
"1123",4,43,34
"1124",4,44,36
"1125",4,45,39
"1126",4,46,42
"1127",4,47,45
"1128",4,48,48
"1129",4,49,51
"1130",4,50,54
"1131",4,51,57
"1132",4,52,61
"1133",4,53,64
"1134",4,54,68
"1135",4,55,72
"1136",4,56,76
"1137",4,57,79
"1138",4,58,83
"1139",4,59,87
"1140",4,60,91
"1141",4,61,95
"1142",4,62,100
"1143",4,63,104
"1144",4,64,108
"1145",4,65,112
"1146",4,66,116
"1147",4,67,121
"1148",4,68,125
"1149",4,69,129
"1150",4,70,133
"1151",4,71,137
"1152",4,72,141
"1153",4,73,145
"1154",4,74,149
"1155",4,75,153
"1156",4,76,157
"1157",4,77,161
"1158",4,78,164
"1159",4,79,168
"1160",4,80,171
"1161",4,81,174
"1162",4,82,177
"1163",4,83,180
"1164",4,84,183
"1165",4,85,186
"1166",4,86,188
"1167",4,87,190
"1168",4,88,192
"1169",4,89,194
"1170",4,90,196
"1171",4,91,197
"1172",4,92,198
"1173",4,93,199
"1174",4,94,200
"1175",4,95,201
"1176",4,96,201
"1177",4,97,201
"1178",4,98,201
"1179",4,99,201
"1180",4,100,200
"1181",4,101,199
"1182",4,102,198
"1183",4,103,197
"1184",4,104,196
"1185",4,105,194
"1186",4,106,192
"1187",4,107,190
"1188",4,108,188
"1189",4,109,186
"1190",4,110,183
"1191",4,111,180
"1192",4,112,178
"1193",4,113,175
"1194",4,114,171
"1195",4,115,168
"1196",4,116,165
"1197",4,117,161
"1198",4,118,158
"1199",4,119,154
"1200",4,120,150
"1201",4,121,146
"1202",4,122,142
"1203",4,123,138
"1204",4,124,134
"1205",4,125,130
"1206",4,126,126
"1207",4,127,122
"1208",4,128,118
"1209",4,129,114
"1210",4,130,110
"1211",4,131,106
"1212",4,132,102
"1213",4,133,98
"1214",4,134,94
"1215",4,135,90
"1216",4,136,86
"1217",4,137,82
"1218",4,138,79
"1219",4,139,75
"1220",4,140,71
"1221",4,141,68
"1222",4,142,64
"1223",4,143,61
"1224",4,144,58
"1225",4,145,55
"1226",4,146,52
"1227",4,147,49
"1228",4,148,46
"1229",4,149,43
"1230",4,150,40
"1231",4,151,38
"1232",4,152,35
"1233",4,153,33
"1234",4,154,31
"1235",4,155,29
"1236",4,156,26
"1237",4,157,24
"1238",4,158,23
"1239",4,159,21
"1240",4,160,19
"1241",4,161,18
"1242",4,162,16
"1243",4,163,15
"1244",4,164,13
"1245",4,165,12
"1246",4,166,11
"1247",4,167,10
"1248",4,168,9
"1249",4,169,8
"1250",4,170,7
"1251",4,171,6
"1252",4,172,5
"1253",4,173,5
"1254",4,174,4
"1255",4,175,4
"1256",4,176,3
"1257",4,177,3
"1258",4,178,2
"1259",4,179,2
"1260",4,180,2
"1261",4,181,1
"1262",4,182,1
"1263",4,183,1
"1264",4,184,1
"1265",4,185,1
"1266",4,186,1
"1267",4,187,1
"1268",4,188,1
"1269",4,189,1
"1270",4,190,1
"1271",4,191,1
"1272",4,192,2
"1273",4,193,2
"1274",4,194,2
"1275",4,195,2
"1276",4,196,3
"1277",4,197,3
"1278",4,198,3
"1279",4,199,4
"1280",4,200,4
"1281",4,201,5
"1282",4,202,5
"1283",4,203,6
"1284",4,204,6
"1285",4,205,7
"1286",4,206,7
"1287",4,207,8
"1288",4,208,8
"1289",4,209,9
"1290",4,210,9
"1291",4,211,10
"1292",4,212,11
"1293",4,213,11
"1294",4,214,12
"1295",4,215,13
"1296",4,216,13
"1297",4,217,14
"1298",4,218,15
"1299",4,219,15
"1300",4,220,16
"1301",4,221,17
"1302",4,222,18
"1303",4,223,18
"1304",4,224,19
"1305",4,225,20
"1306",4,226,21
"1307",4,227,21
"1308",4,228,22
"1309",4,229,23
"1310",4,230,24
"1311",4,231,24
"1312",4,232,25
"1313",4,233,26
"1314",4,234,27
"1315",4,235,27
"1316",4,236,28
"1317",4,237,29
"1318",4,238,30
"1319",4,239,30
"1320",4,240,31
"1321",4,241,32
"1322",4,242,32
"1323",4,243,33
"1324",4,244,34
"1325",4,245,35
"1326",4,246,35
"1327",4,247,36
"1328",4,248,36
"1329",4,249,37
"1330",4,250,38
"1331",4,251,38
"1332",4,252,39
"1333",4,253,39
"1334",4,254,40
"1335",4,255,40
"1336",4,256,41
"1337",4,257,41
"1338",4,258,42
"1339",4,259,42
"1340",4,260,42
"1341",4,261,43
"1342",4,262,43
"1343",4,263,43
"1344",4,264,44
"1345",4,265,44
"1346",4,266,44
"1347",4,267,44
"1348",4,268,44
"1349",4,269,44
"1350",4,270,44
"1351",4,271,44
"1352",4,272,44
"1353",4,273,44
"1354",4,274,44
"1355",4,275,44
"1356",4,276,44
"1357",4,277,44
"1358",4,278,43
"1359",4,279,43
"1360",4,280,43
"1361",4,281,43
"1362",4,282,42
"1363",4,283,42
"1364",4,284,41
"1365",4,285,41
"1366",4,286,40
"1367",4,287,39
"1368",4,288,38
"1369",4,289,37
"1370",4,290,36
"1371",4,291,35
"1372",4,292,34
"1373",4,293,33
"1374",4,294,31
"1375",4,295,30
"1376",4,296,29
"1377",4,297,28
"1378",4,298,27
"1379",4,299,26
"1380",4,300,25
"1381",4,301,25
"1382",4,302,24
"1383",4,303,24
"1384",4,304,23
"1385",4,305,23
"1386",4,306,23
"1387",4,307,23
"1388",4,308,23
"1389",4,309,23
"1390",4,310,23
"1391",4,311,22
"1392",4,312,22
"1393",4,313,22
"1394",4,314,22
"1395",4,315,21
"1396",4,316,21
"1397",4,317,20
"1398",4,318,20
"1399",4,319,19
"1400",4,320,19
"1401",4,321,18
"1402",4,322,18
"1403",4,323,17
"1404",4,324,17
"1405",4,325,16
"1406",4,326,16
"1407",4,327,15
"1408",4,328,15
"1409",4,329,14
"1410",4,330,14
"1411",4,331,14
"1412",4,332,13
"1413",4,333,13
"1414",4,334,12
"1415",4,335,12
"1416",4,336,12
"1417",4,337,11
"1418",4,338,11
"1419",4,339,11
"1420",4,340,10
"1421",4,341,10
"1422",4,342,10
"1423",4,343,9
"1424",4,344,9
"1425",4,345,9
"1426",4,346,8
"1427",4,347,8
"1428",4,348,8
"1429",4,349,7
"1430",4,350,7
"1431",4,351,7
"1432",4,352,6
"1433",4,353,6
"1434",4,354,6
"1435",4,355,5
"1436",4,356,5
"1437",4,357,5
"1438",4,358,5
"1439",4,359,5
"1440",4,360,4
"1441",5,1,4
"1442",5,2,4
"1443",5,3,3
"1444",5,4,3
"1445",5,5,3
"1446",5,6,3
"1447",5,7,2
"1448",5,8,2
"1449",5,9,2
"1450",5,10,2
"1451",5,11,2
"1452",5,12,2
"1453",5,13,2
"1454",5,14,2
"1455",5,15,2
"1456",5,16,2
"1457",5,17,2
"1458",5,18,2
"1459",5,19,2
"1460",5,20,3
"1461",5,21,3
"1462",5,22,4
"1463",5,23,4
"1464",5,24,5
"1465",5,25,5
"1466",5,26,6
"1467",5,27,7
"1468",5,28,8
"1469",5,29,9
"1470",5,30,10
"1471",5,31,11
"1472",5,32,12
"1473",5,33,14
"1474",5,34,15
"1475",5,35,17
"1476",5,36,19
"1477",5,37,20
"1478",5,38,22
"1479",5,39,24
"1480",5,40,27
"1481",5,41,29
"1482",5,42,31
"1483",5,43,34
"1484",5,44,36
"1485",5,45,39
"1486",5,46,42
"1487",5,47,45
"1488",5,48,48
"1489",5,49,51
"1490",5,50,54
"1491",5,51,57
"1492",5,52,61
"1493",5,53,64
"1494",5,54,68
"1495",5,55,72
"1496",5,56,76
"1497",5,57,79
