32
32
31
30
19
18
17
16
8
8
177
180
177
177
104
100
94
91
42
39
6
5
3
12
43
68
91
115
113
137
3
3
4
4
38
37
36
36
110
110
141
126
114
100
18
15
13
11
34
25
18
16
15
14
20
16
14
12
11
9
7
2
39
62
85
103
21
25
25
25
9
8
7
6
17
15
12
10
1
2
3
4
17
18
25
30
13
15
16
18
4
7
9
12
8
10
11
12
3
4
