47
43
40
35
38
32
25
21
7
3
140
110
80
50
1
1
1
2
2
2
36
53
71
88
106
121
139
157
18
19
19
19
53
51
51
53
45
46
46
46
6
5
4
3
18
15
11
3
4
6
7
8
11
12
14
16
13
14
15
17
9
12
14
18
2
2
2
2
25
25
52
60
69
82
98
108
118
124
72
75
18
15
14
15
1
1
1
2
15
13
118
132
149
168
182
179
179
182
178
178
