25
25
25
24
23
21
21
20
28
26
177
180
177
177
104
100
94
91
42
39
7
5
4
12
43
68
91
115
139
165
72
78
85
91
110
109
109
109
150
150
149
135
122
108
57
50
42
34
41
29
73
68
62
56
59
52
45
39
27
21
16
11
44
70
97
120
87
102
102
102
70
64
57
50
46
40
32
25
17
12
18
25
30
34
43
51
59
66
73
80
11
18
25
32
39
46
53
60
60
67
