"","trial","RT","value"
"229",1,229,13
"230",1,230,13
"231",1,231,13
"232",1,232,12
"233",1,233,12
"234",1,234,12
"235",1,235,11
"236",1,236,11
"237",1,237,11
"238",1,238,10
"239",1,239,10
"240",1,240,10
"241",1,241,9
"242",1,242,9
"243",1,243,9
"244",1,244,9
"245",1,245,8
"246",1,246,8
"247",1,247,8
"248",1,248,7
"249",1,249,7
"250",1,250,7
"251",1,251,7
"252",1,252,6
"253",1,253,6
"254",1,254,6
"255",1,255,6
"256",1,256,6
"257",1,257,5
"258",1,258,5
"259",1,259,5
"260",1,260,5
"261",1,261,5
"262",1,262,5
"263",1,263,5
"264",1,264,5
"265",1,265,5
"266",1,266,5
"267",1,267,5
"268",1,268,5
"269",1,269,4
"270",1,270,5
"271",1,271,5
"272",1,272,5
"273",1,273,5
"274",1,274,5
"275",1,275,5
"276",1,276,5
"277",1,277,5
"278",1,278,5
"279",1,279,5
"280",1,280,5
"281",1,281,5
"282",1,282,6
"283",1,283,6
"284",1,284,6
"285",1,285,6
"286",1,286,6
"287",1,287,7
"288",1,288,7
"289",1,289,7
"290",1,290,7
"291",1,291,8
"292",1,292,8
"293",1,293,8
"294",1,294,9
"295",1,295,9
"296",1,296,10
"297",1,297,10
"298",1,298,10
"299",1,299,11
"300",1,300,11
"301",1,301,12
"302",1,302,13
"303",1,303,13
"304",1,304,14
"305",1,305,14
"306",1,306,15
"307",1,307,16
"308",1,308,17
"309",1,309,18
"310",1,310,19
"311",1,311,20
"312",1,312,21
"313",1,313,22
"314",1,314,23
"315",1,315,24
"316",1,316,25
"317",1,317,27
"318",1,318,28
"319",1,319,30
"320",1,320,31
"321",1,321,33
"322",1,322,34
"323",1,323,36
"324",1,324,38
"325",1,325,40
"326",1,326,42
"327",1,327,44
"328",1,328,46
"329",1,329,49
"330",1,330,51
"331",1,331,53
"332",1,332,56
"333",1,333,59
"334",1,334,61
"335",1,335,64
"336",1,336,67
"337",1,337,70
"338",1,338,73
"339",1,339,76
"340",1,340,79
"341",1,341,82
"342",1,342,85
"343",1,343,89
"344",1,344,92
"345",1,345,96
"346",1,346,99
"347",1,347,103
"348",1,348,106
"349",1,349,110
"350",1,350,113
"351",1,351,117
"352",1,352,121
"353",1,353,124
"354",1,354,128
"355",1,355,132
"356",1,356,135
"357",1,357,139
"358",1,358,142
"359",1,359,142
"360",1,360,146
"361",2,1,150
"362",2,2,153
"363",2,3,156
"364",2,4,160
"365",2,5,163
"366",2,6,166
"367",2,7,169
"368",2,8,172
"369",2,9,175
"370",2,10,178
"371",2,11,180
"372",2,12,183
"373",2,13,185
"374",2,14,187
"375",2,15,190
"376",2,16,191
"377",2,17,193
"378",2,18,195
"379",2,19,196
"380",2,20,197
"381",2,21,198
"382",2,22,199
"383",2,23,200
"384",2,24,201
"385",2,25,201
"386",2,26,201
"387",2,27,201
"388",2,28,201
"389",2,29,200
"390",2,30,200
"391",2,31,199
"392",2,32,198
"393",2,33,197
"394",2,34,195
"395",2,35,194
"396",2,36,192
"397",2,37,191
"398",2,38,189
"399",2,39,186
"400",2,40,184
"401",2,41,182
"402",2,42,179
"403",2,43,177
"404",2,44,174
"405",2,45,171
"406",2,46,168
"407",2,47,165
"408",2,48,162
"409",2,49,158
"410",2,50,155
"411",2,51,152
"412",2,52,148
"413",2,53,145
"414",2,54,141
"415",2,55,137
"416",2,56,134
"417",2,57,130
"418",2,58,127
"419",2,59,123
"420",2,60,119
"421",2,61,116
"422",2,62,112
"423",2,63,108
"424",2,64,105
"425",2,65,101
"426",2,66,98
"427",2,67,94
"428",2,68,91
"429",2,69,87
"430",2,70,84
"431",2,71,81
"432",2,72,78
"433",2,73,74
"434",2,74,71
"435",2,75,68
"436",2,76,65
"437",2,77,62
"438",2,78,60
"439",2,79,57
"440",2,80,54
"441",2,81,52
"442",2,82,49
"443",2,83,47
"444",2,84,45
"445",2,85,42
"446",2,86,40
"447",2,87,38
"448",2,88,36
"449",2,89,34
"450",2,90,32
"451",2,91,31
"452",2,92,29
"453",2,93,27
"454",2,94,26
"455",2,95,24
"456",2,96,23
"457",2,97,22
"458",2,98,20
"459",2,99,19
"460",2,100,18
"461",2,101,17
"462",2,102,16
"463",2,103,15
"464",2,104,14
"465",2,105,13
"466",2,106,12
"467",2,107,12
"468",2,108,11
"469",2,109,10
"470",2,110,10
"471",2,111,9
"472",2,112,9
"473",2,113,8
"474",2,114,8
"475",2,115,7
"476",2,116,7
"477",2,117,6
"478",2,118,6
"479",2,119,6
"480",2,120,5
"481",2,121,5
"482",2,122,5
"483",2,123,5
"484",2,124,4
"485",2,125,4
"486",2,126,4
"487",2,127,4
"488",2,128,4
"489",2,129,3
"490",2,130,3
"491",2,131,3
"492",2,132,3
"493",2,133,3
"494",2,134,3
"495",2,135,2
"496",2,136,2
"497",2,137,2
"498",2,138,2
"499",2,139,2
"500",2,140,2
"501",2,141,2
"502",2,142,2
"503",2,143,2
"504",2,144,1
"505",2,145,1
"506",2,146,1
"507",2,147,1
"508",2,148,1
"509",2,149,1
"510",2,150,1
"511",2,151,1
"512",2,152,1
"513",2,153,1
"514",2,154,1
"515",2,155,1
"516",2,156,1
"517",2,157,1
"518",2,158,1
"519",2,159,1
"520",2,160,1
"521",2,161,1
"522",2,162,1
"523",2,163,1
"524",2,164,2
"525",2,165,2
"526",2,166,2
"527",2,167,2
"528",2,168,2
"529",2,169,2
"530",2,170,3
"531",2,171,3
"532",2,172,3
"533",2,173,3
"534",2,174,4
"535",2,175,4
"536",2,176,4
"537",2,177,4
"538",2,178,5
"539",2,179,5
"540",2,180,5
"541",2,181,6
"542",2,182,6
"543",2,183,7
"544",2,184,7
"545",2,185,7
"546",2,186,8
"547",2,187,8
"548",2,188,8
"549",2,189,9
"550",2,190,9
"551",2,191,10
"552",2,192,10
"553",2,193,10
"554",2,194,11
"555",2,195,11
"556",2,196,11
"557",2,197,12
"558",2,198,12
"559",2,199,12
"560",2,200,13
"561",2,201,13
"562",2,202,13
"563",2,203,14
"564",2,204,14
"565",2,205,14
"566",2,206,14
"567",2,207,14
"568",2,208,15
"569",2,209,15
"570",2,210,15
"571",2,211,15
"572",2,212,15
"573",2,213,15
"574",2,214,15
"575",2,215,15
"576",2,216,15
"577",2,217,15
"578",2,218,15
"579",2,219,15
"580",2,220,15
"581",2,221,15
"582",2,222,15
"583",2,223,14
"584",2,224,14
"585",2,225,14
"586",2,226,14
"587",2,227,14
"588",2,228,13
"589",2,229,13
"590",2,230,13
"591",2,231,13
"592",2,232,12
"593",2,233,12
"594",2,234,12
"595",2,235,11
"596",2,236,11
"597",2,237,11
"598",2,238,10
"599",2,239,10
"600",2,240,10
"601",2,241,9
"602",2,242,9
"603",2,243,9
"604",2,244,9
"605",2,245,8
"606",2,246,8
"607",2,247,8
"608",2,248,7
"609",2,249,7
"610",2,250,7
"611",2,251,7
"612",2,252,6
"613",2,253,6
"614",2,254,6
"615",2,255,6
"616",2,256,6
"617",2,257,5
"618",2,258,5
"619",2,259,5
"620",2,260,5
"621",2,261,5
"622",2,262,5
"623",2,263,5
"624",2,264,5
"625",2,265,5
"626",2,266,5
"627",2,267,5
"628",2,268,5
"629",2,269,4
"630",2,270,5
"631",2,271,5
"632",2,272,5
"633",2,273,5
"634",2,274,5
"635",2,275,5
"636",2,276,5
"637",2,277,5
"638",2,278,5
"639",2,279,5
"640",2,280,5
"641",2,281,5
"642",2,282,6
"643",2,283,6
"644",2,284,6
"645",2,285,6
"646",2,286,6
"647",2,287,7
"648",2,288,7
"649",2,289,7
"650",2,290,7
"651",2,291,8
"652",2,292,8
"653",2,293,8
"654",2,294,9
"655",2,295,9
"656",2,296,10
"657",2,297,10
"658",2,298,10
"659",2,299,11
"660",2,300,11
"661",2,301,12
"662",2,302,13
"663",2,303,13
"664",2,304,14
"665",2,305,14
"666",2,306,15
"667",2,307,16
"668",2,308,17
"669",2,309,18
"670",2,310,19
"671",2,311,20
"672",2,312,21
"673",2,313,22
"674",2,314,23
"675",2,315,24
"676",2,316,25
"677",2,317,27
"678",2,318,28
"679",2,319,30
"680",2,320,31
"681",2,321,33
"682",2,322,34
"683",2,323,36
"684",2,324,38
"685",2,325,40
"686",2,326,42
"687",2,327,44
"688",2,328,46
"689",2,329,49
"690",2,330,51
"691",2,331,53
"692",2,332,56
"693",2,333,59
"694",2,334,61
"695",2,335,64
"696",2,336,67
"697",2,337,70
"698",2,338,73
"699",2,339,76
"700",2,340,79
"701",2,341,82
"702",2,342,85
"703",2,343,89
"704",2,344,92
"705",2,345,96
"706",2,346,99
"707",2,347,103
"708",2,348,106
"709",2,349,110
"710",2,350,113
"711",2,351,117
"712",2,352,121
"713",2,353,124
"714",2,354,128
"715",2,355,132
"716",2,356,135
"717",2,357,139
"718",2,358,142
"719",2,359,142
"720",2,360,146
"721",3,1,150
"722",3,2,153
"723",3,3,156
"724",3,4,160
"725",3,5,163
"726",3,6,166
"727",3,7,169
"728",3,8,172
"729",3,9,175
"730",3,10,178
"731",3,11,180
"732",3,12,183
"733",3,13,185
"734",3,14,187
"735",3,15,190
"736",3,16,191
"737",3,17,193
"738",3,18,195
"739",3,19,196
"740",3,20,197
"741",3,21,198
"742",3,22,199
"743",3,23,200
"744",3,24,201
"745",3,25,201
"746",3,26,201
"747",3,27,201
"748",3,28,201
"749",3,29,200
"750",3,30,200
"751",3,31,199
"752",3,32,198
"753",3,33,197
"754",3,34,195
"755",3,35,194
"756",3,36,192
"757",3,37,191
"758",3,38,189
"759",3,39,186
"760",3,40,184
"761",3,41,182
"762",3,42,179
"763",3,43,177
"764",3,44,174
"765",3,45,171
"766",3,46,168
"767",3,47,165
"768",3,48,162
"769",3,49,158
"770",3,50,155
"771",3,51,152
"772",3,52,148
"773",3,53,145
"774",3,54,141
"775",3,55,137
"776",3,56,134
"777",3,57,130
"778",3,58,127
"779",3,59,123
"780",3,60,119
"781",3,61,116
"782",3,62,112
"783",3,63,108
"784",3,64,105
"785",3,65,101
"786",3,66,98
"787",3,67,94
"788",3,68,91
"789",3,69,87
"790",3,70,84
"791",3,71,81
"792",3,72,78
"793",3,73,74
"794",3,74,71
"795",3,75,68
"796",3,76,65
"797",3,77,62
"798",3,78,60
"799",3,79,57
"800",3,80,54
"801",3,81,52
"802",3,82,49
"803",3,83,47
"804",3,84,45
"805",3,85,42
"806",3,86,40
"807",3,87,38
"808",3,88,36
"809",3,89,34
"810",3,90,32
"811",3,91,31
"812",3,92,29
"813",3,93,27
"814",3,94,26
"815",3,95,24
"816",3,96,23
"817",3,97,22
"818",3,98,20
"819",3,99,19
"820",3,100,18
"821",3,101,17
"822",3,102,16
"823",3,103,15
"824",3,104,14
"825",3,105,13
"826",3,106,12
"827",3,107,12
"828",3,108,11
"829",3,109,10
"830",3,110,10
"831",3,111,9
"832",3,112,9
"833",3,113,8
"834",3,114,8
"835",3,115,7
"836",3,116,7
"837",3,117,6
"838",3,118,6
"839",3,119,6
"840",3,120,5
"841",3,121,5
"842",3,122,5
"843",3,123,5
"844",3,124,4
"845",3,125,4
"846",3,126,4
"847",3,127,4
"848",3,128,4
"849",3,129,3
"850",3,130,3
"851",3,131,3
"852",3,132,3
"853",3,133,3
"854",3,134,3
"855",3,135,2
"856",3,136,2
"857",3,137,2
"858",3,138,2
"859",3,139,2
"860",3,140,2
"861",3,141,2
"862",3,142,2
"863",3,143,2
"864",3,144,1
"865",3,145,1
"866",3,146,1
"867",3,147,1
"868",3,148,1
"869",3,149,1
"870",3,150,1
"871",3,151,1
"872",3,152,1
"873",3,153,1
"874",3,154,1
"875",3,155,1
"876",3,156,1
"877",3,157,1
"878",3,158,1
"879",3,159,1
"880",3,160,1
"881",3,161,1
"882",3,162,1
"883",3,163,1
"884",3,164,2
"885",3,165,2
"886",3,166,2
"887",3,167,2
"888",3,168,2
"889",3,169,2
"890",3,170,3
"891",3,171,3
"892",3,172,3
"893",3,173,3
"894",3,174,4
"895",3,175,4
"896",3,176,4
"897",3,177,4
"898",3,178,5
"899",3,179,5
"900",3,180,5
"901",3,181,6
"902",3,182,6
"903",3,183,7
"904",3,184,7
"905",3,185,7
"906",3,186,8
"907",3,187,8
"908",3,188,8
"909",3,189,9
"910",3,190,9
"911",3,191,10
"912",3,192,10
"913",3,193,10
"914",3,194,11
"915",3,195,11
"916",3,196,11
"917",3,197,12
"918",3,198,12
"919",3,199,12
"920",3,200,13
"921",3,201,13
"922",3,202,13
"923",3,203,14
"924",3,204,14
"925",3,205,14
"926",3,206,14
"927",3,207,14
"928",3,208,15
"929",3,209,15
"930",3,210,15
"931",3,211,15
"932",3,212,15
"933",3,213,15
"934",3,214,15
"935",3,215,15
"936",3,216,15
"937",3,217,15
"938",3,218,15
"939",3,219,15
"940",3,220,15
"941",3,221,15
"942",3,222,15
"943",3,223,14
"944",3,224,14
"945",3,225,14
"946",3,226,14
"947",3,227,14
"948",3,228,13
"949",3,229,13
"950",3,230,13
"951",3,231,13
"952",3,232,12
"953",3,233,12
"954",3,234,12
"955",3,235,11
"956",3,236,11
"957",3,237,11
"958",3,238,10
"959",3,239,10
"960",3,240,10
"961",3,241,9
"962",3,242,9
"963",3,243,9
"964",3,244,9
"965",3,245,8
"966",3,246,8
"967",3,247,8
"968",3,248,7
"969",3,249,7
"970",3,250,7
"971",3,251,7
"972",3,252,6
"973",3,253,6
"974",3,254,6
"975",3,255,6
"976",3,256,6
"977",3,257,5
"978",3,258,5
"979",3,259,5
"980",3,260,5
"981",3,261,5
"982",3,262,5
"983",3,263,5
"984",3,264,5
"985",3,265,5
"986",3,266,5
"987",3,267,5
"988",3,268,5
"989",3,269,4
"990",3,270,5
"991",3,271,5
"992",3,272,5
"993",3,273,5
"994",3,274,5
"995",3,275,5
"996",3,276,5
"997",3,277,5
"998",3,278,5
"999",3,279,5
"1000",3,280,5
"1001",3,281,5
"1002",3,282,6
"1003",3,283,6
"1004",3,284,6
"1005",3,285,6
"1006",3,286,6
"1007",3,287,7
"1008",3,288,7
"1009",3,289,7
"1010",3,290,7
"1011",3,291,8
"1012",3,292,8
"1013",3,293,8
"1014",3,294,9
"1015",3,295,9
"1016",3,296,10
"1017",3,297,10
"1018",3,298,10
"1019",3,299,11
"1020",3,300,11
"1021",3,301,12
"1022",3,302,13
"1023",3,303,13
"1024",3,304,14
"1025",3,305,14
"1026",3,306,15
"1027",3,307,16
"1028",3,308,17
"1029",3,309,18
"1030",3,310,19
"1031",3,311,20
"1032",3,312,21
"1033",3,313,22
"1034",3,314,23
"1035",3,315,24
"1036",3,316,25
"1037",3,317,27
"1038",3,318,28
"1039",3,319,30
"1040",3,320,31
"1041",3,321,33
"1042",3,322,34
"1043",3,323,36
"1044",3,324,38
"1045",3,325,40
"1046",3,326,42
"1047",3,327,44
"1048",3,328,46
"1049",3,329,49
"1050",3,330,51
"1051",3,331,53
"1052",3,332,56
"1053",3,333,59
"1054",3,334,61
"1055",3,335,64
"1056",3,336,67
"1057",3,337,70
"1058",3,338,73
"1059",3,339,76
"1060",3,340,79
"1061",3,341,82
"1062",3,342,85
"1063",3,343,89
"1064",3,344,92
"1065",3,345,96
"1066",3,346,99
"1067",3,347,103
"1068",3,348,106
"1069",3,349,110
"1070",3,350,113
"1071",3,351,117
"1072",3,352,121
"1073",3,353,124
"1074",3,354,128
"1075",3,355,132
"1076",3,356,135
"1077",3,357,139
"1078",3,358,142
"1079",3,359,142
"1080",3,360,146
"1081",4,1,153
"1082",4,2,156
"1083",4,3,160
"1084",4,4,163
"1085",4,5,166
"1086",4,6,169
"1087",4,7,172
"1088",4,8,175
"1089",4,9,178
"1090",4,10,180
"1091",4,11,183
"1092",4,12,185
"1093",4,13,187
"1094",4,14,190
"1095",4,15,191
"1096",4,16,193
"1097",4,17,195
"1098",4,18,196
"1099",4,19,197
"1100",4,20,198
"1101",4,21,199
"1102",4,22,200
"1103",4,23,201
"1104",4,24,201
"1105",4,25,201
"1106",4,26,201
"1107",4,27,201
"1108",4,28,200
"1109",4,29,200
"1110",4,30,199
"1111",4,31,198
"1112",4,32,197
"1113",4,33,195
"1114",4,34,194
"1115",4,35,192
"1116",4,36,191
"1117",4,37,189
"1118",4,38,186
"1119",4,39,184
"1120",4,40,182
"1121",4,41,179
"1122",4,42,177
"1123",4,43,174
"1124",4,44,171
"1125",4,45,168
"1126",4,46,165
"1127",4,47,162
"1128",4,48,158
"1129",4,49,155
"1130",4,50,152
"1131",4,51,148
"1132",4,52,145
"1133",4,53,141
"1134",4,54,137
"1135",4,55,134
"1136",4,56,130
"1137",4,57,127
"1138",4,58,123
"1139",4,59,119
"1140",4,60,116
"1141",4,61,112
"1142",4,62,108
"1143",4,63,105
"1144",4,64,101
"1145",4,65,98
"1146",4,66,94
"1147",4,67,91
"1148",4,68,87
"1149",4,69,84
"1150",4,70,81
"1151",4,71,78
"1152",4,72,74
"1153",4,73,71
"1154",4,74,68
"1155",4,75,65
"1156",4,76,62
"1157",4,77,60
"1158",4,78,57
"1159",4,79,54
"1160",4,80,52
"1161",4,81,49
"1162",4,82,47
"1163",4,83,45
"1164",4,84,42
"1165",4,85,40
"1166",4,86,38
"1167",4,87,36
"1168",4,88,34
"1169",4,89,32
"1170",4,90,31
"1171",4,91,29
"1172",4,92,27
"1173",4,93,26
"1174",4,94,24
"1175",4,95,23
"1176",4,96,22
"1177",4,97,20
"1178",4,98,19
"1179",4,99,18
"1180",4,100,17
"1181",4,101,16
"1182",4,102,15
"1183",4,103,14
"1184",4,104,13
"1185",4,105,12
"1186",4,106,12
"1187",4,107,11
"1188",4,108,10
"1189",4,109,10
"1190",4,110,9
"1191",4,111,9
"1192",4,112,8
"1193",4,113,8
"1194",4,114,7
"1195",4,115,7
"1196",4,116,6
"1197",4,117,6
"1198",4,118,6
"1199",4,119,5
"1200",4,120,5
"1201",4,121,5
"1202",4,122,5
"1203",4,123,4
"1204",4,124,4
"1205",4,125,4
"1206",4,126,4
"1207",4,127,4
"1208",4,128,3
"1209",4,129,3
"1210",4,130,3
"1211",4,131,3
"1212",4,132,3
"1213",4,133,3
"1214",4,134,2
"1215",4,135,2
"1216",4,136,2
"1217",4,137,2
"1218",4,138,2
"1219",4,139,2
"1220",4,140,2
"1221",4,141,2
"1222",4,142,2
"1223",4,143,1
"1224",4,144,1
"1225",4,145,1
"1226",4,146,1
"1227",4,147,1
"1228",4,148,1
"1229",4,149,1
"1230",4,150,1
"1231",4,151,1
"1232",4,152,1
"1233",4,153,1
"1234",4,154,1
"1235",4,155,1
"1236",4,156,1
"1237",4,157,1
"1238",4,158,1
"1239",4,159,1
"1240",4,160,1
"1241",4,161,1
"1242",4,162,1
"1243",4,163,2
"1244",4,164,2
"1245",4,165,2
"1246",4,166,2
"1247",4,167,2
"1248",4,168,2
"1249",4,169,3
"1250",4,170,3
"1251",4,171,3
"1252",4,172,3
"1253",4,173,4
"1254",4,174,4
"1255",4,175,4
"1256",4,176,4
"1257",4,177,5
"1258",4,178,5
"1259",4,179,5
"1260",4,180,6
"1261",4,181,6
"1262",4,182,7
"1263",4,183,7
"1264",4,184,7
"1265",4,185,8
"1266",4,186,8
"1267",4,187,8
"1268",4,188,9
"1269",4,189,9
"1270",4,190,10
"1271",4,191,10
"1272",4,192,10
"1273",4,193,11
"1274",4,194,11
"1275",4,195,11
"1276",4,196,12
"1277",4,197,12
"1278",4,198,12
"1279",4,199,13
"1280",4,200,13
"1281",4,201,13
"1282",4,202,14
"1283",4,203,14
"1284",4,204,14
"1285",4,205,14
"1286",4,206,14
"1287",4,207,15
"1288",4,208,15
"1289",4,209,15
"1290",4,210,15
"1291",4,211,15
"1292",4,212,15
"1293",4,213,15
"1294",4,214,15
"1295",4,215,15
"1296",4,216,15
"1297",4,217,15
"1298",4,218,15
"1299",4,219,15
"1300",4,220,15
"1301",4,221,15
"1302",4,222,14
"1303",4,223,14
"1304",4,224,14
"1305",4,225,14
"1306",4,226,14
"1307",4,227,13
"1308",4,228,13
"1309",4,229,13
"1310",4,230,13
"1311",4,231,12
"1312",4,232,12
"1313",4,233,12
"1314",4,234,11
"1315",4,235,11
"1316",4,236,11
"1317",4,237,10
"1318",4,238,10
"1319",4,239,10
"1320",4,240,9
"1321",4,241,9
"1322",4,242,9
"1323",4,243,9
"1324",4,244,8
"1325",4,245,8
"1326",4,246,8
"1327",4,247,7
"1328",4,248,7
"1329",4,249,7
"1330",4,250,7
"1331",4,251,6
"1332",4,252,6
"1333",4,253,6
"1334",4,254,6
"1335",4,255,6
"1336",4,256,5
"1337",4,257,5
"1338",4,258,5
"1339",4,259,5
"1340",4,260,5
"1341",4,261,5
"1342",4,262,5
"1343",4,263,5
"1344",4,264,5
"1345",4,265,5
"1346",4,266,5
"1347",4,267,5
"1348",4,268,4
"1349",4,269,5
"1350",4,270,5
"1351",4,271,5
"1352",4,272,5
"1353",4,273,5
"1354",4,274,5
"1355",4,275,5
"1356",4,276,5
"1357",4,277,5
"1358",4,278,5
"1359",4,279,5
"1360",4,280,5
"1361",4,281,6
"1362",4,282,6
"1363",4,283,6
"1364",4,284,6
"1365",4,285,6
"1366",4,286,7
"1367",4,287,7
"1368",4,288,7
"1369",4,289,7
"1370",4,290,8
"1371",4,291,8
"1372",4,292,8
"1373",4,293,9
"1374",4,294,9
"1375",4,295,10
"1376",4,296,10
"1377",4,297,10
"1378",4,298,11
"1379",4,299,11
"1380",4,300,12
"1381",4,301,13
"1382",4,302,13
"1383",4,303,14
"1384",4,304,14
"1385",4,305,15
"1386",4,306,16
"1387",4,307,17
"1388",4,308,18
"1389",4,309,19
"1390",4,310,20
"1391",4,311,21
"1392",4,312,22
"1393",4,313,23
"1394",4,314,24
"1395",4,315,25
"1396",4,316,27
"1397",4,317,28
"1398",4,318,30
"1399",4,319,31
"1400",4,320,33
"1401",4,321,34
"1402",4,322,36
"1403",4,323,38
"1404",4,324,40
"1405",4,325,42
"1406",4,326,44
"1407",4,327,46
"1408",4,328,49
"1409",4,329,51
"1410",4,330,53
"1411",4,331,56
"1412",4,332,59
"1413",4,333,61
"1414",4,334,64
"1415",4,335,67
"1416",4,336,70
"1417",4,337,73
"1418",4,338,76
"1419",4,339,79
"1420",4,340,82
"1421",4,341,85
"1422",4,342,89
"1423",4,343,92
"1424",4,344,96
"1425",4,345,99
"1426",4,346,103
"1427",4,347,106
"1428",4,348,110
"1429",4,349,113
"1430",4,350,117
"1431",4,351,121
"1432",4,352,124
"1433",4,353,128
"1434",4,354,132
"1435",4,355,135
"1436",4,356,139
"1437",4,357,142
"1438",4,358,142
"1439",4,359,146
"1440",4,360,150
"1441",5,1,156
"1442",5,2,160
"1443",5,3,163
"1444",5,4,166
"1445",5,5,169
"1446",5,6,172
"1447",5,7,175
"1448",5,8,178
"1449",5,9,180
"1450",5,10,183
"1451",5,11,185
"1452",5,12,187
"1453",5,13,190
"1454",5,14,191
"1455",5,15,193
"1456",5,16,195
"1457",5,17,196
"1458",5,18,197
"1459",5,19,198
"1460",5,20,199
"1461",5,21,200
"1462",5,22,201
"1463",5,23,201
"1464",5,24,201
"1465",5,25,201
"1466",5,26,201
"1467",5,27,200
"1468",5,28,200
"1469",5,29,199
"1470",5,30,198
"1471",5,31,197
"1472",5,32,195
"1473",5,33,194
"1474",5,34,192
"1475",5,35,191
"1476",5,36,189
"1477",5,37,186
"1478",5,38,184
"1479",5,39,182
"1480",5,40,179
"1481",5,41,177
"1482",5,42,174
"1483",5,43,171
"1484",5,44,168
"1485",5,45,165
"1486",5,46,162
"1487",5,47,158
"1488",5,48,155
"1489",5,49,152
"1490",5,50,148
"1491",5,51,145
"1492",5,52,141
"1493",5,53,137
"1494",5,54,134
"1495",5,55,130
"1496",5,56,127
"1497",5,57,123
