alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,195,1,0.512674055474078
0.5,0.5,1,0.99,10,10,195,2,0.512674055474078
0.5,0.5,1,0.99,10,10,195,3,0.512674055474078
0.5,0.5,1,0.99,10,10,195,4,0.512674055474078
0.5,0.5,1,0.99,10,10,195,5,0.512674055474078
0.5,0.5,1,0.99,10,10,195,6,0.512674055474078
0.5,0.5,1,0.99,10,10,195,7,0.512674055474078
0.5,0.5,1,0.99,10,10,195,8,0.512674055474078
0.5,0.5,1,0.99,10,10,195,9,0.512674055474078
0.5,0.5,1,0.99,10,10,195,10,0.512674055474078
0.5,0.5,1,0.99,10,10,195,11,0.512674055474078
0.5,0.5,1,0.99,10,10,195,12,0.512674055474078
0.5,0.5,1,0.99,10,10,195,13,0.512674055474078
0.5,0.5,1,0.99,10,10,195,14,0.512674055474078
0.5,0.5,1,0.99,10,10,195,15,0.512674055474078
0.5,0.5,1,0.99,10,10,195,16,0.512674055474078
0.5,0.5,1,0.99,10,10,195,17,0.512674055474078
0.5,0.5,1,0.99,10,10,195,18,0.512674055474078
0.5,0.5,1,0.99,10,10,195,19,0.512674055474078
0.5,0.5,1,0.99,10,10,195,20,0.512674055474078
0.5,0.5,1,0.99,10,10,195,21,0.512674055474078
0.5,0.5,1,0.99,10,10,195,22,0.512674055474078
0.5,0.5,1,0.99,10,10,195,23,0.512674055474078
0.5,0.5,1,0.99,10,10,195,24,0.512674055474078
0.5,0.5,1,0.99,10,10,195,25,0.512674055474078
0.5,0.5,1,0.99,10,10,195,26,0.512674055474078
0.5,0.5,1,0.99,10,10,195,27,0.512674055474078
0.5,0.5,1,0.99,10,10,195,28,0.512674055474078
0.5,0.5,1,0.99,10,10,195,29,0.512674055474078
0.5,0.5,1,0.99,10,10,195,30,0.512674055474078
0.5,0.5,1,0.99,10,10,195,31,0.512674055474078
0.5,0.5,1,0.99,10,10,195,32,0.512674055474078
0.5,0.5,1,0.99,10,10,195,33,0.512674055474078
0.5,0.5,1,0.99,10,10,195,34,0.512674055474078
0.5,0.5,1,0.99,10,10,195,35,0.512674055474078
0.5,0.5,1,0.99,10,10,195,36,0.512674055474078
0.5,0.5,1,0.99,10,10,195,37,0.512674055474078
0.5,0.5,1,0.99,10,10,195,38,0.512674055474078
0.5,0.5,1,0.99,10,10,195,39,0.512674055474078
0.5,0.5,1,0.99,10,10,195,40,0.512674055474078
0.5,0.5,1,0.99,10,10,195,41,0.512674055474078
0.5,0.5,1,0.99,10,10,195,42,0.512674055474078
0.5,0.5,1,0.99,10,10,195,43,0.512674055474078
0.5,0.5,1,0.99,10,10,195,44,0.512674055474078
0.5,0.5,1,0.99,10,10,195,45,0.512674055474078
0.5,0.5,1,0.99,10,10,195,46,0.512674055474078
0.5,0.5,1,0.99,10,10,195,47,0.512674055474078
0.5,0.5,1,0.99,10,10,195,48,0.512674055474078
0.5,0.5,1,0.99,10,10,195,49,0.512674055474078
0.5,0.5,1,0.99,10,10,195,50,0.512674055474078
0.5,0.5,1,0.99,10,10,195,51,0.512674055474078
0.5,0.5,1,0.99,10,10,195,52,0.512674055474078
0.5,0.5,1,0.99,10,10,195,53,0.512674055474078
0.5,0.5,1,0.99,10,10,195,54,0.512674055474078
0.5,0.5,1,0.99,10,10,195,55,0.512674055474078
0.5,0.5,1,0.99,10,10,195,56,0.512674055474078
0.5,0.5,1,0.99,10,10,195,57,0.512674055474078
0.5,0.5,1,0.99,10,10,195,58,0.512674055474078
0.5,0.5,1,0.99,10,10,195,59,0.512674055474078
0.5,0.5,1,0.99,10,10,195,60,0.512674055474078
0.5,0.5,1,0.99,10,10,195,61,0.512674055474078
0.5,0.5,1,0.99,10,10,195,62,0.512674055474078
0.5,0.5,1,0.99,10,10,195,63,0.512674055474078
0.5,0.5,1,0.99,10,10,195,64,0.512674055474078
0.5,0.5,1,0.99,10,10,195,65,0.512674055474078
0.5,0.5,1,0.99,10,10,195,66,0.512674055474078
0.5,0.5,1,0.99,10,10,195,67,0.512674055474078
0.5,0.5,1,0.99,10,10,195,68,0.512674055474078
0.5,0.5,1,0.99,10,10,195,69,0.512674055474078
0.5,0.5,1,0.99,10,10,195,70,0.512674055474078
0.5,0.5,1,0.99,10,10,195,71,0.512674055474078
0.5,0.5,1,0.99,10,10,195,72,0.512674055474078
0.5,0.5,1,0.99,10,10,195,73,0.512674055474078
0.5,0.5,1,0.99,10,10,195,74,0.512674055474078
0.5,0.5,1,0.99,10,10,195,75,0.512674055474078
0.5,0.5,1,0.99,10,10,195,76,0.512674055474078
0.5,0.5,1,0.99,10,10,195,77,0.512674055474078
0.5,0.5,1,0.99,10,10,195,78,0.512674055474078
0.5,0.5,1,0.99,10,10,195,79,0.512674055474078
0.5,0.5,1,0.99,10,10,195,80,0.512674055474078
0.5,0.5,1,0.99,10,10,195,81,0.512674055474078
0.5,0.5,1,0.99,10,10,195,82,0.512674055474078
0.5,0.5,1,0.99,10,10,195,83,0.512674055474078
0.5,0.5,1,0.99,10,10,195,84,0.512674055474078
0.5,0.5,1,0.99,10,10,195,85,0.512674055474078
0.5,0.5,1,0.99,10,10,195,86,0.512674055474078
0.5,0.5,1,0.99,10,10,195,87,0.512674055474078
0.5,0.5,1,0.99,10,10,195,88,0.512674055474078
0.5,0.5,1,0.99,10,10,195,89,0.512674055474078
0.5,0.5,1,0.99,10,10,195,90,0.512674055474078
0.5,0.5,1,0.99,10,10,195,91,0.512674055474078
0.5,0.5,1,0.99,10,10,195,92,0.512674055474078
0.5,0.5,1,0.99,10,10,195,93,0.512674055474078
0.5,0.5,1,0.99,10,10,195,94,0.512674055474078
0.5,0.5,1,0.99,10,10,195,95,0.512674055474078
0.5,0.5,1,0.99,10,10,195,96,0.512674055474078
0.5,0.5,1,0.99,10,10,195,97,0.512674055474078
0.5,0.5,1,0.99,10,10,195,98,0.512674055474078
0.5,0.5,1,0.99,10,10,195,99,0.512674055474078
0.5,0.5,1,0.99,10,10,195,100,0.512674055474078
