alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,180,1,0.526281338850637
0.5,0.5,1,0.99,10,10,180,2,0.526281338850637
0.5,0.5,1,0.99,10,10,180,3,0.526281338850637
0.5,0.5,1,0.99,10,10,180,4,0.526281338850637
0.5,0.5,1,0.99,10,10,180,5,0.526281338850637
0.5,0.5,1,0.99,10,10,180,6,0.526281338850637
0.5,0.5,1,0.99,10,10,180,7,0.526281338850637
0.5,0.5,1,0.99,10,10,180,8,0.526281338850637
0.5,0.5,1,0.99,10,10,180,9,0.526281338850637
0.5,0.5,1,0.99,10,10,180,10,0.526281338850637
0.5,0.5,1,0.99,10,10,180,11,0.526281338850637
0.5,0.5,1,0.99,10,10,180,12,0.526281338850637
0.5,0.5,1,0.99,10,10,180,13,0.526281338850637
0.5,0.5,1,0.99,10,10,180,14,0.526281338850637
0.5,0.5,1,0.99,10,10,180,15,0.526281338850637
0.5,0.5,1,0.99,10,10,180,16,0.526281338850637
0.5,0.5,1,0.99,10,10,180,17,0.526281338850637
0.5,0.5,1,0.99,10,10,180,18,0.526281338850637
0.5,0.5,1,0.99,10,10,180,19,0.526281338850637
0.5,0.5,1,0.99,10,10,180,20,0.526281338850637
0.5,0.5,1,0.99,10,10,180,21,0.526281338850637
0.5,0.5,1,0.99,10,10,180,22,0.526281338850637
0.5,0.5,1,0.99,10,10,180,23,0.526281338850637
0.5,0.5,1,0.99,10,10,180,24,0.526281338850637
0.5,0.5,1,0.99,10,10,180,25,0.526281338850637
0.5,0.5,1,0.99,10,10,180,26,0.526281338850637
0.5,0.5,1,0.99,10,10,180,27,0.526281338850637
0.5,0.5,1,0.99,10,10,180,28,0.526281338850637
0.5,0.5,1,0.99,10,10,180,29,0.526281338850637
0.5,0.5,1,0.99,10,10,180,30,0.526281338850637
0.5,0.5,1,0.99,10,10,180,31,0.526281338850637
0.5,0.5,1,0.99,10,10,180,32,0.526281338850637
0.5,0.5,1,0.99,10,10,180,33,0.526281338850637
0.5,0.5,1,0.99,10,10,180,34,0.526281338850637
0.5,0.5,1,0.99,10,10,180,35,0.526281338850637
0.5,0.5,1,0.99,10,10,180,36,0.526281338850637
0.5,0.5,1,0.99,10,10,180,37,0.526281338850637
0.5,0.5,1,0.99,10,10,180,38,0.526281338850637
0.5,0.5,1,0.99,10,10,180,39,0.526281338850637
0.5,0.5,1,0.99,10,10,180,40,0.526281338850637
0.5,0.5,1,0.99,10,10,180,41,0.526281338850637
0.5,0.5,1,0.99,10,10,180,42,0.526281338850637
0.5,0.5,1,0.99,10,10,180,43,0.526281338850637
0.5,0.5,1,0.99,10,10,180,44,0.526281338850637
0.5,0.5,1,0.99,10,10,180,45,0.526281338850637
0.5,0.5,1,0.99,10,10,180,46,0.526281338850637
0.5,0.5,1,0.99,10,10,180,47,0.526281338850637
0.5,0.5,1,0.99,10,10,180,48,0.526281338850637
0.5,0.5,1,0.99,10,10,180,49,0.526281338850637
0.5,0.5,1,0.99,10,10,180,50,0.526281338850637
0.5,0.5,1,0.99,10,10,180,51,0.526281338850637
0.5,0.5,1,0.99,10,10,180,52,0.526281338850637
0.5,0.5,1,0.99,10,10,180,53,0.526281338850637
0.5,0.5,1,0.99,10,10,180,54,0.526281338850637
0.5,0.5,1,0.99,10,10,180,55,0.526281338850637
0.5,0.5,1,0.99,10,10,180,56,0.526281338850637
0.5,0.5,1,0.99,10,10,180,57,0.526281338850637
0.5,0.5,1,0.99,10,10,180,58,0.526281338850637
0.5,0.5,1,0.99,10,10,180,59,0.526281338850637
0.5,0.5,1,0.99,10,10,180,60,0.526281338850637
0.5,0.5,1,0.99,10,10,180,61,0.526281338850637
0.5,0.5,1,0.99,10,10,180,62,0.526281338850637
0.5,0.5,1,0.99,10,10,180,63,0.526281338850637
0.5,0.5,1,0.99,10,10,180,64,0.526281338850637
0.5,0.5,1,0.99,10,10,180,65,0.526281338850637
0.5,0.5,1,0.99,10,10,180,66,0.526281338850637
0.5,0.5,1,0.99,10,10,180,67,0.526281338850637
0.5,0.5,1,0.99,10,10,180,68,0.526281338850637
0.5,0.5,1,0.99,10,10,180,69,0.526281338850637
0.5,0.5,1,0.99,10,10,180,70,0.526281338850637
0.5,0.5,1,0.99,10,10,180,71,0.526281338850637
0.5,0.5,1,0.99,10,10,180,72,0.526281338850637
0.5,0.5,1,0.99,10,10,180,73,0.526281338850637
0.5,0.5,1,0.99,10,10,180,74,0.526281338850637
0.5,0.5,1,0.99,10,10,180,75,0.526281338850637
0.5,0.5,1,0.99,10,10,180,76,0.526281338850637
0.5,0.5,1,0.99,10,10,180,77,0.526281338850637
0.5,0.5,1,0.99,10,10,180,78,0.526281338850637
0.5,0.5,1,0.99,10,10,180,79,0.526281338850637
0.5,0.5,1,0.99,10,10,180,80,0.526281338850637
0.5,0.5,1,0.99,10,10,180,81,0.526281338850637
0.5,0.5,1,0.99,10,10,180,82,0.526281338850637
0.5,0.5,1,0.99,10,10,180,83,0.526281338850637
0.5,0.5,1,0.99,10,10,180,84,0.526281338850637
0.5,0.5,1,0.99,10,10,180,85,0.526281338850637
0.5,0.5,1,0.99,10,10,180,86,0.526281338850637
0.5,0.5,1,0.99,10,10,180,87,0.526281338850637
0.5,0.5,1,0.99,10,10,180,88,0.526281338850637
0.5,0.5,1,0.99,10,10,180,89,0.526281338850637
0.5,0.5,1,0.99,10,10,180,90,0.526281338850637
0.5,0.5,1,0.99,10,10,180,91,0.526281338850637
0.5,0.5,1,0.99,10,10,180,92,0.526281338850637
0.5,0.5,1,0.99,10,10,180,93,0.526281338850637
0.5,0.5,1,0.99,10,10,180,94,0.526281338850637
0.5,0.5,1,0.99,10,10,180,95,0.526281338850637
0.5,0.5,1,0.99,10,10,180,96,0.526281338850637
0.5,0.5,1,0.99,10,10,180,97,0.526281338850637
0.5,0.5,1,0.99,10,10,180,98,0.526281338850637
0.5,0.5,1,0.99,10,10,180,99,0.526281338850637
0.5,0.5,1,0.99,10,10,180,100,0.526281338850637
