alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,183,1,0.463350832419025
0.5,0.5,1,0.99,10,10,183,2,0.463350832419025
0.5,0.5,1,0.99,10,10,183,3,0.463350832419025
0.5,0.5,1,0.99,10,10,183,4,0.463350832419025
0.5,0.5,1,0.99,10,10,183,5,0.463350832419025
0.5,0.5,1,0.99,10,10,183,6,0.463350832419025
0.5,0.5,1,0.99,10,10,183,7,0.463350832419025
0.5,0.5,1,0.99,10,10,183,8,0.463350832419025
0.5,0.5,1,0.99,10,10,183,9,0.463350832419025
0.5,0.5,1,0.99,10,10,183,10,0.463350832419025
0.5,0.5,1,0.99,10,10,183,11,0.463350832419025
0.5,0.5,1,0.99,10,10,183,12,0.463350832419025
0.5,0.5,1,0.99,10,10,183,13,0.463350832419025
0.5,0.5,1,0.99,10,10,183,14,0.463350832419025
0.5,0.5,1,0.99,10,10,183,15,0.463350832419025
0.5,0.5,1,0.99,10,10,183,16,0.463350832419025
0.5,0.5,1,0.99,10,10,183,17,0.463350832419025
0.5,0.5,1,0.99,10,10,183,18,0.463350832419025
0.5,0.5,1,0.99,10,10,183,19,0.463350832419025
0.5,0.5,1,0.99,10,10,183,20,0.463350832419025
0.5,0.5,1,0.99,10,10,183,21,0.463350832419025
0.5,0.5,1,0.99,10,10,183,22,0.463350832419025
0.5,0.5,1,0.99,10,10,183,23,0.463350832419025
0.5,0.5,1,0.99,10,10,183,24,0.463350832419025
0.5,0.5,1,0.99,10,10,183,25,0.463350832419025
0.5,0.5,1,0.99,10,10,183,26,0.463350832419025
0.5,0.5,1,0.99,10,10,183,27,0.463350832419025
0.5,0.5,1,0.99,10,10,183,28,0.463350832419025
0.5,0.5,1,0.99,10,10,183,29,0.463350832419025
0.5,0.5,1,0.99,10,10,183,30,0.463350832419025
0.5,0.5,1,0.99,10,10,183,31,0.463350832419025
0.5,0.5,1,0.99,10,10,183,32,0.463350832419025
0.5,0.5,1,0.99,10,10,183,33,0.463350832419025
0.5,0.5,1,0.99,10,10,183,34,0.463350832419025
0.5,0.5,1,0.99,10,10,183,35,0.463350832419025
0.5,0.5,1,0.99,10,10,183,36,0.463350832419025
0.5,0.5,1,0.99,10,10,183,37,0.463350832419025
0.5,0.5,1,0.99,10,10,183,38,0.463350832419025
0.5,0.5,1,0.99,10,10,183,39,0.463350832419025
0.5,0.5,1,0.99,10,10,183,40,0.463350832419025
0.5,0.5,1,0.99,10,10,183,41,0.463350832419025
0.5,0.5,1,0.99,10,10,183,42,0.463350832419025
0.5,0.5,1,0.99,10,10,183,43,0.463350832419025
0.5,0.5,1,0.99,10,10,183,44,0.463350832419025
0.5,0.5,1,0.99,10,10,183,45,0.463350832419025
0.5,0.5,1,0.99,10,10,183,46,0.463350832419025
0.5,0.5,1,0.99,10,10,183,47,0.463350832419025
0.5,0.5,1,0.99,10,10,183,48,0.463350832419025
0.5,0.5,1,0.99,10,10,183,49,0.463350832419025
0.5,0.5,1,0.99,10,10,183,50,0.463350832419025
0.5,0.5,1,0.99,10,10,183,51,0.463350832419025
0.5,0.5,1,0.99,10,10,183,52,0.463350832419025
0.5,0.5,1,0.99,10,10,183,53,0.463350832419025
0.5,0.5,1,0.99,10,10,183,54,0.463350832419025
0.5,0.5,1,0.99,10,10,183,55,0.463350832419025
0.5,0.5,1,0.99,10,10,183,56,0.463350832419025
0.5,0.5,1,0.99,10,10,183,57,0.463350832419025
0.5,0.5,1,0.99,10,10,183,58,0.463350832419025
0.5,0.5,1,0.99,10,10,183,59,0.463350832419025
0.5,0.5,1,0.99,10,10,183,60,0.463350832419025
0.5,0.5,1,0.99,10,10,183,61,0.463350832419025
0.5,0.5,1,0.99,10,10,183,62,0.463350832419025
0.5,0.5,1,0.99,10,10,183,63,0.463350832419025
0.5,0.5,1,0.99,10,10,183,64,0.463350832419025
0.5,0.5,1,0.99,10,10,183,65,0.463350832419025
0.5,0.5,1,0.99,10,10,183,66,0.463350832419025
0.5,0.5,1,0.99,10,10,183,67,0.463350832419025
0.5,0.5,1,0.99,10,10,183,68,0.463350832419025
0.5,0.5,1,0.99,10,10,183,69,0.463350832419025
0.5,0.5,1,0.99,10,10,183,70,0.463350832419025
0.5,0.5,1,0.99,10,10,183,71,0.463350832419025
0.5,0.5,1,0.99,10,10,183,72,0.463350832419025
0.5,0.5,1,0.99,10,10,183,73,0.463350832419025
0.5,0.5,1,0.99,10,10,183,74,0.463350832419025
0.5,0.5,1,0.99,10,10,183,75,0.463350832419025
0.5,0.5,1,0.99,10,10,183,76,0.463350832419025
0.5,0.5,1,0.99,10,10,183,77,0.463350832419025
0.5,0.5,1,0.99,10,10,183,78,0.463350832419025
0.5,0.5,1,0.99,10,10,183,79,0.463350832419025
0.5,0.5,1,0.99,10,10,183,80,0.463350832419025
0.5,0.5,1,0.99,10,10,183,81,0.463350832419025
0.5,0.5,1,0.99,10,10,183,82,0.463350832419025
0.5,0.5,1,0.99,10,10,183,83,0.463350832419025
0.5,0.5,1,0.99,10,10,183,84,0.463350832419025
0.5,0.5,1,0.99,10,10,183,85,0.463350832419025
0.5,0.5,1,0.99,10,10,183,86,0.463350832419025
0.5,0.5,1,0.99,10,10,183,87,0.463350832419025
0.5,0.5,1,0.99,10,10,183,88,0.463350832419025
0.5,0.5,1,0.99,10,10,183,89,0.463350832419025
0.5,0.5,1,0.99,10,10,183,90,0.463350832419025
0.5,0.5,1,0.99,10,10,183,91,0.463350832419025
0.5,0.5,1,0.99,10,10,183,92,0.463350832419025
0.5,0.5,1,0.99,10,10,183,93,0.463350832419025
0.5,0.5,1,0.99,10,10,183,94,0.463350832419025
0.5,0.5,1,0.99,10,10,183,95,0.463350832419025
0.5,0.5,1,0.99,10,10,183,96,0.463350832419025
0.5,0.5,1,0.99,10,10,183,97,0.463350832419025
0.5,0.5,1,0.99,10,10,183,98,0.463350832419025
0.5,0.5,1,0.99,10,10,183,99,0.463350832419025
0.5,0.5,1,0.99,10,10,183,100,0.463350832419025
