alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,202,1,0.527737065418468
0.5,0.5,1,0.99,10,20,202,2,0.527737065418468
0.5,0.5,1,0.99,10,20,202,3,0.527737065418468
0.5,0.5,1,0.99,10,20,202,4,0.527737065418468
0.5,0.5,1,0.99,10,20,202,5,0.527737065418468
0.5,0.5,1,0.99,10,20,202,6,0.527737065418468
0.5,0.5,1,0.99,10,20,202,7,0.527737065418468
0.5,0.5,1,0.99,10,20,202,8,0.527737065418468
0.5,0.5,1,0.99,10,20,202,9,0.527737065418468
0.5,0.5,1,0.99,10,20,202,10,0.527737065418468
0.5,0.5,1,0.99,10,20,202,11,0.527737065418468
0.5,0.5,1,0.99,10,20,202,12,0.527737065418468
0.5,0.5,1,0.99,10,20,202,13,0.527737065418468
0.5,0.5,1,0.99,10,20,202,14,0.527737065418468
0.5,0.5,1,0.99,10,20,202,15,0.527737065418468
0.5,0.5,1,0.99,10,20,202,16,0.527737065418468
0.5,0.5,1,0.99,10,20,202,17,0.527737065418468
0.5,0.5,1,0.99,10,20,202,18,0.527737065418468
0.5,0.5,1,0.99,10,20,202,19,0.527737065418468
0.5,0.5,1,0.99,10,20,202,20,0.527737065418468
0.5,0.5,1,0.99,10,20,202,21,0.527737065418468
0.5,0.5,1,0.99,10,20,202,22,0.527737065418468
0.5,0.5,1,0.99,10,20,202,23,0.527737065418468
0.5,0.5,1,0.99,10,20,202,24,0.527737065418468
0.5,0.5,1,0.99,10,20,202,25,0.527737065418468
0.5,0.5,1,0.99,10,20,202,26,0.527737065418468
0.5,0.5,1,0.99,10,20,202,27,0.527737065418468
0.5,0.5,1,0.99,10,20,202,28,0.527737065418468
0.5,0.5,1,0.99,10,20,202,29,0.527737065418468
0.5,0.5,1,0.99,10,20,202,30,0.527737065418468
0.5,0.5,1,0.99,10,20,202,31,0.527737065418468
0.5,0.5,1,0.99,10,20,202,32,0.527737065418468
0.5,0.5,1,0.99,10,20,202,33,0.527737065418468
0.5,0.5,1,0.99,10,20,202,34,0.527737065418468
0.5,0.5,1,0.99,10,20,202,35,0.527737065418468
0.5,0.5,1,0.99,10,20,202,36,0.527737065418468
0.5,0.5,1,0.99,10,20,202,37,0.527737065418468
0.5,0.5,1,0.99,10,20,202,38,0.527737065418468
0.5,0.5,1,0.99,10,20,202,39,0.527737065418468
0.5,0.5,1,0.99,10,20,202,40,0.527737065418468
0.5,0.5,1,0.99,10,20,202,41,0.527737065418468
0.5,0.5,1,0.99,10,20,202,42,0.527737065418468
0.5,0.5,1,0.99,10,20,202,43,0.527737065418468
0.5,0.5,1,0.99,10,20,202,44,0.527737065418468
0.5,0.5,1,0.99,10,20,202,45,0.527737065418468
0.5,0.5,1,0.99,10,20,202,46,0.527737065418468
0.5,0.5,1,0.99,10,20,202,47,0.527737065418468
0.5,0.5,1,0.99,10,20,202,48,0.527737065418468
0.5,0.5,1,0.99,10,20,202,49,0.527737065418468
0.5,0.5,1,0.99,10,20,202,50,0.527737065418468
0.5,0.5,1,0.99,10,20,202,51,0.527737065418468
0.5,0.5,1,0.99,10,20,202,52,0.527737065418468
0.5,0.5,1,0.99,10,20,202,53,0.527737065418468
0.5,0.5,1,0.99,10,20,202,54,0.527737065418468
0.5,0.5,1,0.99,10,20,202,55,0.527737065418468
0.5,0.5,1,0.99,10,20,202,56,0.527737065418468
0.5,0.5,1,0.99,10,20,202,57,0.527737065418468
0.5,0.5,1,0.99,10,20,202,58,0.527737065418468
0.5,0.5,1,0.99,10,20,202,59,0.527737065418468
0.5,0.5,1,0.99,10,20,202,60,0.527737065418468
0.5,0.5,1,0.99,10,20,202,61,0.527737065418468
0.5,0.5,1,0.99,10,20,202,62,0.527737065418468
0.5,0.5,1,0.99,10,20,202,63,0.527737065418468
0.5,0.5,1,0.99,10,20,202,64,0.527737065418468
0.5,0.5,1,0.99,10,20,202,65,0.527737065418468
0.5,0.5,1,0.99,10,20,202,66,0.527737065418468
0.5,0.5,1,0.99,10,20,202,67,0.527737065418468
0.5,0.5,1,0.99,10,20,202,68,0.527737065418468
0.5,0.5,1,0.99,10,20,202,69,0.527737065418468
0.5,0.5,1,0.99,10,20,202,70,0.527737065418468
0.5,0.5,1,0.99,10,20,202,71,0.527737065418468
0.5,0.5,1,0.99,10,20,202,72,0.527737065418468
0.5,0.5,1,0.99,10,20,202,73,0.527737065418468
0.5,0.5,1,0.99,10,20,202,74,0.527737065418468
0.5,0.5,1,0.99,10,20,202,75,0.527737065418468
0.5,0.5,1,0.99,10,20,202,76,0.527737065418468
0.5,0.5,1,0.99,10,20,202,77,0.527737065418468
0.5,0.5,1,0.99,10,20,202,78,0.527737065418468
0.5,0.5,1,0.99,10,20,202,79,0.527737065418468
0.5,0.5,1,0.99,10,20,202,80,0.527737065418468
0.5,0.5,1,0.99,10,20,202,81,0.527737065418468
0.5,0.5,1,0.99,10,20,202,82,0.527737065418468
0.5,0.5,1,0.99,10,20,202,83,0.527737065418468
0.5,0.5,1,0.99,10,20,202,84,0.527737065418468
0.5,0.5,1,0.99,10,20,202,85,0.527737065418468
0.5,0.5,1,0.99,10,20,202,86,0.527737065418468
0.5,0.5,1,0.99,10,20,202,87,0.527737065418468
0.5,0.5,1,0.99,10,20,202,88,0.527737065418468
0.5,0.5,1,0.99,10,20,202,89,0.527737065418468
0.5,0.5,1,0.99,10,20,202,90,0.527737065418468
0.5,0.5,1,0.99,10,20,202,91,0.527737065418468
0.5,0.5,1,0.99,10,20,202,92,0.527737065418468
0.5,0.5,1,0.99,10,20,202,93,0.527737065418468
0.5,0.5,1,0.99,10,20,202,94,0.527737065418468
0.5,0.5,1,0.99,10,20,202,95,0.527737065418468
0.5,0.5,1,0.99,10,20,202,96,0.527737065418468
0.5,0.5,1,0.99,10,20,202,97,0.527737065418468
0.5,0.5,1,0.99,10,20,202,98,0.527737065418468
0.5,0.5,1,0.99,10,20,202,99,0.527737065418468
0.5,0.5,1,0.99,10,20,202,100,0.527737065418468
