alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,194,1,0.526688812593276
0.5,0.5,1,0.99,10,20,194,2,0.526688812593276
0.5,0.5,1,0.99,10,20,194,3,0.526688812593276
0.5,0.5,1,0.99,10,20,194,4,0.526688812593276
0.5,0.5,1,0.99,10,20,194,5,0.526688812593276
0.5,0.5,1,0.99,10,20,194,6,0.526688812593276
0.5,0.5,1,0.99,10,20,194,7,0.526688812593276
0.5,0.5,1,0.99,10,20,194,8,0.526688812593276
0.5,0.5,1,0.99,10,20,194,9,0.526688812593276
0.5,0.5,1,0.99,10,20,194,10,0.526688812593276
0.5,0.5,1,0.99,10,20,194,11,0.526688812593276
0.5,0.5,1,0.99,10,20,194,12,0.526688812593276
0.5,0.5,1,0.99,10,20,194,13,0.526688812593276
0.5,0.5,1,0.99,10,20,194,14,0.526688812593276
0.5,0.5,1,0.99,10,20,194,15,0.526688812593276
0.5,0.5,1,0.99,10,20,194,16,0.526688812593276
0.5,0.5,1,0.99,10,20,194,17,0.526688812593276
0.5,0.5,1,0.99,10,20,194,18,0.526688812593276
0.5,0.5,1,0.99,10,20,194,19,0.526688812593276
0.5,0.5,1,0.99,10,20,194,20,0.526688812593276
0.5,0.5,1,0.99,10,20,194,21,0.526688812593276
0.5,0.5,1,0.99,10,20,194,22,0.526688812593276
0.5,0.5,1,0.99,10,20,194,23,0.526688812593276
0.5,0.5,1,0.99,10,20,194,24,0.526688812593276
0.5,0.5,1,0.99,10,20,194,25,0.526688812593276
0.5,0.5,1,0.99,10,20,194,26,0.526688812593276
0.5,0.5,1,0.99,10,20,194,27,0.526688812593276
0.5,0.5,1,0.99,10,20,194,28,0.526688812593276
0.5,0.5,1,0.99,10,20,194,29,0.526688812593276
0.5,0.5,1,0.99,10,20,194,30,0.526688812593276
0.5,0.5,1,0.99,10,20,194,31,0.526688812593276
0.5,0.5,1,0.99,10,20,194,32,0.526688812593276
0.5,0.5,1,0.99,10,20,194,33,0.526688812593276
0.5,0.5,1,0.99,10,20,194,34,0.526688812593276
0.5,0.5,1,0.99,10,20,194,35,0.526688812593276
0.5,0.5,1,0.99,10,20,194,36,0.526688812593276
0.5,0.5,1,0.99,10,20,194,37,0.526688812593276
0.5,0.5,1,0.99,10,20,194,38,0.526688812593276
0.5,0.5,1,0.99,10,20,194,39,0.526688812593276
0.5,0.5,1,0.99,10,20,194,40,0.526688812593276
0.5,0.5,1,0.99,10,20,194,41,0.526688812593276
0.5,0.5,1,0.99,10,20,194,42,0.526688812593276
0.5,0.5,1,0.99,10,20,194,43,0.526688812593276
0.5,0.5,1,0.99,10,20,194,44,0.526688812593276
0.5,0.5,1,0.99,10,20,194,45,0.526688812593276
0.5,0.5,1,0.99,10,20,194,46,0.526688812593276
0.5,0.5,1,0.99,10,20,194,47,0.526688812593276
0.5,0.5,1,0.99,10,20,194,48,0.526688812593276
0.5,0.5,1,0.99,10,20,194,49,0.526688812593276
0.5,0.5,1,0.99,10,20,194,50,0.526688812593276
0.5,0.5,1,0.99,10,20,194,51,0.526688812593276
0.5,0.5,1,0.99,10,20,194,52,0.526688812593276
0.5,0.5,1,0.99,10,20,194,53,0.526688812593276
0.5,0.5,1,0.99,10,20,194,54,0.526688812593276
0.5,0.5,1,0.99,10,20,194,55,0.526688812593276
0.5,0.5,1,0.99,10,20,194,56,0.526688812593276
0.5,0.5,1,0.99,10,20,194,57,0.526688812593276
0.5,0.5,1,0.99,10,20,194,58,0.526688812593276
0.5,0.5,1,0.99,10,20,194,59,0.526688812593276
0.5,0.5,1,0.99,10,20,194,60,0.526688812593276
0.5,0.5,1,0.99,10,20,194,61,0.526688812593276
0.5,0.5,1,0.99,10,20,194,62,0.526688812593276
0.5,0.5,1,0.99,10,20,194,63,0.526688812593276
0.5,0.5,1,0.99,10,20,194,64,0.526688812593276
0.5,0.5,1,0.99,10,20,194,65,0.526688812593276
0.5,0.5,1,0.99,10,20,194,66,0.526688812593276
0.5,0.5,1,0.99,10,20,194,67,0.526688812593276
0.5,0.5,1,0.99,10,20,194,68,0.526688812593276
0.5,0.5,1,0.99,10,20,194,69,0.526688812593276
0.5,0.5,1,0.99,10,20,194,70,0.526688812593276
0.5,0.5,1,0.99,10,20,194,71,0.526688812593276
