alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,202,1,0.506304187992314
0.5,0.5,1,0.99,10,10,202,2,0.506304187992314
0.5,0.5,1,0.99,10,10,202,3,0.506304187992314
0.5,0.5,1,0.99,10,10,202,4,0.506304187992314
0.5,0.5,1,0.99,10,10,202,5,0.506304187992314
0.5,0.5,1,0.99,10,10,202,6,0.506304187992314
0.5,0.5,1,0.99,10,10,202,7,0.506304187992314
0.5,0.5,1,0.99,10,10,202,8,0.506304187992314
0.5,0.5,1,0.99,10,10,202,9,0.506304187992314
0.5,0.5,1,0.99,10,10,202,10,0.506304187992314
0.5,0.5,1,0.99,10,10,202,11,0.506304187992314
0.5,0.5,1,0.99,10,10,202,12,0.506304187992314
0.5,0.5,1,0.99,10,10,202,13,0.506304187992314
0.5,0.5,1,0.99,10,10,202,14,0.506304187992314
0.5,0.5,1,0.99,10,10,202,15,0.506304187992314
0.5,0.5,1,0.99,10,10,202,16,0.506304187992314
0.5,0.5,1,0.99,10,10,202,17,0.506304187992314
0.5,0.5,1,0.99,10,10,202,18,0.506304187992314
0.5,0.5,1,0.99,10,10,202,19,0.506304187992314
0.5,0.5,1,0.99,10,10,202,20,0.506304187992314
0.5,0.5,1,0.99,10,10,202,21,0.506304187992314
0.5,0.5,1,0.99,10,10,202,22,0.506304187992314
0.5,0.5,1,0.99,10,10,202,23,0.506304187992314
0.5,0.5,1,0.99,10,10,202,24,0.506304187992314
0.5,0.5,1,0.99,10,10,202,25,0.506304187992314
0.5,0.5,1,0.99,10,10,202,26,0.506304187992314
0.5,0.5,1,0.99,10,10,202,27,0.506304187992314
0.5,0.5,1,0.99,10,10,202,28,0.506304187992314
0.5,0.5,1,0.99,10,10,202,29,0.506304187992314
0.5,0.5,1,0.99,10,10,202,30,0.506304187992314
0.5,0.5,1,0.99,10,10,202,31,0.506304187992314
0.5,0.5,1,0.99,10,10,202,32,0.506304187992314
0.5,0.5,1,0.99,10,10,202,33,0.506304187992314
0.5,0.5,1,0.99,10,10,202,34,0.506304187992314
0.5,0.5,1,0.99,10,10,202,35,0.506304187992314
0.5,0.5,1,0.99,10,10,202,36,0.506304187992314
0.5,0.5,1,0.99,10,10,202,37,0.506304187992314
0.5,0.5,1,0.99,10,10,202,38,0.506304187992314
0.5,0.5,1,0.99,10,10,202,39,0.506304187992314
0.5,0.5,1,0.99,10,10,202,40,0.506304187992314
0.5,0.5,1,0.99,10,10,202,41,0.506304187992314
0.5,0.5,1,0.99,10,10,202,42,0.506304187992314
0.5,0.5,1,0.99,10,10,202,43,0.506304187992314
0.5,0.5,1,0.99,10,10,202,44,0.506304187992314
0.5,0.5,1,0.99,10,10,202,45,0.506304187992314
0.5,0.5,1,0.99,10,10,202,46,0.506304187992314
0.5,0.5,1,0.99,10,10,202,47,0.506304187992314
0.5,0.5,1,0.99,10,10,202,48,0.506304187992314
0.5,0.5,1,0.99,10,10,202,49,0.506304187992314
0.5,0.5,1,0.99,10,10,202,50,0.506304187992314
0.5,0.5,1,0.99,10,10,202,51,0.506304187992314
0.5,0.5,1,0.99,10,10,202,52,0.506304187992314
0.5,0.5,1,0.99,10,10,202,53,0.506304187992314
0.5,0.5,1,0.99,10,10,202,54,0.506304187992314
0.5,0.5,1,0.99,10,10,202,55,0.506304187992314
0.5,0.5,1,0.99,10,10,202,56,0.506304187992314
0.5,0.5,1,0.99,10,10,202,57,0.506304187992314
0.5,0.5,1,0.99,10,10,202,58,0.506304187992314
0.5,0.5,1,0.99,10,10,202,59,0.506304187992314
0.5,0.5,1,0.99,10,10,202,60,0.506304187992314
0.5,0.5,1,0.99,10,10,202,61,0.506304187992314
0.5,0.5,1,0.99,10,10,202,62,0.506304187992314
0.5,0.5,1,0.99,10,10,202,63,0.506304187992314
0.5,0.5,1,0.99,10,10,202,64,0.506304187992314
