alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,182,1,0.48196088130536
0.5,0.5,1,0.99,10,10,182,2,0.48196088130536
0.5,0.5,1,0.99,10,10,182,3,0.48196088130536
0.5,0.5,1,0.99,10,10,182,4,0.48196088130536
0.5,0.5,1,0.99,10,10,182,5,0.48196088130536
0.5,0.5,1,0.99,10,10,182,6,0.48196088130536
0.5,0.5,1,0.99,10,10,182,7,0.48196088130536
0.5,0.5,1,0.99,10,10,182,8,0.48196088130536
0.5,0.5,1,0.99,10,10,182,9,0.48196088130536
0.5,0.5,1,0.99,10,10,182,10,0.48196088130536
0.5,0.5,1,0.99,10,10,182,11,0.48196088130536
0.5,0.5,1,0.99,10,10,182,12,0.48196088130536
0.5,0.5,1,0.99,10,10,182,13,0.48196088130536
0.5,0.5,1,0.99,10,10,182,14,0.48196088130536
0.5,0.5,1,0.99,10,10,182,15,0.48196088130536
0.5,0.5,1,0.99,10,10,182,16,0.48196088130536
0.5,0.5,1,0.99,10,10,182,17,0.48196088130536
0.5,0.5,1,0.99,10,10,182,18,0.48196088130536
0.5,0.5,1,0.99,10,10,182,19,0.48196088130536
0.5,0.5,1,0.99,10,10,182,20,0.48196088130536
0.5,0.5,1,0.99,10,10,182,21,0.48196088130536
0.5,0.5,1,0.99,10,10,182,22,0.48196088130536
0.5,0.5,1,0.99,10,10,182,23,0.48196088130536
0.5,0.5,1,0.99,10,10,182,24,0.48196088130536
0.5,0.5,1,0.99,10,10,182,25,0.48196088130536
0.5,0.5,1,0.99,10,10,182,26,0.48196088130536
0.5,0.5,1,0.99,10,10,182,27,0.48196088130536
0.5,0.5,1,0.99,10,10,182,28,0.48196088130536
0.5,0.5,1,0.99,10,10,182,29,0.48196088130536
0.5,0.5,1,0.99,10,10,182,30,0.48196088130536
0.5,0.5,1,0.99,10,10,182,31,0.48196088130536
0.5,0.5,1,0.99,10,10,182,32,0.48196088130536
0.5,0.5,1,0.99,10,10,182,33,0.48196088130536
0.5,0.5,1,0.99,10,10,182,34,0.48196088130536
0.5,0.5,1,0.99,10,10,182,35,0.48196088130536
0.5,0.5,1,0.99,10,10,182,36,0.48196088130536
0.5,0.5,1,0.99,10,10,182,37,0.48196088130536
0.5,0.5,1,0.99,10,10,182,38,0.48196088130536
0.5,0.5,1,0.99,10,10,182,39,0.48196088130536
0.5,0.5,1,0.99,10,10,182,40,0.48196088130536
0.5,0.5,1,0.99,10,10,182,41,0.48196088130536
0.5,0.5,1,0.99,10,10,182,42,0.48196088130536
0.5,0.5,1,0.99,10,10,182,43,0.48196088130536
0.5,0.5,1,0.99,10,10,182,44,0.48196088130536
0.5,0.5,1,0.99,10,10,182,45,0.48196088130536
0.5,0.5,1,0.99,10,10,182,46,0.48196088130536
0.5,0.5,1,0.99,10,10,182,47,0.48196088130536
0.5,0.5,1,0.99,10,10,182,48,0.48196088130536
0.5,0.5,1,0.99,10,10,182,49,0.48196088130536
0.5,0.5,1,0.99,10,10,182,50,0.48196088130536
0.5,0.5,1,0.99,10,10,182,51,0.48196088130536
0.5,0.5,1,0.99,10,10,182,52,0.48196088130536
0.5,0.5,1,0.99,10,10,182,53,0.48196088130536
0.5,0.5,1,0.99,10,10,182,54,0.48196088130536
0.5,0.5,1,0.99,10,10,182,55,0.48196088130536
0.5,0.5,1,0.99,10,10,182,56,0.48196088130536
0.5,0.5,1,0.99,10,10,182,57,0.48196088130536
0.5,0.5,1,0.99,10,10,182,58,0.48196088130536
0.5,0.5,1,0.99,10,10,182,59,0.48196088130536
0.5,0.5,1,0.99,10,10,182,60,0.48196088130536
0.5,0.5,1,0.99,10,10,182,61,0.48196088130536
0.5,0.5,1,0.99,10,10,182,62,0.48196088130536
0.5,0.5,1,0.99,10,10,182,63,0.48196088130536
0.5,0.5,1,0.99,10,10,182,64,0.48196088130536
0.5,0.5,1,0.99,10,10,182,65,0.48196088130536
0.5,0.5,1,0.99,10,10,182,66,0.48196088130536
0.5,0.5,1,0.99,10,10,182,67,0.48196088130536
0.5,0.5,1,0.99,10,10,182,68,0.48196088130536
0.5,0.5,1,0.99,10,10,182,69,0.48196088130536
0.5,0.5,1,0.99,10,10,182,70,0.48196088130536
0.5,0.5,1,0.99,10,10,182,71,0.48196088130536
0.5,0.5,1,0.99,10,10,182,72,0.48196088130536
0.5,0.5,1,0.99,10,10,182,73,0.48196088130536
0.5,0.5,1,0.99,10,10,182,74,0.48196088130536
0.5,0.5,1,0.99,10,10,182,75,0.48196088130536
0.5,0.5,1,0.99,10,10,182,76,0.48196088130536
0.5,0.5,1,0.99,10,10,182,77,0.48196088130536
0.5,0.5,1,0.99,10,10,182,78,0.48196088130536
0.5,0.5,1,0.99,10,10,182,79,0.48196088130536
0.5,0.5,1,0.99,10,10,182,80,0.48196088130536
0.5,0.5,1,0.99,10,10,182,81,0.48196088130536
0.5,0.5,1,0.99,10,10,182,82,0.48196088130536
0.5,0.5,1,0.99,10,10,182,83,0.48196088130536
0.5,0.5,1,0.99,10,10,182,84,0.48196088130536
0.5,0.5,1,0.99,10,10,182,85,0.48196088130536
0.5,0.5,1,0.99,10,10,182,86,0.48196088130536
0.5,0.5,1,0.99,10,10,182,87,0.48196088130536
0.5,0.5,1,0.99,10,10,182,88,0.48196088130536
0.5,0.5,1,0.99,10,10,182,89,0.48196088130536
0.5,0.5,1,0.99,10,10,182,90,0.48196088130536
0.5,0.5,1,0.99,10,10,182,91,0.48196088130536
0.5,0.5,1,0.99,10,10,182,92,0.48196088130536
0.5,0.5,1,0.99,10,10,182,93,0.48196088130536
0.5,0.5,1,0.99,10,10,182,94,0.48196088130536
0.5,0.5,1,0.99,10,10,182,95,0.48196088130536
0.5,0.5,1,0.99,10,10,182,96,0.48196088130536
0.5,0.5,1,0.99,10,10,182,97,0.48196088130536
0.5,0.5,1,0.99,10,10,182,98,0.48196088130536
0.5,0.5,1,0.99,10,10,182,99,0.48196088130536
0.5,0.5,1,0.99,10,10,182,100,0.48196088130536
