alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,166,1,0.492153626238538
0.5,0.5,1,0.99,10,20,166,2,0.492153626238538
0.5,0.5,1,0.99,10,20,166,3,0.492153626238538
0.5,0.5,1,0.99,10,20,166,4,0.492153626238538
0.5,0.5,1,0.99,10,20,166,5,0.492153626238538
0.5,0.5,1,0.99,10,20,166,6,0.492153626238538
0.5,0.5,1,0.99,10,20,166,7,0.492153626238538
0.5,0.5,1,0.99,10,20,166,8,0.492153626238538
0.5,0.5,1,0.99,10,20,166,9,0.492153626238538
0.5,0.5,1,0.99,10,20,166,10,0.492153626238538
0.5,0.5,1,0.99,10,20,166,11,0.492153626238538
0.5,0.5,1,0.99,10,20,166,12,0.492153626238538
0.5,0.5,1,0.99,10,20,166,13,0.492153626238538
0.5,0.5,1,0.99,10,20,166,14,0.492153626238538
0.5,0.5,1,0.99,10,20,166,15,0.492153626238538
0.5,0.5,1,0.99,10,20,166,16,0.492153626238538
0.5,0.5,1,0.99,10,20,166,17,0.492153626238538
0.5,0.5,1,0.99,10,20,166,18,0.492153626238538
0.5,0.5,1,0.99,10,20,166,19,0.492153626238538
0.5,0.5,1,0.99,10,20,166,20,0.492153626238538
0.5,0.5,1,0.99,10,20,166,21,0.492153626238538
0.5,0.5,1,0.99,10,20,166,22,0.492153626238538
0.5,0.5,1,0.99,10,20,166,23,0.492153626238538
0.5,0.5,1,0.99,10,20,166,24,0.492153626238538
0.5,0.5,1,0.99,10,20,166,25,0.492153626238538
0.5,0.5,1,0.99,10,20,166,26,0.492153626238538
0.5,0.5,1,0.99,10,20,166,27,0.492153626238538
0.5,0.5,1,0.99,10,20,166,28,0.492153626238538
0.5,0.5,1,0.99,10,20,166,29,0.492153626238538
0.5,0.5,1,0.99,10,20,166,30,0.492153626238538
0.5,0.5,1,0.99,10,20,166,31,0.492153626238538
0.5,0.5,1,0.99,10,20,166,32,0.492153626238538
0.5,0.5,1,0.99,10,20,166,33,0.492153626238538
0.5,0.5,1,0.99,10,20,166,34,0.492153626238538
0.5,0.5,1,0.99,10,20,166,35,0.492153626238538
0.5,0.5,1,0.99,10,20,166,36,0.492153626238538
0.5,0.5,1,0.99,10,20,166,37,0.492153626238538
0.5,0.5,1,0.99,10,20,166,38,0.492153626238538
0.5,0.5,1,0.99,10,20,166,39,0.492153626238538
0.5,0.5,1,0.99,10,20,166,40,0.492153626238538
0.5,0.5,1,0.99,10,20,166,41,0.492153626238538
0.5,0.5,1,0.99,10,20,166,42,0.492153626238538
0.5,0.5,1,0.99,10,20,166,43,0.492153626238538
0.5,0.5,1,0.99,10,20,166,44,0.492153626238538
0.5,0.5,1,0.99,10,20,166,45,0.492153626238538
0.5,0.5,1,0.99,10,20,166,46,0.492153626238538
0.5,0.5,1,0.99,10,20,166,47,0.492153626238538
0.5,0.5,1,0.99,10,20,166,48,0.492153626238538
0.5,0.5,1,0.99,10,20,166,49,0.492153626238538
0.5,0.5,1,0.99,10,20,166,50,0.492153626238538
0.5,0.5,1,0.99,10,20,166,51,0.492153626238538
0.5,0.5,1,0.99,10,20,166,52,0.492153626238538
0.5,0.5,1,0.99,10,20,166,53,0.492153626238538
0.5,0.5,1,0.99,10,20,166,54,0.492153626238538
0.5,0.5,1,0.99,10,20,166,55,0.492153626238538
0.5,0.5,1,0.99,10,20,166,56,0.492153626238538
0.5,0.5,1,0.99,10,20,166,57,0.492153626238538
0.5,0.5,1,0.99,10,20,166,58,0.492153626238538
0.5,0.5,1,0.99,10,20,166,59,0.492153626238538
0.5,0.5,1,0.99,10,20,166,60,0.492153626238538
0.5,0.5,1,0.99,10,20,166,61,0.492153626238538
0.5,0.5,1,0.99,10,20,166,62,0.492153626238538
0.5,0.5,1,0.99,10,20,166,63,0.492153626238538
0.5,0.5,1,0.99,10,20,166,64,0.492153626238538
0.5,0.5,1,0.99,10,20,166,65,0.492153626238538
0.5,0.5,1,0.99,10,20,166,66,0.492153626238538
0.5,0.5,1,0.99,10,20,166,67,0.492153626238538
0.5,0.5,1,0.99,10,20,166,68,0.492153626238538
0.5,0.5,1,0.99,10,20,166,69,0.492153626238538
0.5,0.5,1,0.99,10,20,166,70,0.492153626238538
0.5,0.5,1,0.99,10,20,166,71,0.492153626238538
0.5,0.5,1,0.99,10,20,166,72,0.492153626238538
0.5,0.5,1,0.99,10,20,166,73,0.492153626238538
0.5,0.5,1,0.99,10,20,166,74,0.492153626238538
0.5,0.5,1,0.99,10,20,166,75,0.492153626238538
0.5,0.5,1,0.99,10,20,166,76,0.492153626238538
0.5,0.5,1,0.99,10,20,166,77,0.492153626238538
0.5,0.5,1,0.99,10,20,166,78,0.492153626238538
0.5,0.5,1,0.99,10,20,166,79,0.492153626238538
0.5,0.5,1,0.99,10,20,166,80,0.492153626238538
0.5,0.5,1,0.99,10,20,166,81,0.492153626238538
0.5,0.5,1,0.99,10,20,166,82,0.492153626238538
0.5,0.5,1,0.99,10,20,166,83,0.492153626238538
0.5,0.5,1,0.99,10,20,166,84,0.492153626238538
0.5,0.5,1,0.99,10,20,166,85,0.492153626238538
0.5,0.5,1,0.99,10,20,166,86,0.492153626238538
0.5,0.5,1,0.99,10,20,166,87,0.492153626238538
0.5,0.5,1,0.99,10,20,166,88,0.492153626238538
0.5,0.5,1,0.99,10,20,166,89,0.492153626238538
0.5,0.5,1,0.99,10,20,166,90,0.492153626238538
0.5,0.5,1,0.99,10,20,166,91,0.492153626238538
0.5,0.5,1,0.99,10,20,166,92,0.492153626238538
0.5,0.5,1,0.99,10,20,166,93,0.492153626238538
0.5,0.5,1,0.99,10,20,166,94,0.492153626238538
0.5,0.5,1,0.99,10,20,166,95,0.492153626238538
0.5,0.5,1,0.99,10,20,166,96,0.492153626238538
0.5,0.5,1,0.99,10,20,166,97,0.492153626238538
0.5,0.5,1,0.99,10,20,166,98,0.492153626238538
0.5,0.5,1,0.99,10,20,166,99,0.492153626238538
0.5,0.5,1,0.99,10,20,166,100,0.492153626238538
