alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,201,1,0.569688080988461
0.5,0.5,1,0.99,10,20,201,2,0.569688080988461
0.5,0.5,1,0.99,10,20,201,3,0.569688080988461
0.5,0.5,1,0.99,10,20,201,4,0.569688080988461
0.5,0.5,1,0.99,10,20,201,5,0.569688080988461
0.5,0.5,1,0.99,10,20,201,6,0.569688080988461
0.5,0.5,1,0.99,10,20,201,7,0.569688080988461
0.5,0.5,1,0.99,10,20,201,8,0.569688080988461
0.5,0.5,1,0.99,10,20,201,9,0.569688080988461
0.5,0.5,1,0.99,10,20,201,10,0.569688080988461
0.5,0.5,1,0.99,10,20,201,11,0.569688080988461
0.5,0.5,1,0.99,10,20,201,12,0.569688080988461
0.5,0.5,1,0.99,10,20,201,13,0.569688080988461
0.5,0.5,1,0.99,10,20,201,14,0.569688080988461
0.5,0.5,1,0.99,10,20,201,15,0.569688080988461
0.5,0.5,1,0.99,10,20,201,16,0.569688080988461
0.5,0.5,1,0.99,10,20,201,17,0.569688080988461
0.5,0.5,1,0.99,10,20,201,18,0.569688080988461
0.5,0.5,1,0.99,10,20,201,19,0.569688080988461
0.5,0.5,1,0.99,10,20,201,20,0.569688080988461
0.5,0.5,1,0.99,10,20,201,21,0.569688080988461
0.5,0.5,1,0.99,10,20,201,22,0.569688080988461
0.5,0.5,1,0.99,10,20,201,23,0.569688080988461
0.5,0.5,1,0.99,10,20,201,24,0.569688080988461
0.5,0.5,1,0.99,10,20,201,25,0.569688080988461
0.5,0.5,1,0.99,10,20,201,26,0.569688080988461
0.5,0.5,1,0.99,10,20,201,27,0.569688080988461
0.5,0.5,1,0.99,10,20,201,28,0.569688080988461
0.5,0.5,1,0.99,10,20,201,29,0.569688080988461
0.5,0.5,1,0.99,10,20,201,30,0.569688080988461
0.5,0.5,1,0.99,10,20,201,31,0.569688080988461
0.5,0.5,1,0.99,10,20,201,32,0.569688080988461
0.5,0.5,1,0.99,10,20,201,33,0.569688080988461
0.5,0.5,1,0.99,10,20,201,34,0.569688080988461
0.5,0.5,1,0.99,10,20,201,35,0.569688080988461
0.5,0.5,1,0.99,10,20,201,36,0.569688080988461
0.5,0.5,1,0.99,10,20,201,37,0.569688080988461
0.5,0.5,1,0.99,10,20,201,38,0.569688080988461
0.5,0.5,1,0.99,10,20,201,39,0.569688080988461
0.5,0.5,1,0.99,10,20,201,40,0.569688080988461
0.5,0.5,1,0.99,10,20,201,41,0.569688080988461
0.5,0.5,1,0.99,10,20,201,42,0.569688080988461
0.5,0.5,1,0.99,10,20,201,43,0.569688080988461
0.5,0.5,1,0.99,10,20,201,44,0.569688080988461
0.5,0.5,1,0.99,10,20,201,45,0.569688080988461
0.5,0.5,1,0.99,10,20,201,46,0.569688080988461
0.5,0.5,1,0.99,10,20,201,47,0.569688080988461
0.5,0.5,1,0.99,10,20,201,48,0.569688080988461
0.5,0.5,1,0.99,10,20,201,49,0.569688080988461
0.5,0.5,1,0.99,10,20,201,50,0.569688080988461
0.5,0.5,1,0.99,10,20,201,51,0.569688080988461
0.5,0.5,1,0.99,10,20,201,52,0.569688080988461
0.5,0.5,1,0.99,10,20,201,53,0.569688080988461
0.5,0.5,1,0.99,10,20,201,54,0.569688080988461
0.5,0.5,1,0.99,10,20,201,55,0.569688080988461
0.5,0.5,1,0.99,10,20,201,56,0.569688080988461
0.5,0.5,1,0.99,10,20,201,57,0.569688080988461
0.5,0.5,1,0.99,10,20,201,58,0.569688080988461
0.5,0.5,1,0.99,10,20,201,59,0.569688080988461
0.5,0.5,1,0.99,10,20,201,60,0.569688080988461
0.5,0.5,1,0.99,10,20,201,61,0.569688080988461
0.5,0.5,1,0.99,10,20,201,62,0.569688080988461
0.5,0.5,1,0.99,10,20,201,63,0.569688080988461
0.5,0.5,1,0.99,10,20,201,64,0.569688080988461
0.5,0.5,1,0.99,10,20,201,65,0.569688080988461
0.5,0.5,1,0.99,10,20,201,66,0.569688080988461
0.5,0.5,1,0.99,10,20,201,67,0.569688080988461
0.5,0.5,1,0.99,10,20,201,68,0.569688080988461
0.5,0.5,1,0.99,10,20,201,69,0.569688080988461
0.5,0.5,1,0.99,10,20,201,70,0.569688080988461
0.5,0.5,1,0.99,10,20,201,71,0.569688080988461
0.5,0.5,1,0.99,10,20,201,72,0.569688080988461
0.5,0.5,1,0.99,10,20,201,73,0.569688080988461
0.5,0.5,1,0.99,10,20,201,74,0.569688080988461
0.5,0.5,1,0.99,10,20,201,75,0.569688080988461
0.5,0.5,1,0.99,10,20,201,76,0.569688080988461
0.5,0.5,1,0.99,10,20,201,77,0.569688080988461
0.5,0.5,1,0.99,10,20,201,78,0.569688080988461
0.5,0.5,1,0.99,10,20,201,79,0.569688080988461
0.5,0.5,1,0.99,10,20,201,80,0.569688080988461
0.5,0.5,1,0.99,10,20,201,81,0.569688080988461
0.5,0.5,1,0.99,10,20,201,82,0.569688080988461
0.5,0.5,1,0.99,10,20,201,83,0.569688080988461
0.5,0.5,1,0.99,10,20,201,84,0.569688080988461
0.5,0.5,1,0.99,10,20,201,85,0.569688080988461
0.5,0.5,1,0.99,10,20,201,86,0.569688080988461
0.5,0.5,1,0.99,10,20,201,87,0.569688080988461
0.5,0.5,1,0.99,10,20,201,88,0.569688080988461
0.5,0.5,1,0.99,10,20,201,89,0.569688080988461
0.5,0.5,1,0.99,10,20,201,90,0.569688080988461
0.5,0.5,1,0.99,10,20,201,91,0.569688080988461
0.5,0.5,1,0.99,10,20,201,92,0.569688080988461
0.5,0.5,1,0.99,10,20,201,93,0.569688080988461
0.5,0.5,1,0.99,10,20,201,94,0.569688080988461
0.5,0.5,1,0.99,10,20,201,95,0.569688080988461
0.5,0.5,1,0.99,10,20,201,96,0.569688080988461
0.5,0.5,1,0.99,10,20,201,97,0.569688080988461
0.5,0.5,1,0.99,10,20,201,98,0.569688080988461
0.5,0.5,1,0.99,10,20,201,99,0.569688080988461
0.5,0.5,1,0.99,10,20,201,100,0.569688080988461
