alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,217,1,0.471677664879053
0.5,0.5,1,0.99,10,20,217,2,0.471677664879053
0.5,0.5,1,0.99,10,20,217,3,0.471677664879053
0.5,0.5,1,0.99,10,20,217,4,0.471677664879053
0.5,0.5,1,0.99,10,20,217,5,0.471677664879053
0.5,0.5,1,0.99,10,20,217,6,0.471677664879053
0.5,0.5,1,0.99,10,20,217,7,0.471677664879053
0.5,0.5,1,0.99,10,20,217,8,0.471677664879053
0.5,0.5,1,0.99,10,20,217,9,0.471677664879053
0.5,0.5,1,0.99,10,20,217,10,0.471677664879053
0.5,0.5,1,0.99,10,20,217,11,0.471677664879053
0.5,0.5,1,0.99,10,20,217,12,0.471677664879053
0.5,0.5,1,0.99,10,20,217,13,0.471677664879053
0.5,0.5,1,0.99,10,20,217,14,0.471677664879053
0.5,0.5,1,0.99,10,20,217,15,0.471677664879053
0.5,0.5,1,0.99,10,20,217,16,0.471677664879053
0.5,0.5,1,0.99,10,20,217,17,0.471677664879053
0.5,0.5,1,0.99,10,20,217,18,0.471677664879053
0.5,0.5,1,0.99,10,20,217,19,0.471677664879053
0.5,0.5,1,0.99,10,20,217,20,0.471677664879053
0.5,0.5,1,0.99,10,20,217,21,0.471677664879053
0.5,0.5,1,0.99,10,20,217,22,0.471677664879053
0.5,0.5,1,0.99,10,20,217,23,0.471677664879053
0.5,0.5,1,0.99,10,20,217,24,0.471677664879053
0.5,0.5,1,0.99,10,20,217,25,0.471677664879053
0.5,0.5,1,0.99,10,20,217,26,0.471677664879053
0.5,0.5,1,0.99,10,20,217,27,0.471677664879053
0.5,0.5,1,0.99,10,20,217,28,0.471677664879053
0.5,0.5,1,0.99,10,20,217,29,0.471677664879053
0.5,0.5,1,0.99,10,20,217,30,0.471677664879053
0.5,0.5,1,0.99,10,20,217,31,0.471677664879053
0.5,0.5,1,0.99,10,20,217,32,0.471677664879053
0.5,0.5,1,0.99,10,20,217,33,0.471677664879053
0.5,0.5,1,0.99,10,20,217,34,0.471677664879053
0.5,0.5,1,0.99,10,20,217,35,0.471677664879053
0.5,0.5,1,0.99,10,20,217,36,0.471677664879053
0.5,0.5,1,0.99,10,20,217,37,0.471677664879053
0.5,0.5,1,0.99,10,20,217,38,0.471677664879053
0.5,0.5,1,0.99,10,20,217,39,0.471677664879053
0.5,0.5,1,0.99,10,20,217,40,0.471677664879053
0.5,0.5,1,0.99,10,20,217,41,0.471677664879053
0.5,0.5,1,0.99,10,20,217,42,0.471677664879053
0.5,0.5,1,0.99,10,20,217,43,0.471677664879053
0.5,0.5,1,0.99,10,20,217,44,0.471677664879053
0.5,0.5,1,0.99,10,20,217,45,0.471677664879053
0.5,0.5,1,0.99,10,20,217,46,0.471677664879053
0.5,0.5,1,0.99,10,20,217,47,0.471677664879053
0.5,0.5,1,0.99,10,20,217,48,0.471677664879053
0.5,0.5,1,0.99,10,20,217,49,0.471677664879053
0.5,0.5,1,0.99,10,20,217,50,0.471677664879053
0.5,0.5,1,0.99,10,20,217,51,0.471677664879053
0.5,0.5,1,0.99,10,20,217,52,0.471677664879053
0.5,0.5,1,0.99,10,20,217,53,0.471677664879053
0.5,0.5,1,0.99,10,20,217,54,0.471677664879053
0.5,0.5,1,0.99,10,20,217,55,0.471677664879053
0.5,0.5,1,0.99,10,20,217,56,0.471677664879053
0.5,0.5,1,0.99,10,20,217,57,0.471677664879053
0.5,0.5,1,0.99,10,20,217,58,0.471677664879053
0.5,0.5,1,0.99,10,20,217,59,0.471677664879053
0.5,0.5,1,0.99,10,20,217,60,0.471677664879053
0.5,0.5,1,0.99,10,20,217,61,0.471677664879053
0.5,0.5,1,0.99,10,20,217,62,0.471677664879053
0.5,0.5,1,0.99,10,20,217,63,0.471677664879053
0.5,0.5,1,0.99,10,20,217,64,0.471677664879053
0.5,0.5,1,0.99,10,20,217,65,0.471677664879053
0.5,0.5,1,0.99,10,20,217,66,0.471677664879053
0.5,0.5,1,0.99,10,20,217,67,0.471677664879053
0.5,0.5,1,0.99,10,20,217,68,0.471677664879053
0.5,0.5,1,0.99,10,20,217,69,0.471677664879053
0.5,0.5,1,0.99,10,20,217,70,0.471677664879053
0.5,0.5,1,0.99,10,20,217,71,0.471677664879053
0.5,0.5,1,0.99,10,20,217,72,0.471677664879053
0.5,0.5,1,0.99,10,20,217,73,0.471677664879053
0.5,0.5,1,0.99,10,20,217,74,0.471677664879053
0.5,0.5,1,0.99,10,20,217,75,0.471677664879053
0.5,0.5,1,0.99,10,20,217,76,0.471677664879053
0.5,0.5,1,0.99,10,20,217,77,0.471677664879053
0.5,0.5,1,0.99,10,20,217,78,0.471677664879053
0.5,0.5,1,0.99,10,20,217,79,0.471677664879053
0.5,0.5,1,0.99,10,20,217,80,0.471677664879053
0.5,0.5,1,0.99,10,20,217,81,0.471677664879053
0.5,0.5,1,0.99,10,20,217,82,0.471677664879053
0.5,0.5,1,0.99,10,20,217,83,0.471677664879053
0.5,0.5,1,0.99,10,20,217,84,0.471677664879053
