alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,189,1,0.465216068541566
0.5,0.5,1,0.99,10,10,189,2,0.465216068541566
0.5,0.5,1,0.99,10,10,189,3,0.465216068541566
0.5,0.5,1,0.99,10,10,189,4,0.465216068541566
0.5,0.5,1,0.99,10,10,189,5,0.465216068541566
0.5,0.5,1,0.99,10,10,189,6,0.465216068541566
0.5,0.5,1,0.99,10,10,189,7,0.465216068541566
0.5,0.5,1,0.99,10,10,189,8,0.465216068541566
0.5,0.5,1,0.99,10,10,189,9,0.465216068541566
0.5,0.5,1,0.99,10,10,189,10,0.465216068541566
0.5,0.5,1,0.99,10,10,189,11,0.465216068541566
0.5,0.5,1,0.99,10,10,189,12,0.465216068541566
0.5,0.5,1,0.99,10,10,189,13,0.465216068541566
0.5,0.5,1,0.99,10,10,189,14,0.465216068541566
0.5,0.5,1,0.99,10,10,189,15,0.465216068541566
0.5,0.5,1,0.99,10,10,189,16,0.465216068541566
0.5,0.5,1,0.99,10,10,189,17,0.465216068541566
0.5,0.5,1,0.99,10,10,189,18,0.465216068541566
0.5,0.5,1,0.99,10,10,189,19,0.465216068541566
0.5,0.5,1,0.99,10,10,189,20,0.465216068541566
0.5,0.5,1,0.99,10,10,189,21,0.465216068541566
0.5,0.5,1,0.99,10,10,189,22,0.465216068541566
0.5,0.5,1,0.99,10,10,189,23,0.465216068541566
0.5,0.5,1,0.99,10,10,189,24,0.465216068541566
0.5,0.5,1,0.99,10,10,189,25,0.465216068541566
0.5,0.5,1,0.99,10,10,189,26,0.465216068541566
0.5,0.5,1,0.99,10,10,189,27,0.465216068541566
0.5,0.5,1,0.99,10,10,189,28,0.465216068541566
0.5,0.5,1,0.99,10,10,189,29,0.465216068541566
0.5,0.5,1,0.99,10,10,189,30,0.465216068541566
0.5,0.5,1,0.99,10,10,189,31,0.465216068541566
0.5,0.5,1,0.99,10,10,189,32,0.465216068541566
0.5,0.5,1,0.99,10,10,189,33,0.465216068541566
0.5,0.5,1,0.99,10,10,189,34,0.465216068541566
0.5,0.5,1,0.99,10,10,189,35,0.465216068541566
0.5,0.5,1,0.99,10,10,189,36,0.465216068541566
0.5,0.5,1,0.99,10,10,189,37,0.465216068541566
0.5,0.5,1,0.99,10,10,189,38,0.465216068541566
0.5,0.5,1,0.99,10,10,189,39,0.465216068541566
0.5,0.5,1,0.99,10,10,189,40,0.465216068541566
0.5,0.5,1,0.99,10,10,189,41,0.465216068541566
0.5,0.5,1,0.99,10,10,189,42,0.465216068541566
0.5,0.5,1,0.99,10,10,189,43,0.465216068541566
0.5,0.5,1,0.99,10,10,189,44,0.465216068541566
0.5,0.5,1,0.99,10,10,189,45,0.465216068541566
0.5,0.5,1,0.99,10,10,189,46,0.465216068541566
0.5,0.5,1,0.99,10,10,189,47,0.465216068541566
0.5,0.5,1,0.99,10,10,189,48,0.465216068541566
0.5,0.5,1,0.99,10,10,189,49,0.465216068541566
0.5,0.5,1,0.99,10,10,189,50,0.465216068541566
0.5,0.5,1,0.99,10,10,189,51,0.465216068541566
0.5,0.5,1,0.99,10,10,189,52,0.465216068541566
0.5,0.5,1,0.99,10,10,189,53,0.465216068541566
0.5,0.5,1,0.99,10,10,189,54,0.465216068541566
0.5,0.5,1,0.99,10,10,189,55,0.465216068541566
0.5,0.5,1,0.99,10,10,189,56,0.465216068541566
0.5,0.5,1,0.99,10,10,189,57,0.465216068541566
0.5,0.5,1,0.99,10,10,189,58,0.465216068541566
