alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,195,1,0.469401920018039
0.5,0.5,1,0.99,10,20,195,2,0.469401920018039
0.5,0.5,1,0.99,10,20,195,3,0.469401920018039
0.5,0.5,1,0.99,10,20,195,4,0.469401920018039
0.5,0.5,1,0.99,10,20,195,5,0.469401920018039
0.5,0.5,1,0.99,10,20,195,6,0.469401920018039
0.5,0.5,1,0.99,10,20,195,7,0.469401920018039
0.5,0.5,1,0.99,10,20,195,8,0.469401920018039
0.5,0.5,1,0.99,10,20,195,9,0.469401920018039
0.5,0.5,1,0.99,10,20,195,10,0.469401920018039
0.5,0.5,1,0.99,10,20,195,11,0.469401920018039
0.5,0.5,1,0.99,10,20,195,12,0.469401920018039
0.5,0.5,1,0.99,10,20,195,13,0.469401920018039
0.5,0.5,1,0.99,10,20,195,14,0.469401920018039
0.5,0.5,1,0.99,10,20,195,15,0.469401920018039
0.5,0.5,1,0.99,10,20,195,16,0.469401920018039
0.5,0.5,1,0.99,10,20,195,17,0.469401920018039
0.5,0.5,1,0.99,10,20,195,18,0.469401920018039
0.5,0.5,1,0.99,10,20,195,19,0.469401920018039
0.5,0.5,1,0.99,10,20,195,20,0.469401920018039
0.5,0.5,1,0.99,10,20,195,21,0.469401920018039
0.5,0.5,1,0.99,10,20,195,22,0.469401920018039
0.5,0.5,1,0.99,10,20,195,23,0.469401920018039
0.5,0.5,1,0.99,10,20,195,24,0.469401920018039
0.5,0.5,1,0.99,10,20,195,25,0.469401920018039
0.5,0.5,1,0.99,10,20,195,26,0.469401920018039
0.5,0.5,1,0.99,10,20,195,27,0.469401920018039
0.5,0.5,1,0.99,10,20,195,28,0.469401920018039
0.5,0.5,1,0.99,10,20,195,29,0.469401920018039
0.5,0.5,1,0.99,10,20,195,30,0.469401920018039
0.5,0.5,1,0.99,10,20,195,31,0.469401920018039
0.5,0.5,1,0.99,10,20,195,32,0.469401920018039
0.5,0.5,1,0.99,10,20,195,33,0.469401920018039
0.5,0.5,1,0.99,10,20,195,34,0.469401920018039
0.5,0.5,1,0.99,10,20,195,35,0.469401920018039
0.5,0.5,1,0.99,10,20,195,36,0.469401920018039
0.5,0.5,1,0.99,10,20,195,37,0.469401920018039
0.5,0.5,1,0.99,10,20,195,38,0.469401920018039
0.5,0.5,1,0.99,10,20,195,39,0.469401920018039
0.5,0.5,1,0.99,10,20,195,40,0.469401920018039
0.5,0.5,1,0.99,10,20,195,41,0.469401920018039
0.5,0.5,1,0.99,10,20,195,42,0.469401920018039
0.5,0.5,1,0.99,10,20,195,43,0.469401920018039
0.5,0.5,1,0.99,10,20,195,44,0.469401920018039
0.5,0.5,1,0.99,10,20,195,45,0.469401920018039
0.5,0.5,1,0.99,10,20,195,46,0.469401920018039
0.5,0.5,1,0.99,10,20,195,47,0.469401920018039
0.5,0.5,1,0.99,10,20,195,48,0.469401920018039
0.5,0.5,1,0.99,10,20,195,49,0.469401920018039
0.5,0.5,1,0.99,10,20,195,50,0.469401920018039
0.5,0.5,1,0.99,10,20,195,51,0.469401920018039
0.5,0.5,1,0.99,10,20,195,52,0.469401920018039
0.5,0.5,1,0.99,10,20,195,53,0.469401920018039
0.5,0.5,1,0.99,10,20,195,54,0.469401920018039
0.5,0.5,1,0.99,10,20,195,55,0.469401920018039
0.5,0.5,1,0.99,10,20,195,56,0.469401920018039
0.5,0.5,1,0.99,10,20,195,57,0.469401920018039
0.5,0.5,1,0.99,10,20,195,58,0.469401920018039
0.5,0.5,1,0.99,10,20,195,59,0.469401920018039
0.5,0.5,1,0.99,10,20,195,60,0.469401920018039
0.5,0.5,1,0.99,10,20,195,61,0.469401920018039
0.5,0.5,1,0.99,10,20,195,62,0.469401920018039
0.5,0.5,1,0.99,10,20,195,63,0.469401920018039
0.5,0.5,1,0.99,10,20,195,64,0.469401920018039
0.5,0.5,1,0.99,10,20,195,65,0.469401920018039
0.5,0.5,1,0.99,10,20,195,66,0.469401920018039
0.5,0.5,1,0.99,10,20,195,67,0.469401920018039
0.5,0.5,1,0.99,10,20,195,68,0.469401920018039
0.5,0.5,1,0.99,10,20,195,69,0.469401920018039
0.5,0.5,1,0.99,10,20,195,70,0.469401920018039
0.5,0.5,1,0.99,10,20,195,71,0.469401920018039
0.5,0.5,1,0.99,10,20,195,72,0.469401920018039
0.5,0.5,1,0.99,10,20,195,73,0.469401920018039
0.5,0.5,1,0.99,10,20,195,74,0.469401920018039
0.5,0.5,1,0.99,10,20,195,75,0.469401920018039
0.5,0.5,1,0.99,10,20,195,76,0.469401920018039
0.5,0.5,1,0.99,10,20,195,77,0.469401920018039
0.5,0.5,1,0.99,10,20,195,78,0.469401920018039
0.5,0.5,1,0.99,10,20,195,79,0.469401920018039
0.5,0.5,1,0.99,10,20,195,80,0.469401920018039
0.5,0.5,1,0.99,10,20,195,81,0.469401920018039
0.5,0.5,1,0.99,10,20,195,82,0.469401920018039
0.5,0.5,1,0.99,10,20,195,83,0.469401920018039
0.5,0.5,1,0.99,10,20,195,84,0.469401920018039
0.5,0.5,1,0.99,10,20,195,85,0.469401920018039
0.5,0.5,1,0.99,10,20,195,86,0.469401920018039
0.5,0.5,1,0.99,10,20,195,87,0.469401920018039
0.5,0.5,1,0.99,10,20,195,88,0.469401920018039
0.5,0.5,1,0.99,10,20,195,89,0.469401920018039
