alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,198,1,0.447881612512097
0.5,0.5,1,0.99,10,10,198,2,0.447881612512097
0.5,0.5,1,0.99,10,10,198,3,0.447881612512097
0.5,0.5,1,0.99,10,10,198,4,0.447881612512097
0.5,0.5,1,0.99,10,10,198,5,0.447881612512097
0.5,0.5,1,0.99,10,10,198,6,0.447881612512097
0.5,0.5,1,0.99,10,10,198,7,0.447881612512097
0.5,0.5,1,0.99,10,10,198,8,0.447881612512097
0.5,0.5,1,0.99,10,10,198,9,0.447881612512097
0.5,0.5,1,0.99,10,10,198,10,0.447881612512097
0.5,0.5,1,0.99,10,10,198,11,0.447881612512097
0.5,0.5,1,0.99,10,10,198,12,0.447881612512097
0.5,0.5,1,0.99,10,10,198,13,0.447881612512097
0.5,0.5,1,0.99,10,10,198,14,0.447881612512097
0.5,0.5,1,0.99,10,10,198,15,0.447881612512097
0.5,0.5,1,0.99,10,10,198,16,0.447881612512097
0.5,0.5,1,0.99,10,10,198,17,0.447881612512097
0.5,0.5,1,0.99,10,10,198,18,0.447881612512097
0.5,0.5,1,0.99,10,10,198,19,0.447881612512097
0.5,0.5,1,0.99,10,10,198,20,0.447881612512097
0.5,0.5,1,0.99,10,10,198,21,0.447881612512097
0.5,0.5,1,0.99,10,10,198,22,0.447881612512097
0.5,0.5,1,0.99,10,10,198,23,0.447881612512097
0.5,0.5,1,0.99,10,10,198,24,0.447881612512097
0.5,0.5,1,0.99,10,10,198,25,0.447881612512097
0.5,0.5,1,0.99,10,10,198,26,0.447881612512097
0.5,0.5,1,0.99,10,10,198,27,0.447881612512097
0.5,0.5,1,0.99,10,10,198,28,0.447881612512097
0.5,0.5,1,0.99,10,10,198,29,0.447881612512097
0.5,0.5,1,0.99,10,10,198,30,0.447881612512097
0.5,0.5,1,0.99,10,10,198,31,0.447881612512097
0.5,0.5,1,0.99,10,10,198,32,0.447881612512097
0.5,0.5,1,0.99,10,10,198,33,0.447881612512097
0.5,0.5,1,0.99,10,10,198,34,0.447881612512097
0.5,0.5,1,0.99,10,10,198,35,0.447881612512097
0.5,0.5,1,0.99,10,10,198,36,0.447881612512097
0.5,0.5,1,0.99,10,10,198,37,0.447881612512097
0.5,0.5,1,0.99,10,10,198,38,0.447881612512097
0.5,0.5,1,0.99,10,10,198,39,0.447881612512097
0.5,0.5,1,0.99,10,10,198,40,0.447881612512097
0.5,0.5,1,0.99,10,10,198,41,0.447881612512097
0.5,0.5,1,0.99,10,10,198,42,0.447881612512097
0.5,0.5,1,0.99,10,10,198,43,0.447881612512097
0.5,0.5,1,0.99,10,10,198,44,0.447881612512097
0.5,0.5,1,0.99,10,10,198,45,0.447881612512097
0.5,0.5,1,0.99,10,10,198,46,0.447881612512097
0.5,0.5,1,0.99,10,10,198,47,0.447881612512097
0.5,0.5,1,0.99,10,10,198,48,0.447881612512097
0.5,0.5,1,0.99,10,10,198,49,0.447881612512097
0.5,0.5,1,0.99,10,10,198,50,0.447881612512097
0.5,0.5,1,0.99,10,10,198,51,0.447881612512097
0.5,0.5,1,0.99,10,10,198,52,0.447881612512097
0.5,0.5,1,0.99,10,10,198,53,0.447881612512097
0.5,0.5,1,0.99,10,10,198,54,0.447881612512097
0.5,0.5,1,0.99,10,10,198,55,0.447881612512097
0.5,0.5,1,0.99,10,10,198,56,0.447881612512097
0.5,0.5,1,0.99,10,10,198,57,0.447881612512097
0.5,0.5,1,0.99,10,10,198,58,0.447881612512097
0.5,0.5,1,0.99,10,10,198,59,0.447881612512097
0.5,0.5,1,0.99,10,10,198,60,0.447881612512097
0.5,0.5,1,0.99,10,10,198,61,0.447881612512097
0.5,0.5,1,0.99,10,10,198,62,0.447881612512097
0.5,0.5,1,0.99,10,10,198,63,0.447881612512097
0.5,0.5,1,0.99,10,10,198,64,0.447881612512097
0.5,0.5,1,0.99,10,10,198,65,0.447881612512097
0.5,0.5,1,0.99,10,10,198,66,0.447881612512097
0.5,0.5,1,0.99,10,10,198,67,0.447881612512097
0.5,0.5,1,0.99,10,10,198,68,0.447881612512097
0.5,0.5,1,0.99,10,10,198,69,0.447881612512097
0.5,0.5,1,0.99,10,10,198,70,0.447881612512097
0.5,0.5,1,0.99,10,10,198,71,0.447881612512097
0.5,0.5,1,0.99,10,10,198,72,0.447881612512097
0.5,0.5,1,0.99,10,10,198,73,0.447881612512097
0.5,0.5,1,0.99,10,10,198,74,0.447881612512097
0.5,0.5,1,0.99,10,10,198,75,0.447881612512097
0.5,0.5,1,0.99,10,10,198,76,0.447881612512097
0.5,0.5,1,0.99,10,10,198,77,0.447881612512097
0.5,0.5,1,0.99,10,10,198,78,0.447881612512097
0.5,0.5,1,0.99,10,10,198,79,0.447881612512097
0.5,0.5,1,0.99,10,10,198,80,0.447881612512097
0.5,0.5,1,0.99,10,10,198,81,0.447881612512097
0.5,0.5,1,0.99,10,10,198,82,0.447881612512097
0.5,0.5,1,0.99,10,10,198,83,0.447881612512097
0.5,0.5,1,0.99,10,10,198,84,0.447881612512097
0.5,0.5,1,0.99,10,10,198,85,0.447881612512097
0.5,0.5,1,0.99,10,10,198,86,0.447881612512097
0.5,0.5,1,0.99,10,10,198,87,0.447881612512097
0.5,0.5,1,0.99,10,10,198,88,0.447881612512097
0.5,0.5,1,0.99,10,10,198,89,0.447881612512097
0.5,0.5,1,0.99,10,10,198,90,0.447881612512097
0.5,0.5,1,0.99,10,10,198,91,0.447881612512097
0.5,0.5,1,0.99,10,10,198,92,0.447881612512097
0.5,0.5,1,0.99,10,10,198,93,0.447881612512097
0.5,0.5,1,0.99,10,10,198,94,0.447881612512097
0.5,0.5,1,0.99,10,10,198,95,0.447881612512097
0.5,0.5,1,0.99,10,10,198,96,0.447881612512097
0.5,0.5,1,0.99,10,10,198,97,0.447881612512097
