alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,181,1,0.49438208873663
0.5,0.5,1,0.99,10,10,181,2,0.49438208873663
0.5,0.5,1,0.99,10,10,181,3,0.49438208873663
0.5,0.5,1,0.99,10,10,181,4,0.49438208873663
0.5,0.5,1,0.99,10,10,181,5,0.49438208873663
0.5,0.5,1,0.99,10,10,181,6,0.49438208873663
0.5,0.5,1,0.99,10,10,181,7,0.49438208873663
0.5,0.5,1,0.99,10,10,181,8,0.49438208873663
0.5,0.5,1,0.99,10,10,181,9,0.49438208873663
0.5,0.5,1,0.99,10,10,181,10,0.49438208873663
0.5,0.5,1,0.99,10,10,181,11,0.49438208873663
0.5,0.5,1,0.99,10,10,181,12,0.49438208873663
0.5,0.5,1,0.99,10,10,181,13,0.49438208873663
0.5,0.5,1,0.99,10,10,181,14,0.49438208873663
0.5,0.5,1,0.99,10,10,181,15,0.49438208873663
0.5,0.5,1,0.99,10,10,181,16,0.49438208873663
0.5,0.5,1,0.99,10,10,181,17,0.49438208873663
0.5,0.5,1,0.99,10,10,181,18,0.49438208873663
0.5,0.5,1,0.99,10,10,181,19,0.49438208873663
0.5,0.5,1,0.99,10,10,181,20,0.49438208873663
0.5,0.5,1,0.99,10,10,181,21,0.49438208873663
0.5,0.5,1,0.99,10,10,181,22,0.49438208873663
0.5,0.5,1,0.99,10,10,181,23,0.49438208873663
0.5,0.5,1,0.99,10,10,181,24,0.49438208873663
0.5,0.5,1,0.99,10,10,181,25,0.49438208873663
0.5,0.5,1,0.99,10,10,181,26,0.49438208873663
0.5,0.5,1,0.99,10,10,181,27,0.49438208873663
0.5,0.5,1,0.99,10,10,181,28,0.49438208873663
0.5,0.5,1,0.99,10,10,181,29,0.49438208873663
0.5,0.5,1,0.99,10,10,181,30,0.49438208873663
0.5,0.5,1,0.99,10,10,181,31,0.49438208873663
0.5,0.5,1,0.99,10,10,181,32,0.49438208873663
0.5,0.5,1,0.99,10,10,181,33,0.49438208873663
0.5,0.5,1,0.99,10,10,181,34,0.49438208873663
0.5,0.5,1,0.99,10,10,181,35,0.49438208873663
0.5,0.5,1,0.99,10,10,181,36,0.49438208873663
0.5,0.5,1,0.99,10,10,181,37,0.49438208873663
0.5,0.5,1,0.99,10,10,181,38,0.49438208873663
0.5,0.5,1,0.99,10,10,181,39,0.49438208873663
0.5,0.5,1,0.99,10,10,181,40,0.49438208873663
0.5,0.5,1,0.99,10,10,181,41,0.49438208873663
0.5,0.5,1,0.99,10,10,181,42,0.49438208873663
0.5,0.5,1,0.99,10,10,181,43,0.49438208873663
0.5,0.5,1,0.99,10,10,181,44,0.49438208873663
0.5,0.5,1,0.99,10,10,181,45,0.49438208873663
0.5,0.5,1,0.99,10,10,181,46,0.49438208873663
0.5,0.5,1,0.99,10,10,181,47,0.49438208873663
0.5,0.5,1,0.99,10,10,181,48,0.49438208873663
0.5,0.5,1,0.99,10,10,181,49,0.49438208873663
0.5,0.5,1,0.99,10,10,181,50,0.49438208873663
0.5,0.5,1,0.99,10,10,181,51,0.49438208873663
0.5,0.5,1,0.99,10,10,181,52,0.49438208873663
0.5,0.5,1,0.99,10,10,181,53,0.49438208873663
0.5,0.5,1,0.99,10,10,181,54,0.49438208873663
0.5,0.5,1,0.99,10,10,181,55,0.49438208873663
0.5,0.5,1,0.99,10,10,181,56,0.49438208873663
0.5,0.5,1,0.99,10,10,181,57,0.49438208873663
0.5,0.5,1,0.99,10,10,181,58,0.49438208873663
0.5,0.5,1,0.99,10,10,181,59,0.49438208873663
0.5,0.5,1,0.99,10,10,181,60,0.49438208873663
0.5,0.5,1,0.99,10,10,181,61,0.49438208873663
0.5,0.5,1,0.99,10,10,181,62,0.49438208873663
0.5,0.5,1,0.99,10,10,181,63,0.49438208873663
0.5,0.5,1,0.99,10,10,181,64,0.49438208873663
0.5,0.5,1,0.99,10,10,181,65,0.49438208873663
0.5,0.5,1,0.99,10,10,181,66,0.49438208873663
0.5,0.5,1,0.99,10,10,181,67,0.49438208873663
0.5,0.5,1,0.99,10,10,181,68,0.49438208873663
0.5,0.5,1,0.99,10,10,181,69,0.49438208873663
0.5,0.5,1,0.99,10,10,181,70,0.49438208873663
0.5,0.5,1,0.99,10,10,181,71,0.49438208873663
