alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,185,1,0.566048341830132
0.5,0.5,1,0.99,10,20,185,2,0.566048341830132
0.5,0.5,1,0.99,10,20,185,3,0.566048341830132
0.5,0.5,1,0.99,10,20,185,4,0.566048341830132
0.5,0.5,1,0.99,10,20,185,5,0.566048341830132
0.5,0.5,1,0.99,10,20,185,6,0.566048341830132
0.5,0.5,1,0.99,10,20,185,7,0.566048341830132
0.5,0.5,1,0.99,10,20,185,8,0.566048341830132
0.5,0.5,1,0.99,10,20,185,9,0.566048341830132
0.5,0.5,1,0.99,10,20,185,10,0.566048341830132
0.5,0.5,1,0.99,10,20,185,11,0.566048341830132
0.5,0.5,1,0.99,10,20,185,12,0.566048341830132
0.5,0.5,1,0.99,10,20,185,13,0.566048341830132
0.5,0.5,1,0.99,10,20,185,14,0.566048341830132
0.5,0.5,1,0.99,10,20,185,15,0.566048341830132
0.5,0.5,1,0.99,10,20,185,16,0.566048341830132
0.5,0.5,1,0.99,10,20,185,17,0.566048341830132
0.5,0.5,1,0.99,10,20,185,18,0.566048341830132
0.5,0.5,1,0.99,10,20,185,19,0.566048341830132
0.5,0.5,1,0.99,10,20,185,20,0.566048341830132
0.5,0.5,1,0.99,10,20,185,21,0.566048341830132
0.5,0.5,1,0.99,10,20,185,22,0.566048341830132
0.5,0.5,1,0.99,10,20,185,23,0.566048341830132
0.5,0.5,1,0.99,10,20,185,24,0.566048341830132
0.5,0.5,1,0.99,10,20,185,25,0.566048341830132
0.5,0.5,1,0.99,10,20,185,26,0.566048341830132
0.5,0.5,1,0.99,10,20,185,27,0.566048341830132
0.5,0.5,1,0.99,10,20,185,28,0.566048341830132
0.5,0.5,1,0.99,10,20,185,29,0.566048341830132
0.5,0.5,1,0.99,10,20,185,30,0.566048341830132
0.5,0.5,1,0.99,10,20,185,31,0.566048341830132
0.5,0.5,1,0.99,10,20,185,32,0.566048341830132
0.5,0.5,1,0.99,10,20,185,33,0.566048341830132
0.5,0.5,1,0.99,10,20,185,34,0.566048341830132
0.5,0.5,1,0.99,10,20,185,35,0.566048341830132
0.5,0.5,1,0.99,10,20,185,36,0.566048341830132
0.5,0.5,1,0.99,10,20,185,37,0.566048341830132
0.5,0.5,1,0.99,10,20,185,38,0.566048341830132
0.5,0.5,1,0.99,10,20,185,39,0.566048341830132
0.5,0.5,1,0.99,10,20,185,40,0.566048341830132
0.5,0.5,1,0.99,10,20,185,41,0.566048341830132
0.5,0.5,1,0.99,10,20,185,42,0.566048341830132
0.5,0.5,1,0.99,10,20,185,43,0.566048341830132
0.5,0.5,1,0.99,10,20,185,44,0.566048341830132
0.5,0.5,1,0.99,10,20,185,45,0.566048341830132
0.5,0.5,1,0.99,10,20,185,46,0.566048341830132
0.5,0.5,1,0.99,10,20,185,47,0.566048341830132
0.5,0.5,1,0.99,10,20,185,48,0.566048341830132
0.5,0.5,1,0.99,10,20,185,49,0.566048341830132
0.5,0.5,1,0.99,10,20,185,50,0.566048341830132
0.5,0.5,1,0.99,10,20,185,51,0.566048341830132
0.5,0.5,1,0.99,10,20,185,52,0.566048341830132
0.5,0.5,1,0.99,10,20,185,53,0.566048341830132
0.5,0.5,1,0.99,10,20,185,54,0.566048341830132
0.5,0.5,1,0.99,10,20,185,55,0.566048341830132
0.5,0.5,1,0.99,10,20,185,56,0.566048341830132
0.5,0.5,1,0.99,10,20,185,57,0.566048341830132
0.5,0.5,1,0.99,10,20,185,58,0.566048341830132
0.5,0.5,1,0.99,10,20,185,59,0.566048341830132
0.5,0.5,1,0.99,10,20,185,60,0.566048341830132
0.5,0.5,1,0.99,10,20,185,61,0.566048341830132
0.5,0.5,1,0.99,10,20,185,62,0.566048341830132
0.5,0.5,1,0.99,10,20,185,63,0.566048341830132
0.5,0.5,1,0.99,10,20,185,64,0.566048341830132
0.5,0.5,1,0.99,10,20,185,65,0.566048341830132
0.5,0.5,1,0.99,10,20,185,66,0.566048341830132
0.5,0.5,1,0.99,10,20,185,67,0.566048341830132
0.5,0.5,1,0.99,10,20,185,68,0.566048341830132
0.5,0.5,1,0.99,10,20,185,69,0.566048341830132
0.5,0.5,1,0.99,10,20,185,70,0.566048341830132
0.5,0.5,1,0.99,10,20,185,71,0.566048341830132
0.5,0.5,1,0.99,10,20,185,72,0.566048341830132
0.5,0.5,1,0.99,10,20,185,73,0.566048341830132
0.5,0.5,1,0.99,10,20,185,74,0.566048341830132
0.5,0.5,1,0.99,10,20,185,75,0.566048341830132
0.5,0.5,1,0.99,10,20,185,76,0.566048341830132
0.5,0.5,1,0.99,10,20,185,77,0.566048341830132
0.5,0.5,1,0.99,10,20,185,78,0.566048341830132
0.5,0.5,1,0.99,10,20,185,79,0.566048341830132
0.5,0.5,1,0.99,10,20,185,80,0.566048341830132
0.5,0.5,1,0.99,10,20,185,81,0.566048341830132
0.5,0.5,1,0.99,10,20,185,82,0.566048341830132
0.5,0.5,1,0.99,10,20,185,83,0.566048341830132
0.5,0.5,1,0.99,10,20,185,84,0.566048341830132
0.5,0.5,1,0.99,10,20,185,85,0.566048341830132
0.5,0.5,1,0.99,10,20,185,86,0.566048341830132
0.5,0.5,1,0.99,10,20,185,87,0.566048341830132
0.5,0.5,1,0.99,10,20,185,88,0.566048341830132
0.5,0.5,1,0.99,10,20,185,89,0.566048341830132
