alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,176,1,0.521820649176897
0.5,0.5,1,0.99,10,20,176,2,0.521820649176897
0.5,0.5,1,0.99,10,20,176,3,0.521820649176897
0.5,0.5,1,0.99,10,20,176,4,0.521820649176897
0.5,0.5,1,0.99,10,20,176,5,0.521820649176897
0.5,0.5,1,0.99,10,20,176,6,0.521820649176897
0.5,0.5,1,0.99,10,20,176,7,0.521820649176897
0.5,0.5,1,0.99,10,20,176,8,0.521820649176897
0.5,0.5,1,0.99,10,20,176,9,0.521820649176897
0.5,0.5,1,0.99,10,20,176,10,0.521820649176897
0.5,0.5,1,0.99,10,20,176,11,0.521820649176897
0.5,0.5,1,0.99,10,20,176,12,0.521820649176897
0.5,0.5,1,0.99,10,20,176,13,0.521820649176897
0.5,0.5,1,0.99,10,20,176,14,0.521820649176897
0.5,0.5,1,0.99,10,20,176,15,0.521820649176897
0.5,0.5,1,0.99,10,20,176,16,0.521820649176897
0.5,0.5,1,0.99,10,20,176,17,0.521820649176897
0.5,0.5,1,0.99,10,20,176,18,0.521820649176897
0.5,0.5,1,0.99,10,20,176,19,0.521820649176897
0.5,0.5,1,0.99,10,20,176,20,0.521820649176897
0.5,0.5,1,0.99,10,20,176,21,0.521820649176897
0.5,0.5,1,0.99,10,20,176,22,0.521820649176897
0.5,0.5,1,0.99,10,20,176,23,0.521820649176897
0.5,0.5,1,0.99,10,20,176,24,0.521820649176897
0.5,0.5,1,0.99,10,20,176,25,0.521820649176897
0.5,0.5,1,0.99,10,20,176,26,0.521820649176897
0.5,0.5,1,0.99,10,20,176,27,0.521820649176897
0.5,0.5,1,0.99,10,20,176,28,0.521820649176897
0.5,0.5,1,0.99,10,20,176,29,0.521820649176897
0.5,0.5,1,0.99,10,20,176,30,0.521820649176897
0.5,0.5,1,0.99,10,20,176,31,0.521820649176897
0.5,0.5,1,0.99,10,20,176,32,0.521820649176897
0.5,0.5,1,0.99,10,20,176,33,0.521820649176897
0.5,0.5,1,0.99,10,20,176,34,0.521820649176897
0.5,0.5,1,0.99,10,20,176,35,0.521820649176897
0.5,0.5,1,0.99,10,20,176,36,0.521820649176897
0.5,0.5,1,0.99,10,20,176,37,0.521820649176897
0.5,0.5,1,0.99,10,20,176,38,0.521820649176897
0.5,0.5,1,0.99,10,20,176,39,0.521820649176897
0.5,0.5,1,0.99,10,20,176,40,0.521820649176897
0.5,0.5,1,0.99,10,20,176,41,0.521820649176897
0.5,0.5,1,0.99,10,20,176,42,0.521820649176897
0.5,0.5,1,0.99,10,20,176,43,0.521820649176897
0.5,0.5,1,0.99,10,20,176,44,0.521820649176897
0.5,0.5,1,0.99,10,20,176,45,0.521820649176897
0.5,0.5,1,0.99,10,20,176,46,0.521820649176897
0.5,0.5,1,0.99,10,20,176,47,0.521820649176897
0.5,0.5,1,0.99,10,20,176,48,0.521820649176897
0.5,0.5,1,0.99,10,20,176,49,0.521820649176897
0.5,0.5,1,0.99,10,20,176,50,0.521820649176897
0.5,0.5,1,0.99,10,20,176,51,0.521820649176897
0.5,0.5,1,0.99,10,20,176,52,0.521820649176897
0.5,0.5,1,0.99,10,20,176,53,0.521820649176897
0.5,0.5,1,0.99,10,20,176,54,0.521820649176897
0.5,0.5,1,0.99,10,20,176,55,0.521820649176897
0.5,0.5,1,0.99,10,20,176,56,0.521820649176897
0.5,0.5,1,0.99,10,20,176,57,0.521820649176897
0.5,0.5,1,0.99,10,20,176,58,0.521820649176897
0.5,0.5,1,0.99,10,20,176,59,0.521820649176897
0.5,0.5,1,0.99,10,20,176,60,0.521820649176897
0.5,0.5,1,0.99,10,20,176,61,0.521820649176897
0.5,0.5,1,0.99,10,20,176,62,0.521820649176897
0.5,0.5,1,0.99,10,20,176,63,0.521820649176897
0.5,0.5,1,0.99,10,20,176,64,0.521820649176897
0.5,0.5,1,0.99,10,20,176,65,0.521820649176897
0.5,0.5,1,0.99,10,20,176,66,0.521820649176897
0.5,0.5,1,0.99,10,20,176,67,0.521820649176897
0.5,0.5,1,0.99,10,20,176,68,0.521820649176897
0.5,0.5,1,0.99,10,20,176,69,0.521820649176897
0.5,0.5,1,0.99,10,20,176,70,0.521820649176897
0.5,0.5,1,0.99,10,20,176,71,0.521820649176897
0.5,0.5,1,0.99,10,20,176,72,0.521820649176897
0.5,0.5,1,0.99,10,20,176,73,0.521820649176897
0.5,0.5,1,0.99,10,20,176,74,0.521820649176897
0.5,0.5,1,0.99,10,20,176,75,0.521820649176897
0.5,0.5,1,0.99,10,20,176,76,0.521820649176897
0.5,0.5,1,0.99,10,20,176,77,0.521820649176897
0.5,0.5,1,0.99,10,20,176,78,0.521820649176897
0.5,0.5,1,0.99,10,20,176,79,0.521820649176897
0.5,0.5,1,0.99,10,20,176,80,0.521820649176897
0.5,0.5,1,0.99,10,20,176,81,0.521820649176897
0.5,0.5,1,0.99,10,20,176,82,0.521820649176897
0.5,0.5,1,0.99,10,20,176,83,0.521820649176897
0.5,0.5,1,0.99,10,20,176,84,0.521820649176897
0.5,0.5,1,0.99,10,20,176,85,0.521820649176897
0.5,0.5,1,0.99,10,20,176,86,0.521820649176897
0.5,0.5,1,0.99,10,20,176,87,0.521820649176897
0.5,0.5,1,0.99,10,20,176,88,0.521820649176897
0.5,0.5,1,0.99,10,20,176,89,0.521820649176897
0.5,0.5,1,0.99,10,20,176,90,0.521820649176897
0.5,0.5,1,0.99,10,20,176,91,0.521820649176897
0.5,0.5,1,0.99,10,20,176,92,0.521820649176897
0.5,0.5,1,0.99,10,20,176,93,0.521820649176897
0.5,0.5,1,0.99,10,20,176,94,0.521820649176897
0.5,0.5,1,0.99,10,20,176,95,0.521820649176897
0.5,0.5,1,0.99,10,20,176,96,0.521820649176897
0.5,0.5,1,0.99,10,20,176,97,0.521820649176897
0.5,0.5,1,0.99,10,20,176,98,0.521820649176897
0.5,0.5,1,0.99,10,20,176,99,0.521820649176897
0.5,0.5,1,0.99,10,20,176,100,0.521820649176897
