alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,220,1,0.50534807799569
0.5,0.5,1,0.99,10,20,220,2,0.50534807799569
0.5,0.5,1,0.99,10,20,220,3,0.50534807799569
0.5,0.5,1,0.99,10,20,220,4,0.50534807799569
0.5,0.5,1,0.99,10,20,220,5,0.50534807799569
0.5,0.5,1,0.99,10,20,220,6,0.50534807799569
0.5,0.5,1,0.99,10,20,220,7,0.50534807799569
0.5,0.5,1,0.99,10,20,220,8,0.50534807799569
0.5,0.5,1,0.99,10,20,220,9,0.50534807799569
0.5,0.5,1,0.99,10,20,220,10,0.50534807799569
0.5,0.5,1,0.99,10,20,220,11,0.50534807799569
0.5,0.5,1,0.99,10,20,220,12,0.50534807799569
0.5,0.5,1,0.99,10,20,220,13,0.50534807799569
0.5,0.5,1,0.99,10,20,220,14,0.50534807799569
0.5,0.5,1,0.99,10,20,220,15,0.50534807799569
0.5,0.5,1,0.99,10,20,220,16,0.50534807799569
0.5,0.5,1,0.99,10,20,220,17,0.50534807799569
0.5,0.5,1,0.99,10,20,220,18,0.50534807799569
0.5,0.5,1,0.99,10,20,220,19,0.50534807799569
0.5,0.5,1,0.99,10,20,220,20,0.50534807799569
0.5,0.5,1,0.99,10,20,220,21,0.50534807799569
0.5,0.5,1,0.99,10,20,220,22,0.50534807799569
0.5,0.5,1,0.99,10,20,220,23,0.50534807799569
0.5,0.5,1,0.99,10,20,220,24,0.50534807799569
0.5,0.5,1,0.99,10,20,220,25,0.50534807799569
0.5,0.5,1,0.99,10,20,220,26,0.50534807799569
0.5,0.5,1,0.99,10,20,220,27,0.50534807799569
0.5,0.5,1,0.99,10,20,220,28,0.50534807799569
0.5,0.5,1,0.99,10,20,220,29,0.50534807799569
0.5,0.5,1,0.99,10,20,220,30,0.50534807799569
0.5,0.5,1,0.99,10,20,220,31,0.50534807799569
0.5,0.5,1,0.99,10,20,220,32,0.50534807799569
0.5,0.5,1,0.99,10,20,220,33,0.50534807799569
0.5,0.5,1,0.99,10,20,220,34,0.50534807799569
0.5,0.5,1,0.99,10,20,220,35,0.50534807799569
0.5,0.5,1,0.99,10,20,220,36,0.50534807799569
0.5,0.5,1,0.99,10,20,220,37,0.50534807799569
0.5,0.5,1,0.99,10,20,220,38,0.50534807799569
0.5,0.5,1,0.99,10,20,220,39,0.50534807799569
0.5,0.5,1,0.99,10,20,220,40,0.50534807799569
0.5,0.5,1,0.99,10,20,220,41,0.50534807799569
0.5,0.5,1,0.99,10,20,220,42,0.50534807799569
0.5,0.5,1,0.99,10,20,220,43,0.50534807799569
0.5,0.5,1,0.99,10,20,220,44,0.50534807799569
0.5,0.5,1,0.99,10,20,220,45,0.50534807799569
0.5,0.5,1,0.99,10,20,220,46,0.50534807799569
0.5,0.5,1,0.99,10,20,220,47,0.50534807799569
0.5,0.5,1,0.99,10,20,220,48,0.50534807799569
0.5,0.5,1,0.99,10,20,220,49,0.50534807799569
0.5,0.5,1,0.99,10,20,220,50,0.50534807799569
0.5,0.5,1,0.99,10,20,220,51,0.50534807799569
0.5,0.5,1,0.99,10,20,220,52,0.50534807799569
0.5,0.5,1,0.99,10,20,220,53,0.50534807799569
0.5,0.5,1,0.99,10,20,220,54,0.50534807799569
0.5,0.5,1,0.99,10,20,220,55,0.50534807799569
0.5,0.5,1,0.99,10,20,220,56,0.50534807799569
0.5,0.5,1,0.99,10,20,220,57,0.50534807799569
0.5,0.5,1,0.99,10,20,220,58,0.50534807799569
0.5,0.5,1,0.99,10,20,220,59,0.50534807799569
0.5,0.5,1,0.99,10,20,220,60,0.50534807799569
0.5,0.5,1,0.99,10,20,220,61,0.50534807799569
0.5,0.5,1,0.99,10,20,220,62,0.50534807799569
0.5,0.5,1,0.99,10,20,220,63,0.50534807799569
0.5,0.5,1,0.99,10,20,220,64,0.50534807799569
0.5,0.5,1,0.99,10,20,220,65,0.50534807799569
0.5,0.5,1,0.99,10,20,220,66,0.50534807799569
0.5,0.5,1,0.99,10,20,220,67,0.50534807799569
0.5,0.5,1,0.99,10,20,220,68,0.50534807799569
0.5,0.5,1,0.99,10,20,220,69,0.50534807799569
0.5,0.5,1,0.99,10,20,220,70,0.50534807799569
0.5,0.5,1,0.99,10,20,220,71,0.50534807799569
0.5,0.5,1,0.99,10,20,220,72,0.50534807799569
0.5,0.5,1,0.99,10,20,220,73,0.50534807799569
0.5,0.5,1,0.99,10,20,220,74,0.50534807799569
0.5,0.5,1,0.99,10,20,220,75,0.50534807799569
0.5,0.5,1,0.99,10,20,220,76,0.50534807799569
0.5,0.5,1,0.99,10,20,220,77,0.50534807799569
0.5,0.5,1,0.99,10,20,220,78,0.50534807799569
0.5,0.5,1,0.99,10,20,220,79,0.50534807799569
0.5,0.5,1,0.99,10,20,220,80,0.50534807799569
0.5,0.5,1,0.99,10,20,220,81,0.50534807799569
0.5,0.5,1,0.99,10,20,220,82,0.50534807799569
0.5,0.5,1,0.99,10,20,220,83,0.50534807799569
0.5,0.5,1,0.99,10,20,220,84,0.50534807799569
0.5,0.5,1,0.99,10,20,220,85,0.50534807799569
0.5,0.5,1,0.99,10,20,220,86,0.50534807799569
0.5,0.5,1,0.99,10,20,220,87,0.50534807799569
0.5,0.5,1,0.99,10,20,220,88,0.50534807799569
0.5,0.5,1,0.99,10,20,220,89,0.50534807799569
0.5,0.5,1,0.99,10,20,220,90,0.50534807799569
0.5,0.5,1,0.99,10,20,220,91,0.50534807799569
0.5,0.5,1,0.99,10,20,220,92,0.50534807799569
0.5,0.5,1,0.99,10,20,220,93,0.50534807799569
0.5,0.5,1,0.99,10,20,220,94,0.50534807799569
0.5,0.5,1,0.99,10,20,220,95,0.50534807799569
0.5,0.5,1,0.99,10,20,220,96,0.50534807799569
0.5,0.5,1,0.99,10,20,220,97,0.50534807799569
0.5,0.5,1,0.99,10,20,220,98,0.50534807799569
0.5,0.5,1,0.99,10,20,220,99,0.50534807799569
0.5,0.5,1,0.99,10,20,220,100,0.50534807799569
