alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,193,1,0.49370010336247
0.5,0.5,1,0.99,10,20,193,2,0.49370010336247
0.5,0.5,1,0.99,10,20,193,3,0.49370010336247
0.5,0.5,1,0.99,10,20,193,4,0.49370010336247
0.5,0.5,1,0.99,10,20,193,5,0.49370010336247
0.5,0.5,1,0.99,10,20,193,6,0.49370010336247
0.5,0.5,1,0.99,10,20,193,7,0.49370010336247
0.5,0.5,1,0.99,10,20,193,8,0.49370010336247
0.5,0.5,1,0.99,10,20,193,9,0.49370010336247
0.5,0.5,1,0.99,10,20,193,10,0.49370010336247
0.5,0.5,1,0.99,10,20,193,11,0.49370010336247
0.5,0.5,1,0.99,10,20,193,12,0.49370010336247
0.5,0.5,1,0.99,10,20,193,13,0.49370010336247
0.5,0.5,1,0.99,10,20,193,14,0.49370010336247
0.5,0.5,1,0.99,10,20,193,15,0.49370010336247
0.5,0.5,1,0.99,10,20,193,16,0.49370010336247
0.5,0.5,1,0.99,10,20,193,17,0.49370010336247
0.5,0.5,1,0.99,10,20,193,18,0.49370010336247
0.5,0.5,1,0.99,10,20,193,19,0.49370010336247
0.5,0.5,1,0.99,10,20,193,20,0.49370010336247
0.5,0.5,1,0.99,10,20,193,21,0.49370010336247
0.5,0.5,1,0.99,10,20,193,22,0.49370010336247
0.5,0.5,1,0.99,10,20,193,23,0.49370010336247
0.5,0.5,1,0.99,10,20,193,24,0.49370010336247
0.5,0.5,1,0.99,10,20,193,25,0.49370010336247
0.5,0.5,1,0.99,10,20,193,26,0.49370010336247
0.5,0.5,1,0.99,10,20,193,27,0.49370010336247
0.5,0.5,1,0.99,10,20,193,28,0.49370010336247
0.5,0.5,1,0.99,10,20,193,29,0.49370010336247
0.5,0.5,1,0.99,10,20,193,30,0.49370010336247
0.5,0.5,1,0.99,10,20,193,31,0.49370010336247
0.5,0.5,1,0.99,10,20,193,32,0.49370010336247
0.5,0.5,1,0.99,10,20,193,33,0.49370010336247
0.5,0.5,1,0.99,10,20,193,34,0.49370010336247
0.5,0.5,1,0.99,10,20,193,35,0.49370010336247
0.5,0.5,1,0.99,10,20,193,36,0.49370010336247
0.5,0.5,1,0.99,10,20,193,37,0.49370010336247
0.5,0.5,1,0.99,10,20,193,38,0.49370010336247
0.5,0.5,1,0.99,10,20,193,39,0.49370010336247
0.5,0.5,1,0.99,10,20,193,40,0.49370010336247
0.5,0.5,1,0.99,10,20,193,41,0.49370010336247
0.5,0.5,1,0.99,10,20,193,42,0.49370010336247
0.5,0.5,1,0.99,10,20,193,43,0.49370010336247
0.5,0.5,1,0.99,10,20,193,44,0.49370010336247
0.5,0.5,1,0.99,10,20,193,45,0.49370010336247
0.5,0.5,1,0.99,10,20,193,46,0.49370010336247
0.5,0.5,1,0.99,10,20,193,47,0.49370010336247
