alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,210,1,0.379080744012335
0.5,0.5,1,0.99,10,10,210,2,0.379080744012335
0.5,0.5,1,0.99,10,10,210,3,0.379080744012335
0.5,0.5,1,0.99,10,10,210,4,0.379080744012335
0.5,0.5,1,0.99,10,10,210,5,0.379080744012335
0.5,0.5,1,0.99,10,10,210,6,0.379080744012335
0.5,0.5,1,0.99,10,10,210,7,0.379080744012335
0.5,0.5,1,0.99,10,10,210,8,0.379080744012335
0.5,0.5,1,0.99,10,10,210,9,0.379080744012335
0.5,0.5,1,0.99,10,10,210,10,0.379080744012335
0.5,0.5,1,0.99,10,10,210,11,0.379080744012335
0.5,0.5,1,0.99,10,10,210,12,0.379080744012335
0.5,0.5,1,0.99,10,10,210,13,0.379080744012335
0.5,0.5,1,0.99,10,10,210,14,0.379080744012335
0.5,0.5,1,0.99,10,10,210,15,0.379080744012335
0.5,0.5,1,0.99,10,10,210,16,0.379080744012335
0.5,0.5,1,0.99,10,10,210,17,0.379080744012335
0.5,0.5,1,0.99,10,10,210,18,0.379080744012335
0.5,0.5,1,0.99,10,10,210,19,0.379080744012335
0.5,0.5,1,0.99,10,10,210,20,0.379080744012335
0.5,0.5,1,0.99,10,10,210,21,0.379080744012335
0.5,0.5,1,0.99,10,10,210,22,0.379080744012335
0.5,0.5,1,0.99,10,10,210,23,0.379080744012335
0.5,0.5,1,0.99,10,10,210,24,0.379080744012335
0.5,0.5,1,0.99,10,10,210,25,0.379080744012335
0.5,0.5,1,0.99,10,10,210,26,0.379080744012335
0.5,0.5,1,0.99,10,10,210,27,0.379080744012335
0.5,0.5,1,0.99,10,10,210,28,0.379080744012335
0.5,0.5,1,0.99,10,10,210,29,0.379080744012335
0.5,0.5,1,0.99,10,10,210,30,0.379080744012335
0.5,0.5,1,0.99,10,10,210,31,0.379080744012335
0.5,0.5,1,0.99,10,10,210,32,0.379080744012335
0.5,0.5,1,0.99,10,10,210,33,0.379080744012335
0.5,0.5,1,0.99,10,10,210,34,0.379080744012335
0.5,0.5,1,0.99,10,10,210,35,0.379080744012335
0.5,0.5,1,0.99,10,10,210,36,0.379080744012335
0.5,0.5,1,0.99,10,10,210,37,0.379080744012335
0.5,0.5,1,0.99,10,10,210,38,0.379080744012335
0.5,0.5,1,0.99,10,10,210,39,0.379080744012335
0.5,0.5,1,0.99,10,10,210,40,0.379080744012335
0.5,0.5,1,0.99,10,10,210,41,0.379080744012335
0.5,0.5,1,0.99,10,10,210,42,0.379080744012335
0.5,0.5,1,0.99,10,10,210,43,0.379080744012335
0.5,0.5,1,0.99,10,10,210,44,0.379080744012335
0.5,0.5,1,0.99,10,10,210,45,0.379080744012335
