alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,198,1,0.524005051842194
0.5,0.5,1,0.99,10,20,198,2,0.524005051842194
0.5,0.5,1,0.99,10,20,198,3,0.524005051842194
0.5,0.5,1,0.99,10,20,198,4,0.524005051842194
0.5,0.5,1,0.99,10,20,198,5,0.524005051842194
0.5,0.5,1,0.99,10,20,198,6,0.524005051842194
0.5,0.5,1,0.99,10,20,198,7,0.524005051842194
0.5,0.5,1,0.99,10,20,198,8,0.524005051842194
0.5,0.5,1,0.99,10,20,198,9,0.524005051842194
0.5,0.5,1,0.99,10,20,198,10,0.524005051842194
0.5,0.5,1,0.99,10,20,198,11,0.524005051842194
0.5,0.5,1,0.99,10,20,198,12,0.524005051842194
0.5,0.5,1,0.99,10,20,198,13,0.524005051842194
0.5,0.5,1,0.99,10,20,198,14,0.524005051842194
0.5,0.5,1,0.99,10,20,198,15,0.524005051842194
0.5,0.5,1,0.99,10,20,198,16,0.524005051842194
0.5,0.5,1,0.99,10,20,198,17,0.524005051842194
0.5,0.5,1,0.99,10,20,198,18,0.524005051842194
0.5,0.5,1,0.99,10,20,198,19,0.524005051842194
0.5,0.5,1,0.99,10,20,198,20,0.524005051842194
0.5,0.5,1,0.99,10,20,198,21,0.524005051842194
0.5,0.5,1,0.99,10,20,198,22,0.524005051842194
0.5,0.5,1,0.99,10,20,198,23,0.524005051842194
0.5,0.5,1,0.99,10,20,198,24,0.524005051842194
0.5,0.5,1,0.99,10,20,198,25,0.524005051842194
0.5,0.5,1,0.99,10,20,198,26,0.524005051842194
0.5,0.5,1,0.99,10,20,198,27,0.524005051842194
0.5,0.5,1,0.99,10,20,198,28,0.524005051842194
0.5,0.5,1,0.99,10,20,198,29,0.524005051842194
0.5,0.5,1,0.99,10,20,198,30,0.524005051842194
0.5,0.5,1,0.99,10,20,198,31,0.524005051842194
0.5,0.5,1,0.99,10,20,198,32,0.524005051842194
0.5,0.5,1,0.99,10,20,198,33,0.524005051842194
0.5,0.5,1,0.99,10,20,198,34,0.524005051842194
0.5,0.5,1,0.99,10,20,198,35,0.524005051842194
0.5,0.5,1,0.99,10,20,198,36,0.524005051842194
0.5,0.5,1,0.99,10,20,198,37,0.524005051842194
0.5,0.5,1,0.99,10,20,198,38,0.524005051842194
0.5,0.5,1,0.99,10,20,198,39,0.524005051842194
0.5,0.5,1,0.99,10,20,198,40,0.524005051842194
0.5,0.5,1,0.99,10,20,198,41,0.524005051842194
0.5,0.5,1,0.99,10,20,198,42,0.524005051842194
0.5,0.5,1,0.99,10,20,198,43,0.524005051842194
0.5,0.5,1,0.99,10,20,198,44,0.524005051842194
0.5,0.5,1,0.99,10,20,198,45,0.524005051842194
0.5,0.5,1,0.99,10,20,198,46,0.524005051842194
0.5,0.5,1,0.99,10,20,198,47,0.524005051842194
0.5,0.5,1,0.99,10,20,198,48,0.524005051842194
0.5,0.5,1,0.99,10,20,198,49,0.524005051842194
0.5,0.5,1,0.99,10,20,198,50,0.524005051842194
0.5,0.5,1,0.99,10,20,198,51,0.524005051842194
0.5,0.5,1,0.99,10,20,198,52,0.524005051842194
0.5,0.5,1,0.99,10,20,198,53,0.524005051842194
0.5,0.5,1,0.99,10,20,198,54,0.524005051842194
0.5,0.5,1,0.99,10,20,198,55,0.524005051842194
0.5,0.5,1,0.99,10,20,198,56,0.524005051842194
0.5,0.5,1,0.99,10,20,198,57,0.524005051842194
0.5,0.5,1,0.99,10,20,198,58,0.524005051842194
0.5,0.5,1,0.99,10,20,198,59,0.524005051842194
0.5,0.5,1,0.99,10,20,198,60,0.524005051842194
0.5,0.5,1,0.99,10,20,198,61,0.524005051842194
0.5,0.5,1,0.99,10,20,198,62,0.524005051842194
0.5,0.5,1,0.99,10,20,198,63,0.524005051842194
0.5,0.5,1,0.99,10,20,198,64,0.524005051842194
0.5,0.5,1,0.99,10,20,198,65,0.524005051842194
0.5,0.5,1,0.99,10,20,198,66,0.524005051842194
0.5,0.5,1,0.99,10,20,198,67,0.524005051842194
0.5,0.5,1,0.99,10,20,198,68,0.524005051842194
0.5,0.5,1,0.99,10,20,198,69,0.524005051842194
0.5,0.5,1,0.99,10,20,198,70,0.524005051842194
0.5,0.5,1,0.99,10,20,198,71,0.524005051842194
0.5,0.5,1,0.99,10,20,198,72,0.524005051842194
0.5,0.5,1,0.99,10,20,198,73,0.524005051842194
0.5,0.5,1,0.99,10,20,198,74,0.524005051842194
0.5,0.5,1,0.99,10,20,198,75,0.524005051842194
0.5,0.5,1,0.99,10,20,198,76,0.524005051842194
0.5,0.5,1,0.99,10,20,198,77,0.524005051842194
0.5,0.5,1,0.99,10,20,198,78,0.524005051842194
0.5,0.5,1,0.99,10,20,198,79,0.524005051842194
0.5,0.5,1,0.99,10,20,198,80,0.524005051842194
0.5,0.5,1,0.99,10,20,198,81,0.524005051842194
0.5,0.5,1,0.99,10,20,198,82,0.524005051842194
0.5,0.5,1,0.99,10,20,198,83,0.524005051842194
0.5,0.5,1,0.99,10,20,198,84,0.524005051842194
0.5,0.5,1,0.99,10,20,198,85,0.524005051842194
0.5,0.5,1,0.99,10,20,198,86,0.524005051842194
0.5,0.5,1,0.99,10,20,198,87,0.524005051842194
0.5,0.5,1,0.99,10,20,198,88,0.524005051842194
