alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,187,1,0.483326274005914
0.5,0.5,1,0.99,10,20,187,2,0.483326274005914
0.5,0.5,1,0.99,10,20,187,3,0.483326274005914
0.5,0.5,1,0.99,10,20,187,4,0.483326274005914
0.5,0.5,1,0.99,10,20,187,5,0.483326274005914
0.5,0.5,1,0.99,10,20,187,6,0.483326274005914
0.5,0.5,1,0.99,10,20,187,7,0.483326274005914
0.5,0.5,1,0.99,10,20,187,8,0.483326274005914
0.5,0.5,1,0.99,10,20,187,9,0.483326274005914
0.5,0.5,1,0.99,10,20,187,10,0.483326274005914
0.5,0.5,1,0.99,10,20,187,11,0.483326274005914
0.5,0.5,1,0.99,10,20,187,12,0.483326274005914
0.5,0.5,1,0.99,10,20,187,13,0.483326274005914
0.5,0.5,1,0.99,10,20,187,14,0.483326274005914
0.5,0.5,1,0.99,10,20,187,15,0.483326274005914
0.5,0.5,1,0.99,10,20,187,16,0.483326274005914
0.5,0.5,1,0.99,10,20,187,17,0.483326274005914
0.5,0.5,1,0.99,10,20,187,18,0.483326274005914
0.5,0.5,1,0.99,10,20,187,19,0.483326274005914
0.5,0.5,1,0.99,10,20,187,20,0.483326274005914
0.5,0.5,1,0.99,10,20,187,21,0.483326274005914
0.5,0.5,1,0.99,10,20,187,22,0.483326274005914
0.5,0.5,1,0.99,10,20,187,23,0.483326274005914
0.5,0.5,1,0.99,10,20,187,24,0.483326274005914
0.5,0.5,1,0.99,10,20,187,25,0.483326274005914
0.5,0.5,1,0.99,10,20,187,26,0.483326274005914
0.5,0.5,1,0.99,10,20,187,27,0.483326274005914
0.5,0.5,1,0.99,10,20,187,28,0.483326274005914
0.5,0.5,1,0.99,10,20,187,29,0.483326274005914
0.5,0.5,1,0.99,10,20,187,30,0.483326274005914
0.5,0.5,1,0.99,10,20,187,31,0.483326274005914
0.5,0.5,1,0.99,10,20,187,32,0.483326274005914
0.5,0.5,1,0.99,10,20,187,33,0.483326274005914
0.5,0.5,1,0.99,10,20,187,34,0.483326274005914
0.5,0.5,1,0.99,10,20,187,35,0.483326274005914
0.5,0.5,1,0.99,10,20,187,36,0.483326274005914
0.5,0.5,1,0.99,10,20,187,37,0.483326274005914
0.5,0.5,1,0.99,10,20,187,38,0.483326274005914
0.5,0.5,1,0.99,10,20,187,39,0.483326274005914
0.5,0.5,1,0.99,10,20,187,40,0.483326274005914
0.5,0.5,1,0.99,10,20,187,41,0.483326274005914
0.5,0.5,1,0.99,10,20,187,42,0.483326274005914
0.5,0.5,1,0.99,10,20,187,43,0.483326274005914
0.5,0.5,1,0.99,10,20,187,44,0.483326274005914
0.5,0.5,1,0.99,10,20,187,45,0.483326274005914
0.5,0.5,1,0.99,10,20,187,46,0.483326274005914
0.5,0.5,1,0.99,10,20,187,47,0.483326274005914
0.5,0.5,1,0.99,10,20,187,48,0.483326274005914
0.5,0.5,1,0.99,10,20,187,49,0.483326274005914
0.5,0.5,1,0.99,10,20,187,50,0.483326274005914
0.5,0.5,1,0.99,10,20,187,51,0.483326274005914
0.5,0.5,1,0.99,10,20,187,52,0.483326274005914
0.5,0.5,1,0.99,10,20,187,53,0.483326274005914
0.5,0.5,1,0.99,10,20,187,54,0.483326274005914
0.5,0.5,1,0.99,10,20,187,55,0.483326274005914
0.5,0.5,1,0.99,10,20,187,56,0.483326274005914
0.5,0.5,1,0.99,10,20,187,57,0.483326274005914
0.5,0.5,1,0.99,10,20,187,58,0.483326274005914
0.5,0.5,1,0.99,10,20,187,59,0.483326274005914
0.5,0.5,1,0.99,10,20,187,60,0.483326274005914
0.5,0.5,1,0.99,10,20,187,61,0.483326274005914
0.5,0.5,1,0.99,10,20,187,62,0.483326274005914
0.5,0.5,1,0.99,10,20,187,63,0.483326274005914
0.5,0.5,1,0.99,10,20,187,64,0.483326274005914
0.5,0.5,1,0.99,10,20,187,65,0.483326274005914
0.5,0.5,1,0.99,10,20,187,66,0.483326274005914
0.5,0.5,1,0.99,10,20,187,67,0.483326274005914
0.5,0.5,1,0.99,10,20,187,68,0.483326274005914
0.5,0.5,1,0.99,10,20,187,69,0.483326274005914
0.5,0.5,1,0.99,10,20,187,70,0.483326274005914
0.5,0.5,1,0.99,10,20,187,71,0.483326274005914
0.5,0.5,1,0.99,10,20,187,72,0.483326274005914
0.5,0.5,1,0.99,10,20,187,73,0.483326274005914
0.5,0.5,1,0.99,10,20,187,74,0.483326274005914
0.5,0.5,1,0.99,10,20,187,75,0.483326274005914
0.5,0.5,1,0.99,10,20,187,76,0.483326274005914
0.5,0.5,1,0.99,10,20,187,77,0.483326274005914
0.5,0.5,1,0.99,10,20,187,78,0.483326274005914
0.5,0.5,1,0.99,10,20,187,79,0.483326274005914
0.5,0.5,1,0.99,10,20,187,80,0.483326274005914
0.5,0.5,1,0.99,10,20,187,81,0.483326274005914
0.5,0.5,1,0.99,10,20,187,82,0.483326274005914
0.5,0.5,1,0.99,10,20,187,83,0.483326274005914
0.5,0.5,1,0.99,10,20,187,84,0.483326274005914
0.5,0.5,1,0.99,10,20,187,85,0.483326274005914
0.5,0.5,1,0.99,10,20,187,86,0.483326274005914
0.5,0.5,1,0.99,10,20,187,87,0.483326274005914
0.5,0.5,1,0.99,10,20,187,88,0.483326274005914
0.5,0.5,1,0.99,10,20,187,89,0.483326274005914
0.5,0.5,1,0.99,10,20,187,90,0.483326274005914
0.5,0.5,1,0.99,10,20,187,91,0.483326274005914
0.5,0.5,1,0.99,10,20,187,92,0.483326274005914
0.5,0.5,1,0.99,10,20,187,93,0.483326274005914
0.5,0.5,1,0.99,10,20,187,94,0.483326274005914
0.5,0.5,1,0.99,10,20,187,95,0.483326274005914
0.5,0.5,1,0.99,10,20,187,96,0.483326274005914
0.5,0.5,1,0.99,10,20,187,97,0.483326274005914
0.5,0.5,1,0.99,10,20,187,98,0.483326274005914
0.5,0.5,1,0.99,10,20,187,99,0.483326274005914
0.5,0.5,1,0.99,10,20,187,100,0.483326274005914
