alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,10,179,1,0.504347420600545
0.5,0.5,1,0.99,10,10,179,2,0.504347420600545
0.5,0.5,1,0.99,10,10,179,3,0.504347420600545
0.5,0.5,1,0.99,10,10,179,4,0.504347420600545
0.5,0.5,1,0.99,10,10,179,5,0.504347420600545
0.5,0.5,1,0.99,10,10,179,6,0.504347420600545
0.5,0.5,1,0.99,10,10,179,7,0.504347420600545
0.5,0.5,1,0.99,10,10,179,8,0.504347420600545
0.5,0.5,1,0.99,10,10,179,9,0.504347420600545
0.5,0.5,1,0.99,10,10,179,10,0.504347420600545
0.5,0.5,1,0.99,10,10,179,11,0.504347420600545
0.5,0.5,1,0.99,10,10,179,12,0.504347420600545
0.5,0.5,1,0.99,10,10,179,13,0.504347420600545
0.5,0.5,1,0.99,10,10,179,14,0.504347420600545
0.5,0.5,1,0.99,10,10,179,15,0.504347420600545
0.5,0.5,1,0.99,10,10,179,16,0.504347420600545
0.5,0.5,1,0.99,10,10,179,17,0.504347420600545
0.5,0.5,1,0.99,10,10,179,18,0.504347420600545
0.5,0.5,1,0.99,10,10,179,19,0.504347420600545
0.5,0.5,1,0.99,10,10,179,20,0.504347420600545
0.5,0.5,1,0.99,10,10,179,21,0.504347420600545
0.5,0.5,1,0.99,10,10,179,22,0.504347420600545
0.5,0.5,1,0.99,10,10,179,23,0.504347420600545
0.5,0.5,1,0.99,10,10,179,24,0.504347420600545
0.5,0.5,1,0.99,10,10,179,25,0.504347420600545
0.5,0.5,1,0.99,10,10,179,26,0.504347420600545
0.5,0.5,1,0.99,10,10,179,27,0.504347420600545
0.5,0.5,1,0.99,10,10,179,28,0.504347420600545
0.5,0.5,1,0.99,10,10,179,29,0.504347420600545
0.5,0.5,1,0.99,10,10,179,30,0.504347420600545
0.5,0.5,1,0.99,10,10,179,31,0.504347420600545
0.5,0.5,1,0.99,10,10,179,32,0.504347420600545
0.5,0.5,1,0.99,10,10,179,33,0.504347420600545
0.5,0.5,1,0.99,10,10,179,34,0.504347420600545
0.5,0.5,1,0.99,10,10,179,35,0.504347420600545
0.5,0.5,1,0.99,10,10,179,36,0.504347420600545
0.5,0.5,1,0.99,10,10,179,37,0.504347420600545
0.5,0.5,1,0.99,10,10,179,38,0.504347420600545
0.5,0.5,1,0.99,10,10,179,39,0.504347420600545
0.5,0.5,1,0.99,10,10,179,40,0.504347420600545
0.5,0.5,1,0.99,10,10,179,41,0.504347420600545
0.5,0.5,1,0.99,10,10,179,42,0.504347420600545
0.5,0.5,1,0.99,10,10,179,43,0.504347420600545
0.5,0.5,1,0.99,10,10,179,44,0.504347420600545
0.5,0.5,1,0.99,10,10,179,45,0.504347420600545
0.5,0.5,1,0.99,10,10,179,46,0.504347420600545
0.5,0.5,1,0.99,10,10,179,47,0.504347420600545
0.5,0.5,1,0.99,10,10,179,48,0.504347420600545
0.5,0.5,1,0.99,10,10,179,49,0.504347420600545
0.5,0.5,1,0.99,10,10,179,50,0.504347420600545
