alpha,gamma,beta,epsilon_u,block_length,low_avg,iteration,seed,r
0.5,0.5,1,0.99,10,20,191,1,0.439006078426258
0.5,0.5,1,0.99,10,20,191,2,0.439006078426258
0.5,0.5,1,0.99,10,20,191,3,0.439006078426258
0.5,0.5,1,0.99,10,20,191,4,0.439006078426258
0.5,0.5,1,0.99,10,20,191,5,0.439006078426258
0.5,0.5,1,0.99,10,20,191,6,0.439006078426258
0.5,0.5,1,0.99,10,20,191,7,0.439006078426258
0.5,0.5,1,0.99,10,20,191,8,0.439006078426258
0.5,0.5,1,0.99,10,20,191,9,0.439006078426258
0.5,0.5,1,0.99,10,20,191,10,0.439006078426258
0.5,0.5,1,0.99,10,20,191,11,0.439006078426258
0.5,0.5,1,0.99,10,20,191,12,0.439006078426258
0.5,0.5,1,0.99,10,20,191,13,0.439006078426258
0.5,0.5,1,0.99,10,20,191,14,0.439006078426258
0.5,0.5,1,0.99,10,20,191,15,0.439006078426258
0.5,0.5,1,0.99,10,20,191,16,0.439006078426258
0.5,0.5,1,0.99,10,20,191,17,0.439006078426258
0.5,0.5,1,0.99,10,20,191,18,0.439006078426258
0.5,0.5,1,0.99,10,20,191,19,0.439006078426258
0.5,0.5,1,0.99,10,20,191,20,0.439006078426258
0.5,0.5,1,0.99,10,20,191,21,0.439006078426258
0.5,0.5,1,0.99,10,20,191,22,0.439006078426258
0.5,0.5,1,0.99,10,20,191,23,0.439006078426258
0.5,0.5,1,0.99,10,20,191,24,0.439006078426258
0.5,0.5,1,0.99,10,20,191,25,0.439006078426258
0.5,0.5,1,0.99,10,20,191,26,0.439006078426258
0.5,0.5,1,0.99,10,20,191,27,0.439006078426258
0.5,0.5,1,0.99,10,20,191,28,0.439006078426258
0.5,0.5,1,0.99,10,20,191,29,0.439006078426258
0.5,0.5,1,0.99,10,20,191,30,0.439006078426258
0.5,0.5,1,0.99,10,20,191,31,0.439006078426258
0.5,0.5,1,0.99,10,20,191,32,0.439006078426258
0.5,0.5,1,0.99,10,20,191,33,0.439006078426258
0.5,0.5,1,0.99,10,20,191,34,0.439006078426258
0.5,0.5,1,0.99,10,20,191,35,0.439006078426258
0.5,0.5,1,0.99,10,20,191,36,0.439006078426258
0.5,0.5,1,0.99,10,20,191,37,0.439006078426258
0.5,0.5,1,0.99,10,20,191,38,0.439006078426258
0.5,0.5,1,0.99,10,20,191,39,0.439006078426258
0.5,0.5,1,0.99,10,20,191,40,0.439006078426258
0.5,0.5,1,0.99,10,20,191,41,0.439006078426258
0.5,0.5,1,0.99,10,20,191,42,0.439006078426258
0.5,0.5,1,0.99,10,20,191,43,0.439006078426258
0.5,0.5,1,0.99,10,20,191,44,0.439006078426258
0.5,0.5,1,0.99,10,20,191,45,0.439006078426258
0.5,0.5,1,0.99,10,20,191,46,0.439006078426258
0.5,0.5,1,0.99,10,20,191,47,0.439006078426258
0.5,0.5,1,0.99,10,20,191,48,0.439006078426258
0.5,0.5,1,0.99,10,20,191,49,0.439006078426258
0.5,0.5,1,0.99,10,20,191,50,0.439006078426258
0.5,0.5,1,0.99,10,20,191,51,0.439006078426258
0.5,0.5,1,0.99,10,20,191,52,0.439006078426258
0.5,0.5,1,0.99,10,20,191,53,0.439006078426258
0.5,0.5,1,0.99,10,20,191,54,0.439006078426258
